topic,subject,relation,object,question,output_gemma_1.1_2b_it,eval_gemma_1.1_2b_it,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
human_scientist,Alberto Santos-Dumont,place of burial,Cemitério de São João Batista,Who is the place of burial of Alberto Santos-Dumont?,"Monte Cristo Cemetery, Paris",0.0,"['Cemitério de São João Batista', 'Monte Cristo Cemetery, Paris', 'Père Lachaise Cemetery', 'Cimetière du Montparnasse']",Where is Alberto Santos-Dumont buried?,Is Alberto Santos-Dumont buried in Cemitério de São João Batista?,"Is Alberto Santos-Dumont buried in Monte Cristo Cemetery, Paris?",What is a famous invention associated with Alberto Santos-Dumont?,Who is buried in Cemitério de São João Batista?,"A. Père Lachaise Cemetery  B. Monte Cristo Cemetery, Paris  C. Cimetière du Montparnasse  D. Cemitério de São João Batista",D,In which city is the place of burial of Alberto Santos-Dumont located?,Rio de Janeiro,In which state is the city located where the place of burial of Alberto Santos-Dumont is situated?,Rio de Janeiro,In which country is the state located where the city is situated that contains the place of burial of Alberto Santos-Dumont?,Brazil,What is the official language of the country where the state is located that contains the city where the place of burial of Alberto Santos-Dumont is situated?,Portuguese,What is the population of the country where the state is located that contains the city where the place of burial of Alberto Santos-Dumont is situated?,Approximately 213 million
human_scientist,Roland Kirstein,employer,University of Magdeburg,What is the employer of Roland Kirstein?,Roland Kirstein is employed by Deutsche Bank,0.0,"['University of Magdeburg', 'Roland Kirstein is employed by Deutsche Bank', 'Harvard University', 'Stanford University']",Who employs Roland Kirstein?,Is the University of Magdeburg the employer of Roland Kirstein?,Is Roland Kirstein employed by Deutsche Bank?,What subject does Roland Kirstein teach?,Who is employed by the University of Magdeburg?,A. Roland Kirstein is employed by Deutsche Bank  B. Harvard University  C. University of Magdeburg  D. Stanford University,C,In which city is the employer of Roland Kirstein located?,Magdeburg,In which state is the city located where the employer of Roland Kirstein is situated?,Saxony-Anhalt,What is the population of the state where the city is located that contains the employer of Roland Kirstein?,2.2 million,What is the capital of the state where the city is located that contains the employer of Roland Kirstein?,Magdeburg,What is the area of the capital of the state where the city is located that contains the employer of Roland Kirstein?,201.01 square kilometers
human_scientist,David Kay,occupation,scientist,What is the occupation of David Kay?,David Kay is an American television personality and former investment banker,0.0,"['scientist', 'David Kay is an American television personality and former investment banker', 'engineer', 'doctor']",What job does David Kay have?,Is David Kay's occupation a scientist?,Is David Kay's occupation an American television personality and former investment banker?,What is David Kay's nationality?,Who is a scientist?,A. doctor  B. David Kay is an American television personality and former investment banker  C. engineer  D. scientist,D,What is the field of study of the scientist David Kay?,Weapons inspection,Which organization did the scientist David Kay work for in the field of weapons inspection?,United Nations,In which year did the scientist David Kay work for the United Nations in the field of weapons inspection?,1991,Which country was the focus of the United Nations weapons inspection work by the scientist David Kay in 1991?,Iraq,Who was the leader of the country that was the focus of the United Nations weapons inspection work by the scientist David Kay in 1991?,Saddam Hussein
human_scientist,Nasir al-Din al-Tusi,religion or worldview,Shia Islam,What is the religion or worldview of Nasir al-Din al-Tusi?,Nasir al-Din al-Tusi was a Muslim theologian and philosopher who,0.0,"['Shia Islam', 'Nasir al-Din al-Tusi was a Muslim theologian and philosopher who', 'Sunni Islam', 'Christianity']",Which religion or worldview did Nasir al-Din al-Tusi follow?,Is Shia Islam the religion or worldview of Nasir al-Din al-Tusi?,Is Nasir al-Din al-Tusi was a Muslim theologian and philosopher who the religion or worldview of Nasir al-Din al-Tusi?,What was Nasir al-Din al-Tusi known for in the field of astronomy?,Who follows Shia Islam as their religion or worldview?,A. Sunni Islam  B. Christianity  C. Nasir al-Din al-Tusi was a Muslim theologian and philosopher who  D. Shia Islam,D,Who is a prominent scholar in the same religion or worldview as Nasir al-Din al-Tusi?,Al-Ghazali,What is one of the major works of a prominent scholar in the same religion or worldview as Nasir al-Din al-Tusi?,The Incoherence of the Philosophers,In which century was one of the major works written by a prominent scholar in the same religion or worldview as Nasir al-Din al-Tusi?,11th century,Which empire was prominent during the century when one of the major works was written by a prominent scholar in the same religion or worldview as Nasir al-Din al-Tusi?,Seljuk Empire,What was the capital of the empire that was prominent during the century when one of the major works was written by a prominent scholar in the same religion or worldview as Nasir al-Din al-Tusi?,Isfahan
human_scientist,Andrea Prader,sex or gender,male,What is the sex or gender of Andrea Prader?,The provided text does not contain any information regarding Andrea Prader's sex or,0.0,"['male', ""The provided text does not contain any information regarding Andrea Prader's sex or"", 'female', 'non-binary']",What gender is Andrea Prader?,Is Andrea Prader's sex or gender male?,Is Andrea Prader's sex or gender The provided text does not contain any information regarding Andrea Prader's sex or?,What is Andrea Prader known for?,Who is male in the context of the given information?,A. male  B. female  C. non-binary  D. The provided text does not contain any information regarding Andrea Prader's sex or,A,Who is the spouse of the male Andrea Prader?,Nelly Prader,What is the profession of the spouse of the male Andrea Prader?,Pediatrician,Which university did the spouse of the male Andrea Prader attend?,University of Zurich,In which city is the university located that the spouse of the male Andrea Prader attended?,Zurich,In which country is the city located where the university is situated that the spouse of the male Andrea Prader attended?,Switzerland
human_scientist,Max Factor,sex or gender,male,What is the sex or gender of Max Factor?,"I am unable to provide personal or sensitive information, including gender, of individuals",0.0,"['male', 'I am unable to provide personal or sensitive information, including gender, of individuals', 'female', 'non-binary']",What gender does Max Factor identify as?,Is Max Factor's gender male?,"Is Max Factor's gender I am unable to provide personal or sensitive information, including gender, of individuals?",What is Max Factor known for?,Who is male in this context?,"A. male  B. non-binary  C. female  D. I am unable to provide personal or sensitive information, including gender, of individuals",A,Who is the spouse of the male Max Factor?,Estelle Factor,What is the profession of the spouse of the male Max Factor?,Homemaker,What is the name of the child of the spouse of the male Max Factor?,Max Factor Jr.,What is the profession of the child of the spouse of the male Max Factor?,Cosmetics Manufacturer,What is the name of the company founded by the child of the spouse of the male Max Factor?,Max Factor & Company
human_scientist,Susumu Tonegawa,affiliation,Massachusetts Institute of Technology,What is the affiliation of Susumu Tonegawa?,Susumu Tonegawa is affiliated with the University of Tokyo as a Professor of Political,0.0,"['Massachusetts Institute of Technology', 'Susumu Tonegawa is affiliated with the University of Tokyo as a Professor of Political', 'Harvard University', 'Stanford University']",Where is Susumu Tonegawa affiliated?,Is Susumu Tonegawa affiliated with the Massachusetts Institute of Technology?,Is Susumu Tonegawa affiliated with the University of Tokyo as a Professor of Political?,What is Susumu Tonegawa known for in the field of neuroscience?,Who is affiliated with the Massachusetts Institute of Technology?,A. Massachusetts Institute of Technology  B. Stanford University  C. Susumu Tonegawa is affiliated with the University of Tokyo as a Professor of Political  D. Harvard University,A,In which city is the affiliation of Susumu Tonegawa located?,Cambridge,In which state is the city located where the affiliation of Susumu Tonegawa is situated?,Massachusetts,What is the nickname of the state where the city is located that contains the affiliation of Susumu Tonegawa?,The Bay State,What is the capital of the state that has the nickname 'The Bay State' where the city is located that contains the affiliation of Susumu Tonegawa?,Boston,What is the population of the capital of the state that has the nickname 'The Bay State' where the city is located that contains the affiliation of Susumu Tonegawa?,"Approximately 692,600"
human_scientist,Andrea M. Ghez,employer,"University of California, Los Angeles",What is the employer of Andrea M. Ghez?,NASA,0.0,"['University of California, Los Angeles', 'NASA', 'Harvard University', 'Stanford University']",Who employs Andrea M. Ghez?,"Is the employer of Andrea M. Ghez the University of California, Los Angeles?",Is the employer of Andrea M. Ghez NASA?,What field is Andrea M. Ghez known for?,"Who is employed by the University of California, Los Angeles?","A. University of California, Los Angeles  B. NASA  C. Stanford University  D. Harvard University",A,What is the mascot of the employer of Andrea M. Ghez?,Joe Bruin,What is the name of the stadium where the mascot of the employer of Andrea M. Ghez performs?,Rose Bowl,In which city is the stadium located where the mascot of the employer of Andrea M. Ghez performs?,Pasadena,In which county is the city located where the stadium is situated where the mascot of the employer of Andrea M. Ghez performs?,Los Angeles County,In which state is the county located where the city is situated that contains the stadium where the mascot of the employer of Andrea M. Ghez performs?,California
human_scientist,Catherine Coleman,astronaut mission,STS-93,What is the astronaut mission of Catherine Coleman?,"Catherine Coleman's astronaut mission is not specified in the given context, so I",0.0,"['STS-93', ""Catherine Coleman's astronaut mission is not specified in the given context, so I"", 'Apollo 11', 'STS-61']",Which astronaut mission was Catherine Coleman a part of?,Is Catherine Coleman's astronaut mission STS-93?,Is Catherine Coleman's astronaut mission not specified in the given context?,What is Catherine Coleman's profession?,Who was part of the astronaut mission STS-93?,"A. STS-61  B. STS-93  C. Apollo 11  D. Catherine Coleman's astronaut mission is not specified in the given context, so I",B,What was the launch date of the astronaut mission of Catherine Coleman?,"July 23, 1999",Which space shuttle was used for the launch of the astronaut mission of Catherine Coleman?,Space Shuttle Columbia,What was the primary payload of the space shuttle used for the launch of the astronaut mission of Catherine Coleman?,Chandra X-ray Observatory,Who was the commander of the space shuttle that carried the primary payload for the astronaut mission of Catherine Coleman?,Eileen Collins,Which university did the commander of the space shuttle that carried the primary payload for the astronaut mission of Catherine Coleman attend?,Syracuse University
human_scientist,Frans van Schooten,employer,Leiden University,What is the employer of Frans van Schooten?,"Not provided in the given context, so I cannot answer this question from the provided",0.0,"['Leiden University', 'Not provided in the given context, so I cannot answer this question from the provided', 'Harvard University', 'Oxford University']",Who employs Frans van Schooten?,Is Leiden University the employer of Frans van Schooten?,"Is Not provided in the given context, so I cannot answer this question from the provided the employer of Frans van Schooten?",In which city is Leiden University located?,Who is employed by Leiden University?,"A. Leiden University  B. Oxford University  C. Harvard University  D. Not provided in the given context, so I cannot answer this question from the provided",A,In which city is the employer of Frans van Schooten located?,Leiden,In which country is the city located where the employer of Frans van Schooten is situated?,Netherlands,What is the official language spoken in the country where the city is located that contains the employer of Frans van Schooten?,Dutch,What is the population of the country where the city is located that contains the employer of Frans van Schooten?,Approximately 17 million,What is the capital of the country where the city is located that contains the employer of Frans van Schooten?,Amsterdam
human_scientist,Werner Riess,doctoral advisor,Géza Alföldy,Who is the doctoral advisor of Werner Riess?,"Werner Riess's doctoral advisor is not mentioned in the provided context, so",0.0,"['Géza Alföldy', ""Werner Riess's doctoral advisor is not mentioned in the provided context, so"", 'John Smith', 'Maria Johnson']",Who supervised Werner Riess's doctoral studies?,Is Géza Alföldy the doctoral advisor of Werner Riess?,"Is Werner Riess's doctoral advisor not mentioned in the provided context, so?",What is Werner Riess known for in his academic career?,Who is the doctoral student of Géza Alföldy?,"A. Géza Alföldy  B. Werner Riess's doctoral advisor is not mentioned in the provided context, so  C. Maria Johnson  D. John Smith",A,What is the nationality of the doctoral advisor of Werner Riess?,Hungarian,What is the primary field of study of the doctoral advisor of Werner Riess?,Classical Archaeology,Which university did the doctoral advisor of Werner Riess work at?,University of Heidelberg,In which city is the university located where the doctoral advisor of Werner Riess worked?,Heidelberg,In which country is the city located where the university is situated that the doctoral advisor of Werner Riess worked at?,Germany
human_scientist,Charles K. Kao,work location,Hong Kong,What is the work location of Charles K. Kao?,"Charles K. Kao's work location is not specified in the provided context,",0.0,"['Hong Kong', ""Charles K. Kao's work location is not specified in the provided context,"", 'New York', 'London']",Where did Charles K. Kao work?,Is Charles K. Kao's work location Hong Kong?,Is Charles K. Kao's work location not specified in the provided context?,What is Charles K. Kao known for in the field of science?,Who worked in Hong Kong?,"A. Charles K. Kao's work location is not specified in the provided context,  B. New York  C. London  D. Hong Kong",D,What is the population of the work location of Charles K. Kao?,7.5 million,What is the official language of the work location of Charles K. Kao?,Chinese and English,What is the currency used in the work location of Charles K. Kao?,Hong Kong Dollar,What is the name of the airport in the work location of Charles K. Kao?,Hong Kong International Airport,What is the IATA code of the airport in the work location of Charles K. Kao?,HKG
human_scientist,John Paul Wild,sex or gender,male,What is the sex or gender of John Paul Wild?,The provided text does not contain any information regarding John Paul Wild's sex or,0.0,"['male', ""The provided text does not contain any information regarding John Paul Wild's sex or"", 'female', 'non-binary']",What is John Paul Wild's gender?,Is John Paul Wild's sex or gender male?,Is John Paul Wild's sex or gender The provided text does not contain any information regarding John Paul Wild's sex or?,What field is John Paul Wild known for?,Who is male in the context of the given information?,A. female  B. The provided text does not contain any information regarding John Paul Wild's sex or  C. male  D. non-binary,C,Who is the spouse of the male John Paul Wild?,Margaret Wild,What is the profession of the spouse of the male John Paul Wild?,Author,What is the title of a book written by the spouse of the male John Paul Wild?,Fox,Which publisher published the book titled 'Fox' written by the spouse of the male John Paul Wild?,Allen & Unwin,"In which year was the book titled 'Fox' published by Allen & Unwin, written by the spouse of the male John Paul Wild?",2000
human_scientist,Lawrence Summers,mother,Anita Summers,Who is the mother of Lawrence Summers?,"This information is not provided in the given context, so I am unable to answer",0.0,"['Anita Summers', 'This information is not provided in the given context, so I am unable to answer', 'Mary Summers', 'Elizabeth Summers']",Who is Lawrence Summers' mother?,Is Anita Summers the mother of Lawrence Summers?,"Is This information is not provided in the given context, so I am unable to answer the mother of Lawrence Summers?",What is a well-known profession of Lawrence Summers?,Who is the son of Anita Summers?,"A. This information is not provided in the given context, so I am unable to answer  B. Anita Summers  C. Mary Summers  D. Elizabeth Summers",B,What is the profession of the mother of Lawrence Summers?,Economist,Which university did the mother of Lawrence Summers work at?,University of Pennsylvania,In which city is the university where the mother of Lawrence Summers worked located?,Philadelphia,In which state is the city located where the university that the mother of Lawrence Summers worked at is situated?,Pennsylvania,In which country is the state located where the city is situated that contains the university the mother of Lawrence Summers worked at?,United States
human_scientist,Karl Friedrich Wilhelm Peters,sex or gender,male,What is the sex or gender of Karl Friedrich Wilhelm Peters?,The provided text does not contain any information regarding Karl Friedrich Wilhelm Peters' sex or,0.0,"['male', ""The provided text does not contain any information regarding Karl Friedrich Wilhelm Peters' sex or"", 'female', 'non-binary']",What gender is Karl Friedrich Wilhelm Peters?,Is the sex or gender of Karl Friedrich Wilhelm Peters male?,Is the sex or gender of Karl Friedrich Wilhelm Peters The provided text does not contain any information regarding Karl Friedrich Wilhelm Peters' sex or?,What is Karl Friedrich Wilhelm Peters known for?,Who is male in this context?,A. male  B. The provided text does not contain any information regarding Karl Friedrich Wilhelm Peters' sex or  C. female  D. non-binary,A,Who is the spouse of the male Karl Friedrich Wilhelm Peters?,Marie Peters,What is the profession of the spouse of the male Karl Friedrich Wilhelm Peters?,Teacher,Which school did the spouse of the male Karl Friedrich Wilhelm Peters work at?,Berlin High School,In which city is the school located where the spouse of the male Karl Friedrich Wilhelm Peters worked?,Berlin,In which country is the city located where the school is situated that the spouse of the male Karl Friedrich Wilhelm Peters worked?,Germany
human_scientist,Lawrence Summers,place of birth,New Haven,What is the place of birth of Lawrence Summers?,Lawrence Summers was born in New York City,0.0,"['New Haven', 'Lawrence Summers was born in New York City', 'Boston', 'Chicago']",Where was Lawrence Summers born?,Is Lawrence Summers' place of birth New Haven?,Is Lawrence Summers' place of birth New York City?,What notable position did Lawrence Summers hold at Harvard University?,Who was born in New Haven?,A. Chicago  B. Lawrence Summers was born in New York City  C. New Haven  D. Boston,C,What is the population of the place of birth of Lawrence Summers?,"134,023 (as of 2020)",What is the area code of the place of birth of Lawrence Summers?,203,What is the name of the university located in the place of birth of Lawrence Summers?,Yale University,Who is a notable alumni of the university located in the place of birth of Lawrence Summers?,George H. W. Bush,What is the birth year of a notable alumni of the university located in the place of birth of Lawrence Summers?,1924
human_scientist,Elias Chacour,religion or worldview,Catholic Church,What is the religion or worldview of Elias Chacour?,No information regarding Elias Chacour's religion or worldview is provided in the given,0.0,"['Catholic Church', ""No information regarding Elias Chacour's religion or worldview is provided in the given"", 'Protestant Church', 'Orthodox Church']",Which religion or worldview does Elias Chacour follow?,Is Elias Chacour's religion or worldview the Catholic Church?,Is there no information regarding Elias Chacour's religion or worldview provided in the given?,What is a notable achievement or role of Elias Chacour?,Who is a notable member of the Catholic Church?,A. Orthodox Church  B. Protestant Church  C. Catholic Church  D. No information regarding Elias Chacour's religion or worldview is provided in the given,C,Who is the leader of the religion or worldview of Elias Chacour?,Pope Francis,In which city does the leader of the religion or worldview of Elias Chacour reside?,Vatican City,In which country is the city located where the leader of the religion or worldview of Elias Chacour resides?,Vatican City,What is the official language of the country where the city is located that houses the leader of the religion or worldview of Elias Chacour?,Italian,What is the population of the country where the city is located that houses the leader of the religion or worldview of Elias Chacour?,Approximately 800
human_scientist,Martin Karplus,place of birth,Vienna,What is the place of birth of Martin Karplus?,Martin Karplus was born in New York City,0.0,"['Vienna', 'Martin Karplus was born in New York City', 'Berlin', 'Paris']",Where was Martin Karplus born?,Was Martin Karplus born in Vienna?,Was Martin Karplus born in New York City?,What is Martin Karplus known for?,Who was born in Vienna?,A. Paris  B. Berlin  C. Vienna  D. Martin Karplus was born in New York City,C,What is the country of the place of birth of Martin Karplus?,Austria,What is the official language of the country of the place of birth of Martin Karplus?,German,What is the population of the country where the place of birth of Martin Karplus is located?,Approximately 8.9 million,What is the capital city of the country where the place of birth of Martin Karplus is located?,Vienna,What is the name of the river that flows through the capital city of the country where the place of birth of Martin Karplus is located?,Danube
human_scientist,Innocenzo Manzetti,place of birth,Aosta,What is the place of birth of Innocenzo Manzetti?,"Bologna, Italy",0.0,"['Aosta', 'Bologna, Italy', 'Turin', 'Milan']",Where was Innocenzo Manzetti born?,Is Aosta the place of birth of Innocenzo Manzetti?,"Is Bologna, Italy the place of birth of Innocenzo Manzetti?",What is Innocenzo Manzetti known for?,Who was born in Aosta?,"A. Aosta  B. Milan  C. Turin  D. Bologna, Italy",A,What is the population of the place of birth of Innocenzo Manzetti?,"34,008",What is the area in square kilometers of the place of birth of Innocenzo Manzetti?,21.39 km²,What is the elevation in meters of the place of birth of Innocenzo Manzetti?,583 meters,In which region is the place of birth of Innocenzo Manzetti located?,Aosta Valley,In which country is the region located where the place of birth of Innocenzo Manzetti is situated?,Italy
human_scientist,Moshe Arens,conflict,World War II,What is the conflict of Moshe Arens?,The conflict of Moshe Arens is the struggle between the preservation of Jewish identity and,0.0,"['World War II', 'The conflict of Moshe Arens is the struggle between the preservation of Jewish identity and', 'Vietnam War', 'Cold War']",In which conflict was Moshe Arens involved?,Is the conflict of Moshe Arens World War II?,Is the conflict of Moshe Arens the struggle between the preservation of Jewish identity and?,What is a notable position held by Moshe Arens?,Who was involved in World War II?,A. The conflict of Moshe Arens is the struggle between the preservation of Jewish identity and  B. Vietnam War  C. World War II  D. Cold War,C,Which country was Moshe Arens associated with during World War II?,United States,Who was the president of the country Moshe Arens was associated with during World War II?,Franklin D. Roosevelt,What major event did the president of the country Moshe Arens was associated with during World War II oversee?,The New Deal,Which economic crisis led to the major event overseen by the president of the country Moshe Arens was associated with during World War II?,The Great Depression,In which decade did the economic crisis occur that led to the major event overseen by the president of the country Moshe Arens was associated with during World War II?,1930s
human_scientist,Leonhard Euler,medical condition,blindness,What is the medical condition of Leonhard Euler?,"Leonhard Euler suffered from a severe mental and physical illness, including epilepsy, dementia",0.0,"['blindness', 'Leonhard Euler suffered from a severe mental and physical illness, including epilepsy, dementia', 'deafness', 'paralysis']",What medical condition did Leonhard Euler have?,Did Leonhard Euler suffer from blindness?,"Did Leonhard Euler suffer from a severe mental and physical illness, including epilepsy, dementia?",What is Leonhard Euler well-known for in the field of mathematics?,Who suffered from blindness?,"A. paralysis  B. Leonhard Euler suffered from a severe mental and physical illness, including epilepsy, dementia  C. blindness  D. deafness",C,What is the cause of the medical condition of Leonhard Euler?,Cataracts,Which year did the cause of the medical condition of Leonhard Euler lead to his blindness?,1766,In which city was Leonhard Euler living when the cause of his medical condition led to his blindness?,St. Petersburg,In which country is the city located where Leonhard Euler was living when the cause of his medical condition led to his blindness?,Russia,What was the name of the institution in the country where the city is located that Leonhard Euler was associated with when the cause of his medical condition led to his blindness?,Imperial Academy of Sciences
human_scientist,Telford Taylor,sex or gender,male,What is the sex or gender of Telford Taylor?,The provided text does not contain any information regarding Telford Taylor's sex or,0.0,"['male', ""The provided text does not contain any information regarding Telford Taylor's sex or"", 'female', 'non-binary']",What gender is Telford Taylor?,Is Telford Taylor's sex or gender male?,Is Telford Taylor's sex or gender The provided text does not contain any information regarding Telford Taylor's sex or?,What was Telford Taylor's profession?,Who is male in the context of this information?,A. non-binary  B. female  C. male  D. The provided text does not contain any information regarding Telford Taylor's sex or,C,Who is the spouse of the male Telford Taylor?,Dorothy Taylor,What is the profession of the spouse of the male Telford Taylor?,Author,What is the title of a book written by the spouse of the male Telford Taylor?,The Years with Ross,Which publishing company published the book written by the spouse of the male Telford Taylor?,Viking Press,In which year was the book published by the publishing company that published the book written by the spouse of the male Telford Taylor?,1969
human_scientist,Andrea Prader,employer,University of Zurich,What is the employer of Andrea Prader?,"Information not provided in the given context, so I cannot answer this question from the",0.0,"['University of Zurich', 'Information not provided in the given context, so I cannot answer this question from the', 'Harvard University', 'Stanford University']",Who employs Andrea Prader?,Is the University of Zurich the employer of Andrea Prader?,"Is Information not provided in the given context, so I cannot answer this question from the the employer of Andrea Prader?",In which city is the University of Zurich located?,Who is employed by the University of Zurich?,"A. Stanford University  B. University of Zurich  C. Harvard University  D. Information not provided in the given context, so I cannot answer this question from the",B,In which city is the employer of Andrea Prader located?,Zurich,In which country is the city located where the employer of Andrea Prader is situated?,Switzerland,What is the official language spoken in the country where the city is located that contains the employer of Andrea Prader?,German,What is the population of the city where the employer of Andrea Prader is located?,"Approximately 428,000",What is the name of the river that flows through the city where the employer of Andrea Prader is located?,Limmat
human_scientist,John Gorrie,sex or gender,male,What is the sex or gender of John Gorrie?,The provided text does not contain any information regarding John Gorrie's sex or,0.0,"['male', ""The provided text does not contain any information regarding John Gorrie's sex or"", 'female', 'non-binary']",What gender is John Gorrie?,Is John Gorrie's sex or gender male?,Is John Gorrie's sex or gender The provided text does not contain any information regarding John Gorrie's sex or?,What is John Gorrie known for?,Who is male in the context of this information?,A. male  B. non-binary  C. female  D. The provided text does not contain any information regarding John Gorrie's sex or,A,Who is the spouse of the male John Gorrie?,Caroline Frances Gorrie,What is the birth year of the spouse of the male John Gorrie?,1812,In which city was the spouse of the male John Gorrie born?,Charleston,In which state is the city located where the spouse of the male John Gorrie was born?,South Carolina,In which country is the state located where the city is situated that the spouse of the male John Gorrie was born?,United States
human_scientist,Shing-Tung Yau,place of birth,Shantou,What is the place of birth of Shing-Tung Yau?,"Shanghai, China",0.0,"['Shantou', 'Shanghai, China', 'Beijing', 'Guangzhou']",Where was Shing-Tung Yau born?,Is Shantou the place of birth of Shing-Tung Yau?,"Is Shanghai, China the place of birth of Shing-Tung Yau?",What is Shing-Tung Yau known for in the field of mathematics?,Who was born in Shantou?,"A. Shanghai, China  B. Guangzhou  C. Beijing  D. Shantou",D,What is the population of the place of birth of Shing-Tung Yau?,5.39 million,What is the primary language spoken in the place of birth of Shing-Tung Yau?,Mandarin Chinese,What is the main economic activity in the place of birth of Shing-Tung Yau?,Manufacturing and trade,Which province is the place of birth of Shing-Tung Yau located in?,Guangdong,What is the capital of the province where the place of birth of Shing-Tung Yau is located?,Guangzhou
human_scientist,Olympia Fulvia Morata,manner of death,natural causes,What is the manner of death of Olympia Fulvia Morata?,The provided text does not contain any information regarding the manner of death of Olympia Ful,0.0,"['natural causes', 'The provided text does not contain any information regarding the manner of death of Olympia Ful', 'accident', 'homicide']",How did Olympia Fulvia Morata die?,Did Olympia Fulvia Morata die of natural causes?,Did Olympia Fulvia Morata die because the provided text does not contain any information regarding the manner of death of Olympia Ful?,What was Olympia Fulvia Morata known for?,Who died of natural causes?,A. accident  B. homicide  C. The provided text does not contain any information regarding the manner of death of Olympia Ful  D. natural causes,D,Who was the spouse of Olympia Fulvia Morata?,Andreas Grunthler,What was the profession of the spouse of Olympia Fulvia Morata?,Physician,Which university did the spouse of Olympia Fulvia Morata work at?,University of Heidelberg,In which country is the university located where the spouse of Olympia Fulvia Morata worked?,Germany,What is the name of the city in Germany where the university is located that the spouse of Olympia Fulvia Morata worked at?,Heidelberg
human_scientist,Vitaly Ginzburg,employer,Lebedev Physical Institute,What is the employer of Vitaly Ginzburg?,Vitaly Ginzburg is employed by Meta Platforms,0.0,"['Lebedev Physical Institute', 'Vitaly Ginzburg is employed by Meta Platforms', 'Harvard University', 'Google']",Who employs Vitaly Ginzburg?,Is Vitaly Ginzburg employed by Lebedev Physical Institute?,Is Vitaly Ginzburg employed by Meta Platforms?,What is a notable achievement of Vitaly Ginzburg?,Who is employed by Lebedev Physical Institute?,A. Lebedev Physical Institute  B. Google  C. Harvard University  D. Vitaly Ginzburg is employed by Meta Platforms,A,Who is the director of the employer of Vitaly Ginzburg?,Nikolay G. Basov,Which university did the director of the employer of Vitaly Ginzburg attend?,Moscow State University,In which city is the university located that the director of the employer of Vitaly Ginzburg attended?,Moscow,In which country is the city located where the university is situated that the director of the employer of Vitaly Ginzburg attended?,Russia,What is the official language of the country where the city is located that contains the university the director of the employer of Vitaly Ginzburg attended?,Russian
human_scientist,Otto Immisch,writing language,German,What is the writing language of Otto Immisch?,"Otto Immisch writes in a concise and precise style, often employing short phrases and",0.0,"['German', 'Otto Immisch writes in a concise and precise style, often employing short phrases and', 'French', 'Spanish']",In which language does Otto Immisch write?,Is German the writing language of Otto Immisch?,"Is Otto Immisch's writing language 'Otto Immisch writes in a concise and precise style, often employing short phrases and'?",What is a notable characteristic of Otto Immisch's writing style?,Who writes in German?,"A. Otto Immisch writes in a concise and precise style, often employing short phrases and  B. Spanish  C. German  D. French",C,What is the nationality of the person who writes in the writing language of Otto Immisch?,German,What is the capital city of the country of the nationality of the person who writes in the writing language of Otto Immisch?,Berlin,What is the population of the capital city of the country of the nationality of the person who writes in the writing language of Otto Immisch?,Approximately 3.6 million,What is the main river that flows through the capital city of the country of the nationality of the person who writes in the writing language of Otto Immisch?,Spree,What is the length of the main river that flows through the capital city of the country of the nationality of the person who writes in the writing language of Otto Immisch?,Approximately 400 kilometers
human_scientist,Lazare Carnot,place of death,Magdeburg,What is the place of death of Lazare Carnot?,"Lyon, France",0.0,"['Magdeburg', 'Lyon, France', 'Paris, France', 'Berlin, Germany']",Where did Lazare Carnot die?,Did Lazare Carnot die in Magdeburg?,"Did Lazare Carnot die in Lyon, France?",What was Lazare Carnot's profession?,Who died in Magdeburg?,"A. Berlin, Germany  B. Paris, France  C. Magdeburg  D. Lyon, France",C,In which country is the place of death of Lazare Carnot located?,Germany,What is the capital city of the country where the place of death of Lazare Carnot is located?,Berlin,Which river flows through the capital city of the country where the place of death of Lazare Carnot is located?,Spree,What is the length of the river that flows through the capital city of the country where the place of death of Lazare Carnot is located?,400 kilometers,Into which river does the river that flows through the capital city of the country where the place of death of Lazare Carnot is located eventually flow?,Havel
human_scientist,Donna Nelson,doctoral advisor,Michael J. S. Dewar,Who is the doctoral advisor of Donna Nelson?,"The provided text does not specify Donna Nelson's doctoral advisor, so I cannot",0.0,"['Michael J. S. Dewar', ""The provided text does not specify Donna Nelson's doctoral advisor, so I cannot"", 'John Smith', 'Jane Doe']",Who served as Donna Nelson's doctoral advisor?,Is Michael J. S. Dewar the doctoral advisor of Donna Nelson?,"Is The provided text does not specify Donna Nelson's doctoral advisor, so I cannot the doctoral advisor of Donna Nelson?",What is Donna Nelson known for in the field of chemistry?,Who is the doctoral advisee of Michael J. S. Dewar?,"A. Jane Doe  B. The provided text does not specify Donna Nelson's doctoral advisor, so I cannot  C. Michael J. S. Dewar  D. John Smith",C,What is the nationality of the doctoral advisor of Donna Nelson?,British-American,Which university did the doctoral advisor of Donna Nelson work at?,University of Texas at Austin,In which city is the university located where the doctoral advisor of Donna Nelson worked?,Austin,In which state is the city located where the university is situated that the doctoral advisor of Donna Nelson worked at?,Texas,In which country is the state located where the city is situated that contains the university the doctoral advisor of Donna Nelson worked at?,United States
