subjectLabel,relation,objectLabel
Greece,public holiday,Christmas
Tajikistan,language used,Yaghnobi
Tajikistan,language used,Tajiki Arabic
Greece,diplomatic relation,Bangladesh
Tajikistan,language used,Southern Pashto
Tajikistan,language used,Yazgulyam
Tajikistan,language used,Ishkashimi
Greece,member of,International Centre for Settlement of Investment Disputes
Greece,highest point,Mount Olympus
Greece,member of,International Holocaust Remembrance Alliance
Tajikistan,language used,Wakhi
Greece,located in/on physical feature,Southern Europe
Greece,public holiday,New Year
Greece,located in/on physical feature,Balkans
Greece,member of,Schengen Area
Greece,public holiday,Epiphany
Tajikistan,driving side,right
Greece,member of,Missile Technology Control Regime
Greece,member of,Multilateral Investment Guarantee Agency
Greece,public holiday,Rosenmontag
Greece,public holiday,Good Friday
Greece,public holiday,International Workers' Day
Greece,public holiday,Easter Monday
Greece,public holiday,Assumption of Mary
Greece,public holiday,Easter Sunday
Tajikistan,railway traffic side,right
Greece,language used,Greek
Greece,central bank,Bank of Greece
Greece,language used,Bulgarian
Greece,language used,Megleno-Romanian
Tajikistan,language used,Tajik
Greece,language used,Macedonian
Greece,language used,Ancient Greek
Greece,described by source,Encyclopædia Britannica 11th edition
Greece,history of topic,history of Greece
Greece,language used,Romano-Greek
Greece,language used,Tosk
Greece,driving side,right
Greece,language used,Turkish
Greece,language used,Cappadocian Greek
Greece,language used,Aromanian
Greece,language used,Greek Sign Language
Greece,described by source,Brockhaus and Efron Encyclopedic Dictionary
Greece,right to vote,voting age
Greece,different from,Anaxagoras
Greece,language used,Arvanitic
Thailand,shares border with,Laos
Greece,language used,Pontic Greek
Greece,right to vote,universal suffrage
Thailand,shares border with,Cambodia
Thailand,continent,Asia
Greece,language used,Modern Greek
Greece,language used,Tsakonian
Thailand,contains the administrative territorial entity,Bangkok
Thailand,shares border with,Malaysia
Thailand,shares border with,Myanmar
Thailand,religion or worldview,Islam
Thailand,contains the administrative territorial entity,Phuket
Thailand,contains the administrative territorial entity,Ranong province
Thailand,contains the administrative territorial entity,Surat Thani
Thailand,contains the administrative territorial entity,Pattani
Thailand,contains the administrative territorial entity,Chon Buri
Thailand,contains the administrative territorial entity,Krabi
Thailand,basic form of government,constitutional monarchy
Thailand,shares border with,Kedah
Thailand,contains the administrative territorial entity,Chiang Mai
Thailand,official language,Thai
Thailand,contains the administrative territorial entity,Songkhla
Thailand,contains the administrative territorial entity,Chiang Rai
Thailand,currency,baht
Thailand,contains the administrative territorial entity,Lampang
Thailand,contains the administrative territorial entity,Phetchabun
Thailand,country,Thailand
Thailand,contains the administrative territorial entity,Nakhon Sawan
Thailand,religion or worldview,Islam
Thailand,religion or worldview,Christianity
Thailand,contains the administrative territorial entity,Yala
Thailand,contains the administrative territorial entity,Satun
Thailand,capital,Bangkok
Thailand,contains the administrative territorial entity,Nakhon Si Thammarat
Thailand,contains the administrative territorial entity,Lamphun
Thailand,contains the administrative territorial entity,Nonthaburi
Thailand,contains the administrative territorial entity,Trat
Thailand,contains the administrative territorial entity,Phetchaburi
Thailand,contains the administrative territorial entity,Amnat Charoen
Thailand,contains the administrative territorial entity,Prachuap Khiri Khan
Thailand,contains the administrative territorial entity,Phrae
Thailand,contains the administrative territorial entity,Phatthalung
Thailand,contains the administrative territorial entity,Trang
Thailand,contains the administrative territorial entity,Phang Nga
Thailand,contains the administrative territorial entity,Suphan Buri
Thailand,contains the administrative territorial entity,Phichit
Thailand,contains the administrative territorial entity,Mae Hong Son
Thailand,contains the administrative territorial entity,Loei
Thailand,contains the administrative territorial entity,Chumphon
Thailand,contains the administrative territorial entity,Uthai Thani
Thailand,contains the administrative territorial entity,Samut Prakan
Thailand,contains the administrative territorial entity,Narathiwat
Thailand,contains the administrative territorial entity,Ang Thong
Thailand,contains the administrative territorial entity,Phayao
Thailand,contains the administrative territorial entity,Tak
Thailand,contains the administrative territorial entity,Uttaradit
Thailand,contains the administrative territorial entity,Khon Kaen
Thailand,contains the administrative territorial entity,Phitsanulok
Thailand,religion or worldview,Buddhism
Thailand,contains the administrative territorial entity,Kamphaeng Phet
Thailand,contains the administrative territorial entity,Nan
Thailand,contains the administrative territorial entity,Buri Ram
Thailand,contains the administrative territorial entity,Nakhon Ratchasima
Thailand,contains the administrative territorial entity,Chaiyaphum
Thailand,contains the administrative territorial entity,Nong Bua Lamphu
Thailand,contains the administrative territorial entity,Nong Khai
Thailand,head of state,Vajiralongkorn
Thailand,head of government,Paetongtarn Shinawatra
Thailand,contains the administrative territorial entity,Chanthaburi
Thailand,flag,flag of Thailand
Thailand,contains the administrative territorial entity,Sing Buri
Thailand,contains the administrative territorial entity,Kanchanaburi
Thailand,contains the administrative territorial entity,Sa Kaeo
Thailand,contains the administrative territorial entity,Ratchaburi
Thailand,contains the administrative territorial entity,Surin
Thailand,contains the administrative territorial entity,Samut Sakhon
Thailand,shares border with,Khmer Republic
Thailand,contains the administrative territorial entity,Prachin Buri
Thailand,contains the administrative territorial entity,Samut Songkhram
Thailand,contains the administrative territorial entity,Pathum Thani
Thailand,contains the administrative territorial entity,Mukdahan
Thailand,contains the administrative territorial entity,Saraburi
Thailand,contains the administrative territorial entity,Rayong
Thailand,contains the administrative territorial entity,Udon Thani
Thailand,contains the administrative territorial entity,Si Sa Ket
Thailand,contains the administrative territorial entity,Chai Nat
Thailand,contains the administrative territorial entity,Chachoengsao
Thailand,contains the administrative territorial entity,Sakon Nakhon
Turkey,diplomatic relation,Philippines
Thailand,contains the administrative territorial entity,Phra Nakhon Si Ayutthaya
Thailand,contains the administrative territorial entity,Nakhon Phanom
Thailand,contains the administrative territorial entity,Yasothon
Thailand,contains the administrative territorial entity,Maha Sarakham
Thailand,contains the administrative territorial entity,Sukhothai
Thailand,contains the administrative territorial entity,Lopburi
Turkey,diplomatic relation,Kosovo
Thailand,executive body,Government of Thailand
Thailand,contains the administrative territorial entity,Ubon Ratchathani
Thailand,contains the administrative territorial entity,Nakhon Pathom
Turkey,diplomatic relation,Tunisia
Thailand,ethnic group,Thai people
Thailand,contains the administrative territorial entity,Kalasin
Thailand,contains the administrative territorial entity,Roi Et
Turkey,diplomatic relation,Sudan
Turkey,diplomatic relation,Somalia
Turkey,diplomatic relation,Holy See
Turkey,diplomatic relation,Soviet Union
Turkey,diplomatic relation,Morocco
Turkey,diplomatic relation,State of Palestine
Thailand,contains the administrative territorial entity,Nakhon Nayok
Turkey,diplomatic relation,Kosovo
Turkey,diplomatic relation,Northern Cyprus
Turkey,diplomatic relation,Soviet Union
Turkey,member of,Organization of Turkic States
Turkey,member of,International Centre for Settlement of Investment Disputes
Turkey,member of,Organization of the Black Sea Economic Cooperation
Turkey,member of,International Development Association
Turkey,member of,Asian Development Bank
Turkey,diplomatic relation,Northern Cyprus
Turkey,member of,Nuclear Suppliers Group
Turkey,highest point,Mount Ararat
Turkey,member of,Eurocontrol
Turkey,member of,Organisation for the Prohibition of Chemical Weapons
Turkey,replaces,Ottoman Empire
Turkey,located in/on physical feature,Balkans
Turkey,member of,International Hydrographic Organization
Turkey,central bank,Central Bank of the Republic of Turkey
Turkey,member of,International Bank for Reconstruction and Development
Turkey,located in/on physical feature,West Asia
Turkey,member of,International Energy Agency
Turkey,described by source,Brockhaus and Efron Encyclopedic Dictionary
Turkey,member of,International Telecommunication Union
Turkey,diplomatic relation,Republic of Abkhazia
Turkey,member of,African Development Bank
Turkey,member of,World Customs Organization
Turkey,lowest point,Black Sea
Turkey,member of,European Payments Union
Turkey,language used,Turkish
Turkey,member of,International Centre for Migration Policy Development
Turkey,member of,Group on Earth Observations
Turkey,member of,Missile Technology Control Regime
Turkey,language used,Zazaki
Thailand,instance of,constitutional monarchy
Turkey,language used,Georgian
Turkey,described by source,Encyclopædia Britannica 11th edition
Turkey,language used,Judaeo-Spanish
Turkey,language used,Pontic Greek
Turkey,member of,Multilateral Investment Guarantee Agency
Turkey,language used,Domari
Turkey,language used,North Mesopotamian Arabic
Turkey,language used,Kurmanji
Turkey,language used,Ubykh
Turkey,member of,International Finance Corporation
Turkey,language used,Bulgarian
Turkey,language used,Hértevin
Turkey,owner of,Topkapı Palace
Turkey,driving side,right
Turkey,geography of topic,geography of Turkey
Turkey,language used,South Azerbaijani
Turkey,language used,Turoyo
Turkey,owner of,Turkish State Railways
Turkey,language used,Laz
Thailand,instance of,country
Turkey,language used,Turkish Sign Language
Turkey,language used,Balkan Gagauz
Turkey,history of topic,history of Turkey
Turkey,language used,Syriac
Turkey,owner of,Atatürk Olympic Stadium
Turkey,language used,Northern Zazaki
Thailand,contains the administrative territorial entity,Bueng Kan
Thailand,follows,Siam
Portugal,continent,Europe
Portugal,official language,Mirandese
Portugal,official language,Portuguese
Turkey,railway traffic side,right
Turkey,owner of,TCDD Taşımacılık
Portugal,currency,Euro
Portugal,located in or next to body of water,Atlantic Ocean
Turkey,language used,North Levantine Arabic
Portugal,shares border with,Spain
Portugal,basic form of government,republic
Portugal,flag,Flag of Portugal
Portugal,anthem,A Portuguesa
Portugal,contains the administrative territorial entity,Leiria
Portugal,contains the administrative territorial entity,Madeira
Portugal,contains the administrative territorial entity,Azores
Portugal,follows,Kingdom of Portugal
Portugal,capital,Lisbon
Portugal,contains the administrative territorial entity,Portalegre
Portugal,contains the administrative territorial entity,Coimbra
Portugal,contains the administrative territorial entity,Lisbon
Turkey,language used,Western Armenian
Portugal,contains the administrative territorial entity,Bragança
Portugal,contains the administrative territorial entity,Aveiro
Portugal,contains the administrative territorial entity,Beja
Portugal,contains the administrative territorial entity,Viseu
Portugal,contains the administrative territorial entity,Santarém
Portugal,head of government,António Costa
Portugal,contains the administrative territorial entity,Castelo Branco
Portugal,contains the administrative territorial entity,Setúbal
Portugal,contains the administrative territorial entity,Braga
Portugal,contains the administrative territorial entity,Faro
Portugal,contains the administrative territorial entity,Guarda
Portugal,contains the administrative territorial entity,Castelo Branco
Portugal,contains the administrative territorial entity,Viana do Castelo
Portugal,contains the administrative territorial entity,Viseu
Portugal,executive body,Government of Portugal
Portugal,contains the administrative territorial entity,Porto
Portugal,contains the administrative territorial entity,Évora
Portugal,head of state,Marcelo Rebelo de Sousa
Portugal,contains the administrative territorial entity,Braga
Portugal,legislative body,Assembly of the Republic
Portugal,contains the administrative territorial entity,Vila Real
Portugal,named after,Portus Cale
Thailand,member of,United Nations
Thailand,member of,World Health Organization
Portugal,highest judicial authority,Portuguese Supreme Court of Justice
Thailand,member of,Interpol
Thailand,member of,International Bank for Reconstruction and Development
Thailand,member of,International Hydrographic Organization
Thailand,member of,Asian Development Bank
Thailand,member of,ASEAN
Thailand,instance of,sovereign state
Thailand,member of,Southeast Asia Treaty Organization
Thailand,member of,UNESCO
Thailand,part of,Southeast Asia
Thailand,member of,World Trade Organization
Thailand,member of,World Customs Organization
Thailand,member of,International Finance Corporation
Thailand,member of,International Development Association
Thailand,member of,Group on Earth Observations
Thailand,member of,Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation
Portugal,part of,European Union
Portugal,member of,European Union
Thailand,member of,Asia-Pacific Economic Cooperation
Portugal,member of,European Union
Thailand,member of,Universal Postal Union
Thailand,member of,International Telecommunication Union
Portugal,member of,Visa Waiver Program
Portugal,part of,European Union
Thailand,member of,Multilateral Investment Guarantee Agency
Portugal,part of,European Economic Area
Portugal,member of,Council of Europe
Portugal,member of,Organization for Economic Cooperation and Development
Portugal,member of,World Trade Organization
Thailand,member of,World Meteorological Organization
Portugal,patron saint,Saint George
Portugal,member of,European Southern Observatory
Portugal,member of,United Nations
Portugal,member of,Interpol
Portugal,member of,World Meteorological Organization
Portugal,member of,World Health Organization
Portugal,member of,UNESCO
Thailand,member of,ASEAN Regional Forum
Portugal,member of,Organization for Security and Co-operation in Europe
Portugal,member of,International Telecommunication Union
Thailand,member of,Organisation for the Prohibition of Chemical Weapons
Portugal,member of,Universal Postal Union
Portugal,diplomatic relation,Uruguay
Portugal,diplomatic relation,Canada
Portugal,member of,NATO
Portugal,member of,Community of Portuguese Language Countries
Portugal,member of,African Development Bank
Portugal,member of,International Hydrographic Organization
Portugal,member of,European Free Trade Association
Portugal,member of,International Bank for Reconstruction and Development
Portugal,instance of,country
Portugal,diplomatic relation,United Kingdom
Portugal,diplomatic relation,Brazil
Portugal,diplomatic relation,Russia
Portugal,diplomatic relation,Spain
Portugal,member of,European Space Agency
Portugal,diplomatic relation,Denmark
Portugal,diplomatic relation,Japan
Portugal,diplomatic relation,India
Portugal,diplomatic relation,Ukraine
Portugal,diplomatic relation,People's Republic of China
Portugal,diplomatic relation,Armenia
Portugal,diplomatic relation,Indonesia
Portugal,diplomatic relation,North Korea
Portugal,diplomatic relation,Bulgaria
Portugal,diplomatic relation,Malta
Portugal,diplomatic relation,Germany
Portugal,diplomatic relation,Italy
Portugal,diplomatic relation,Argentina
Portugal,member of,International Civil Defence Organisation
Portugal,member of,Asian Development Bank
Portugal,diplomatic relation,Republic of China
Portugal,diplomatic relation,São Tomé and Príncipe
Portugal,diplomatic relation,Angola
Portugal,diplomatic relation,Kosovo
Portugal,diplomatic relation,Serbia
Portugal,diplomatic relation,North Korea
Portugal,diplomatic relation,East Timor
Portugal,diplomatic relation,Mozambique
Portugal,diplomatic relation,Hungary
Portugal,located in/on physical feature,Iberian Peninsula
Portugal,diplomatic relation,United States of America
Portugal,diplomatic relation,Kosovo
Portugal,public holiday,Portugal Day
Portugal,diplomatic relation,Morocco
Portugal,diplomatic relation,Bangladesh
Portugal,central bank,Banco de Portugal
Portugal,described by source,Brockhaus and Efron Encyclopedic Dictionary
Portugal,described by source,History of Ming
Portugal,member of,International Holocaust Remembrance Alliance
Portugal,member of,Eurocontrol
Portugal,diplomatic relation,Australia
Portugal,diplomatic relation,Cape Verde
Thailand,diplomatic relation,Canada
Portugal,member of,International Centre for Migration Policy Development
Portugal,member of,International Finance Corporation
Portugal,member of,World Customs Organization
Portugal,described by source,Draft History of Qing
Portugal,described by source,Encyclopædia Britannica 11th edition
Thailand,diplomatic relation,Serbia
Portugal,highest point,Mount Pico
Thailand,diplomatic relation,Russia
Thailand,diplomatic relation,Hungary
Portugal,member of,International Development Association
Portugal,member of,International Energy Agency
Thailand,diplomatic relation,Japan
Thailand,diplomatic relation,Italy
Portugal,member of,Nuclear Suppliers Group
Portugal,member of,Organisation for the Prohibition of Chemical Weapons
Thailand,diplomatic relation,Mexico
Thailand,diplomatic relation,France
Thailand,diplomatic relation,Singapore
Portugal,instance of,sovereign state
Thailand,diplomatic relation,North Korea
Thailand,diplomatic relation,Denmark
Portugal,member of,Group on Earth Observations
Thailand,diplomatic relation,Germany
Portugal,member of,Missile Technology Control Regime
Thailand,diplomatic relation,Romania
Thailand,diplomatic relation,People's Republic of China
Portugal,member of,Multilateral Investment Guarantee Agency
Thailand,diplomatic relation,Indonesia
Thailand,diplomatic relation,Australia
Thailand,diplomatic relation,Laos
Thailand,diplomatic relation,Cambodia
Thailand,diplomatic relation,Pakistan
Thailand,diplomatic relation,Malaysia
Thailand,diplomatic relation,Hong Kong
Thailand,diplomatic relation,Brunei
Thailand,diplomatic relation,India
Thailand,diplomatic relation,South Korea
Portugal,member of,International Centre for Settlement of Investment Disputes
Portugal,member of,European Payments Union
Thailand,diplomatic relation,Republic of China
Thailand,central bank,Bank of Thailand
Portugal,replaces,Kingdom of Portugal
Thailand,diplomatic relation,Bangladesh
Portugal,lowest point,Atlantic Ocean
Portugal,office held by head of state,President of Portugal
Thailand,diplomatic relation,Saudi Arabia
Thailand,diplomatic relation,Bhutan
Thailand,diplomatic relation,Philippines
Thailand,participant in,Pacific War
Portugal,history of topic,history of Portugal
Portugal,replaces,Portuguese Empire
Thailand,language used,Mon
Thailand,highest point,Doi Inthanon
Thailand,diplomatic relation,South Korea
Portugal,member of,Schengen Area
Thailand,described by source,Encyclopædia Britannica 11th edition
Thailand,language used,Khmu
Portugal,driving side,right
Thailand,language used,Kuy
Thailand,language used,Southern Thai
Thailand,official symbol,Asian elephant
Portugal,studied in,Portuguese studies
Thailand,described by source,Brockhaus and Efron Encyclopedic Dictionary
Thailand,language used,Thai
Thailand,language used,Bisu
Thailand,lowest point,Gulf of Thailand
Thailand,language used,Mlabri
Thailand,official symbol,Cassia fistula
Thailand,language used,Isan
Thailand,language used,Saek
Thailand,language used,Akha
Thailand,language used,Northern Thai
Thailand,language used,Nyah Kur
Thailand,language used,Shan
Thailand,language used,Nyeu
Thailand,diplomatic relation,North Korea
Thailand,language used,Urak Lawoi’
Portugal,language used,Galician
Thailand,language used,Hmong Njua
Thailand,language used,Moklen
Thailand,language used,Mal
Thailand,language used,Ban Khor Sign Language
Portugal,language used,Portuguese Sign Language
Thailand,language used,Moken
Portugal,language used,Mirandese
Portugal,language used,Portuguese
Thailand,language used,Yoy
Thailand,language used,Sô
Thailand,language used,Thavung
Thailand,language used,Ten'edn
Thailand,language used,Pa'O
Portugal,language used,Minderico
Thailand,language used,Kelantan-Pattani Malay
Thailand,language used,Phu Thai
Thailand,language used,Gong
Portugal,language used,Asturian
Thailand,language used,Chong
Thailand,language used,Northern Khmer
Thailand,language used,Kedah-Perak-Perlis-Penang Malay
Thailand,language used,Chiangmai Sign Language
Thailand,language used,Mpi
Thailand,language used,Thai Sign Language
Thailand,language used,Blang
Thailand,language used,Northern Pwo
Thailand,language used,Eastern Pwo
Thailand,language used,Kensiu
Thailand,language used,Phai
Thailand,language used,Phuan
Turkmenistan,shares border with,Iran
Thailand,language used,Yong
Thailand,language used,Thai Song
Thailand,language used,Western Bru
Turkmenistan,flag,flag of Turkmenistan
Thailand,language used,Western Lawa
Thailand,language used,Phrae Pwo
Turkmenistan,shares border with,Afghanistan
Turkmenistan,official language,Turkmen
Thailand,language used,S'gaw Karen
Thailand,language used,Mok
Turkmenistan,basic form of government,republic
Turkmenistan,capital,Ashgabat
Turkmenistan,contains the administrative territorial entity,Ashgabat
Turkmenistan,shares border with,Uzbekistan
Thailand,language used,Eastern Kayah
Turkmenistan,basic form of government,presidential system
Turkmenistan,contains the administrative territorial entity,Balkan Region
Turkmenistan,contains the administrative territorial entity,Ahal Region
Turkmenistan,contains the administrative territorial entity,Lebap Region
Turkmenistan,member of,Commonwealth of Independent States
Turkmenistan,continent,Asia
Turkmenistan,head of state,Serdar Berdimuhamedow
Turkmenistan,member of,United Nations
Turkmenistan,diplomatic relation,United States of America
Turkmenistan,shares border with,Kazakhstan
Turkmenistan,contains the administrative territorial entity,Mary Region
Turkmenistan,member of,Commonwealth of Independent States
Turkmenistan,currency,Turkmenistan new manat
Turkmenistan,diplomatic relation,Belarus
Turkmenistan,diplomatic relation,Russia
Turkmenistan,diplomatic relation,France
Turkmenistan,diplomatic relation,Iran
Turkmenistan,diplomatic relation,Serbia
Turkmenistan,contains the administrative territorial entity,Daşoguz Region
Turkmenistan,diplomatic relation,North Korea
Turkmenistan,diplomatic relation,Georgia
Turkmenistan,diplomatic relation,Pakistan
Turkmenistan,diplomatic relation,Germany
Turkmenistan,diplomatic relation,Uzbekistan
Turkmenistan,diplomatic relation,Malaysia
Turkmenistan,diplomatic relation,People's Republic of China
Turkmenistan,diplomatic relation,North Korea
Turkmenistan,member of,World Health Organization
Turkmenistan,diplomatic relation,Republic of China
Turkmenistan,diplomatic relation,Bangladesh
Turkmenistan,replaces,Soviet Union
Turkmenistan,member of,UNESCO
Turkmenistan,diplomatic relation,Saudi Arabia
Turkmenistan,located in/on physical feature,Central Asia
Turkmenistan,diplomatic relation,India
Turkmenistan,replaces,Soviet Union
Turkmenistan,member of,Organization for Security and Co-operation in Europe
Turkmenistan,lowest point,Turan Depression
Turkmenistan,driving side,right
Turkmenistan,central bank,Central Bank of Turkmenistan
Turkmenistan,member of,Organisation of Islamic Cooperation
Turkmenistan,member of,Universal Postal Union
Turkmenistan,language used,Northern Uzbek
Turkmenistan,member of,World Meteorological Organization
Turkmenistan,member of,World Customs Organization
Turkmenistan,different from,Turkestan
Turkmenistan,language used,Chagatai
Turkmenistan,country,Turkmenistan
Turkmenistan,member of,Organization of Turkic States
Turkmenistan,language used,Turkmen
Turkmenistan,railway traffic side,right
Turkmenistan,member of,Asian Development Bank
Turkmenistan,member of,Organisation for the Prohibition of Chemical Weapons
Turkmenistan,member of,Multilateral Investment Guarantee Agency
Turkmenistan,member of,Interpol
Turkmenistan,member of,International Telecommunication Union
Turkmenistan,member of,International Finance Corporation
Turkmenistan,member of,International Bank for Reconstruction and Development
Netherlands,part of,European Union
Turkmenistan,member of,International Centre for Settlement of Investment Disputes
Netherlands,member of,NATO
Netherlands,member of,Interpol
Netherlands,member of,European Space Agency
Netherlands,part of,European Union
Netherlands,member of,UNESCO
Netherlands,member of,World Health Organization
Netherlands,member of,World Trade Organization
Netherlands,member of,International Monetary Fund
Netherlands,member of,International Organization for Standardization
Netherlands,member of,Organization for Economic Cooperation and Development
Netherlands,member of,International Olympic Committee
Netherlands,member of,CERN
Netherlands,member of,Visa Waiver Program
Netherlands,member of,Council of Europe
Netherlands,part of,Kingdom of the Netherlands
Netherlands,member of,European Economic Area
Netherlands,member of,International Labour Organization
Netherlands,member of,Universal Postal Union
Netherlands,member of,International Criminal Court
Netherlands,member of,Food and Agriculture Organization
Netherlands,member of,Office of the United Nations High Commissioner for Refugees
Netherlands,member of,Benelux
Netherlands,member of,International Civil Aviation Organization
Netherlands,member of,International Atomic Energy Agency
Netherlands,member of,European Southern Observatory
Netherlands,diplomatic relation,Italy
Netherlands,member of,United Nations Institute for Training and Research
Netherlands,diplomatic relation,Japan
Netherlands,member of,United Nations Conference on Trade and Development
Netherlands,diplomatic relation,Belgium
Netherlands,member of,European Coal and Steel Community
Netherlands,member of,Organization for Security and Co-operation in Europe
Netherlands,diplomatic relation,Uruguay
Netherlands,member of,Food and Agriculture Organization
Netherlands,diplomatic relation,Greece
Netherlands,diplomatic relation,Turkey
Netherlands,diplomatic relation,Hungary
Netherlands,diplomatic relation,Denmark
Netherlands,member of,Dutch Language Union
Netherlands,diplomatic relation,Belarus
Netherlands,member of,Antarctic Treaty System
Netherlands,diplomatic relation,United States of America
Netherlands,part of,Benelux
Netherlands,diplomatic relation,Ukraine
Netherlands,diplomatic relation,Mexico
Netherlands,diplomatic relation,Germany
Netherlands,member of,European Coal and Steel Community
Netherlands,diplomatic relation,Israel
Netherlands,member of,World Meteorological Organization
Netherlands,diplomatic relation,North Korea
Netherlands,diplomatic relation,People's Republic of China
Netherlands,diplomatic relation,Indonesia
Netherlands,diplomatic relation,South Africa
Netherlands,diplomatic relation,Bulgaria
Netherlands,diplomatic relation,Iran
Netherlands,diplomatic relation,Pakistan
Netherlands,diplomatic relation,Kosovo
Netherlands,diplomatic relation,North Korea
Netherlands,diplomatic relation,Russia
Netherlands,diplomatic relation,Australia
Netherlands,diplomatic relation,Republic of China
Netherlands,diplomatic relation,Slovenia
Netherlands,diplomatic relation,Singapore
Netherlands,diplomatic relation,Albania
Netherlands,diplomatic relation,Saudi Arabia
Netherlands,diplomatic relation,Malaysia
Netherlands,diplomatic relation,Morocco
Netherlands,diplomatic relation,Kosovo
Netherlands,member of,Asian Development Bank
Netherlands,member of,International Maritime Organization
Netherlands,member of,United Nations Peacekeeping Force in Cyprus
Netherlands,member of,Economic and Monetary Union of the European Union
Turkmenistan,instance of,country
Netherlands,member of,Eurocontrol
Netherlands,member of,International Telecommunication Union
Netherlands,member of,United Nations Industrial Development Organization
Netherlands,member of,Bank for International Settlements
Netherlands,member of,International Hydrographic Organization
Netherlands,member of,International Organization for Migration
Netherlands,member of,European Investment Bank
Netherlands,member of,Paris Club
Netherlands,member of,African Development Bank
Netherlands,highest point,Mount Scenery
Turkmenistan,instance of,landlocked country
Netherlands,member of,International Chamber of Commerce
Netherlands,member of,International Holocaust Remembrance Alliance
Netherlands,member of,World Customs Organization
Netherlands,member of,International Fund for Agricultural Development
Netherlands,member of,International Energy Agency
Turkmenistan,instance of,sovereign state
Netherlands,member of,International Development Association
Netherlands,member of,Permanent Court of Arbitration
Netherlands,member of,European Bank for Reconstruction and Development
Netherlands,member of,Multilateral Investment Guarantee Agency
Netherlands,member of,Group of Ten
Netherlands,member of,Inter-American Development Bank
Netherlands,member of,International Trade Union Confederation
Uruguay,shares border with,Argentina
Netherlands,member of,International Federation of Red Cross and Red Crescent Societies
Uruguay,official language,Spanish
Uruguay,shares border with,Brazil
Uruguay,contains the administrative territorial entity,Cerro Largo Department
Netherlands,member of,Schengen Area
Netherlands,member of,International Federation of Red Cross and Red Crescent Societies
Netherlands,member of,European Payments Union
Uruguay,continent,South America
Uruguay,contains the administrative territorial entity,Flores Department
Uruguay,located in or next to body of water,Atlantic Ocean
Uruguay,basic form of government,republic
Uruguay,contains the administrative territorial entity,Paysandú Department
Uruguay,contains the administrative territorial entity,Rocha Department
Uruguay,contains the administrative territorial entity,Tacuarembó Department
Uruguay,contains the administrative territorial entity,Canelones Department
Uruguay,contains the administrative territorial entity,San José Department
Uruguay,contains the administrative territorial entity,Florida Department
Uruguay,capital,Montevideo
Uruguay,located in or next to body of water,Río de la Plata
Uruguay,contains the administrative territorial entity,Rivera Department
Uruguay,contains the administrative territorial entity,Soriano Department
Uruguay,contains the administrative territorial entity,Salto Department
Uruguay,contains the administrative territorial entity,Colonia Department
Netherlands,member of,Nuclear Suppliers Group
Uruguay,contains the administrative territorial entity,Treinta y Tres Department
Uruguay,contains the administrative territorial entity,Montevideo Department
Uruguay,flag,flag of Uruguay
Uruguay,country,Uruguay
Uruguay,named after,Uruguay River
Uruguay,contains the administrative territorial entity,Durazno Department
Uruguay,contains the administrative territorial entity,Río Negro Department
Uruguay,contains the administrative territorial entity,Artigas Department
Uruguay,diplomatic relation,Japan
Uruguay,diplomatic relation,Canada
Uruguay,currency,Uruguayan peso
Uruguay,located in or next to body of water,Uruguay River
Uruguay,basic form of government,participatory democracy
Uruguay,head of state,Luis Lacalle Pou
Uruguay,diplomatic relation,Italy
Uruguay,diplomatic relation,Poland
Uruguay,basic form of government,presidential system
Uruguay,diplomatic relation,Hungary
Uruguay,diplomatic relation,Belgium
Uruguay,contains the administrative territorial entity,Maldonado Department
Uruguay,diplomatic relation,Portugal
Uruguay,diplomatic relation,Egypt
Uruguay,diplomatic relation,People's Republic of China
Uruguay,head of government,Luis Lacalle Pou
Uruguay,contains the administrative territorial entity,Lavalleja Department
Uruguay,diplomatic relation,Netherlands
Uruguay,part of,South America
Uruguay,diplomatic relation,Switzerland
Uruguay,diplomatic relation,United States of America
Uruguay,diplomatic relation,Spain
Uruguay,diplomatic relation,Switzerland
Uruguay,diplomatic relation,Sweden
Uruguay,diplomatic relation,Russia
Uruguay,diplomatic relation,Cuba
Uruguay,diplomatic relation,United Kingdom
Uruguay,diplomatic relation,Germany
Uruguay,diplomatic relation,Mexico
Uruguay,diplomatic relation,Chile
Uruguay,diplomatic relation,Peru
Uruguay,diplomatic relation,Cuba
Uruguay,diplomatic relation,Serbia
Uruguay,diplomatic relation,India
Uruguay,diplomatic relation,Czech Republic
Uruguay,diplomatic relation,Armenia
Uruguay,diplomatic relation,Brazil
Uruguay,diplomatic relation,Costa Rica
Uruguay,diplomatic relation,France
Uruguay,diplomatic relation,Colombia
Uruguay,diplomatic relation,Austria
Uruguay,diplomatic relation,El Salvador
Uruguay,diplomatic relation,Australia
Uruguay,diplomatic relation,Bolivia
Uruguay,diplomatic relation,Guatemala
Uruguay,diplomatic relation,Argentina
Uruguay,diplomatic relation,Czech Republic
Uruguay,diplomatic relation,Venezuela
Uruguay,diplomatic relation,Dominican Republic
Uruguay,diplomatic relation,Iran
Uruguay,diplomatic relation,Venezuela
Uruguay,diplomatic relation,Ecuador
Uruguay,diplomatic relation,Paraguay
Uruguay,diplomatic relation,Colombia
Netherlands,replaces,United Kingdom of the Netherlands
Uruguay,member of,Mercosur
Uruguay,member of,World Trade Organization
