topic,subject,relation,object,question,output_meta_llama_3.1_8b_instruct,eval_meta_llama_3.1_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
human_scientist,Émile Coué,notable work,autosuggestion,What is the notable work of Émile Coué?,Auto-Suggestion,0.0,"['autosuggestion', 'Auto-Suggestion', 'self-hypnosis', 'positive thinking']",What is Émile Coué's most famous work?,A. self-hypnosis  B. autosuggestion  C. Auto-Suggestion  D. positive thinking,B,Is autosuggestion the notable work of Émile Coué?,Is Auto-Suggestion the notable work of Émile Coué?,What is a well-known method developed by Émile Coué?,Who is the author of autosuggestion?,Who is the author of the notable work of Émile Coué?,Émile Coué,What is the title of the notable work authored by Émile Coué?,Self-Mastery Through Conscious Autosuggestion,In which year was the notable work 'Self-Mastery Through Conscious Autosuggestion' by Émile Coué published?,1922,Which language was the notable work 'Self-Mastery Through Conscious Autosuggestion' by Émile Coué originally written in?,French,In which country was the notable work 'Self-Mastery Through Conscious Autosuggestion' by Émile Coué originally published?,France
human_scientist,Berthold Vogl,country of citizenship,Archduchy of Austria,Who is the country of citizenship of Berthold Vogl?,Austrian,0.0,"['Archduchy of Austria', 'Austrian', 'Kingdom of Hungary', 'Holy Roman Empire']",What is the country of citizenship of Berthold Vogl?,A. Kingdom of Hungary  B. Archduchy of Austria  C. Austrian  D. Holy Roman Empire,B,Is the country of citizenship of Berthold Vogl the Archduchy of Austria?,Is the country of citizenship of Berthold Vogl Austrian?,What is a notable historical fact about Berthold Vogl?,Who is a citizen of the Archduchy of Austria?,Who is a famous scientist from the country of citizenship of Berthold Vogl?,Albert Einstein,Which university did the famous scientist from the country of citizenship of Berthold Vogl work at?,Princeton University,What is the name of the city where the university that the famous scientist from the country of citizenship of Berthold Vogl worked at is located?,Princeton,What is the name of the state where the city is located that contains the university where the famous scientist from the country of citizenship of Berthold Vogl worked?,New Jersey,What is the name of the country where the state is located that contains the city with the university where the famous scientist from the country of citizenship of Berthold Vogl worked?,United States
human_scientist,Annie Scott Dill Maunder,spouse,Edward Walter Maunder,Who is the spouse of Annie Scott Dill Maunder?,George Maunder,0.0,"['Edward Walter Maunder', 'George Maunder', 'John Maunder', 'Henry Maunder']",Who is Annie Scott Dill Maunder married to?,A. Henry Maunder  B. John Maunder  C. George Maunder  D. Edward Walter Maunder,D,Is Edward Walter Maunder the spouse of Annie Scott Dill Maunder?,Is George Maunder the spouse of Annie Scott Dill Maunder?,What field is Annie Scott Dill Maunder known for?,Who is the spouse of Edward Walter Maunder?,What was the profession of Annie Scott Dill Maunder's spouse?,Astronomer,Which observatory did the spouse of Annie Scott Dill Maunder work at?,"Royal Observatory, Greenwich","In which city is the Royal Observatory, where Annie Scott Dill Maunder's spouse worked, located?",London,"In which country is the city located where the Royal Observatory, where Annie Scott Dill Maunder's spouse worked, is situated?",United Kingdom,"What is the official language of the country where the city is located that contains the Royal Observatory, where Annie Scott Dill Maunder's spouse worked?",English
human_scientist,Jean Pierre Joseph d’Arcet,father,Jean Darcet,Who is the father of Jean Pierre Joseph d’Arcet?,Pierre d'Arcet,0.0,"['Jean Darcet', ""Pierre d'Arcet"", ""Louis d'Arcet"", ""Henri d'Arcet""]",Who is Jean Pierre Joseph d’Arcet's father?,A. Jean Darcet  B. Pierre d'Arcet  C. Henri d'Arcet  D. Louis d'Arcet,A,Is Jean Darcet the father of Jean Pierre Joseph d’Arcet?,Is Pierre d'Arcet the father of Jean Pierre Joseph d’Arcet?,What was Jean Pierre Joseph d’Arcet known for in his professional career?,Who is the son of Jean Darcet?,Who is the child of Jean Pierre Joseph d’Arcet?,Jean d'Arcet,What was the profession of the child of Jean Pierre Joseph d’Arcet?,Chemist,Which institution did the child of Jean Pierre Joseph d’Arcet work for?,Collège de France,In which city is the institution located where the child of Jean Pierre Joseph d’Arcet worked?,Paris,In which country is the city located where the institution is situated that the child of Jean Pierre Joseph d’Arcet worked for?,France
human_scientist,Serge Haroche,place of birth,Casablanca,What is the place of birth of Serge Haroche?,Paris,0.0,"['Casablanca', 'Paris', 'Marrakech', 'Rabat']",Where was Serge Haroche born?,A. Casablanca  B. Rabat  C. Paris  D. Marrakech,A,Is Serge Haroche's place of birth Casablanca?,Is Serge Haroche's place of birth Paris?,What is Serge Haroche known for?,Who was born in Casablanca?,What is the country of the place of birth of Serge Haroche?,Morocco,What is the capital city of the country where Serge Haroche was born?,Rabat,What is the population of the capital city of the country where Serge Haroche was born?,"Approximately 580,000",What is the official language spoken in the capital city of the country where Serge Haroche was born?,Arabic,"What is the currency used in the country where the capital city is located, which is the place of birth of Serge Haroche?",Moroccan dirham
human_scientist,Ada Yonath,employer,University of Chicago,What is the employer of Ada Yonath?,Weizmann Institute,0.0,"['University of Chicago', 'Weizmann Institute', 'Harvard University', 'Stanford University']",Who employs Ada Yonath?,A. University of Chicago  B. Harvard University  C. Stanford University  D. Weizmann Institute,A,Is the University of Chicago the employer of Ada Yonath?,Is the Weizmann Institute the employer of Ada Yonath?,What notable award has Ada Yonath received?,Who is employed by the University of Chicago?,Who is the director of the employer of Ada Yonath?,Martin Stratmann,Which university did the director of the employer of Ada Yonath attend for their undergraduate studies?,University of Münster,In which city is the university that the director of the employer of Ada Yonath attended located?,Münster,In which state is the city located where the university that the director of the employer of Ada Yonath attended is situated?,North Rhine-Westphalia,In which country is the state located where the city is situated that contains the university the director of the employer of Ada Yonath attended?,Germany
human_scientist,Christiaan Snouck,doctoral advisor,Michael Jan de Goeje,Who is the doctoral advisor of Christiaan Snouck?,Hendrik Doeff,0.0,"['Michael Jan de Goeje', 'Hendrik Doeff', 'Cornelis van Vollenhoven', 'Johan Huizinga']",Who supervised Christiaan Snouck's doctoral studies?,A. Cornelis van Vollenhoven  B. Hendrik Doeff  C. Johan Huizinga  D. Michael Jan de Goeje,D,Is Michael Jan de Goeje the doctoral advisor of Christiaan Snouck?,Is Hendrik Doeff the doctoral advisor of Christiaan Snouck?,What field is Christiaan Snouck known for?,Who is the doctoral student of Michael Jan de Goeje?,Who was the doctoral advisor of Christiaan Snouck?,Theodor Nöldeke,Which university did the doctoral advisor of Christiaan Snouck work at?,University of Strasbourg,In which country is the university located where the doctoral advisor of Christiaan Snouck worked?,France,What is the capital city of the country where the university is located that employed the doctoral advisor of Christiaan Snouck?,Paris,Which river flows through the capital city of the country where the university is located that employed the doctoral advisor of Christiaan Snouck?,Seine
human_scientist,Semyon Lavochkin,employer,NPO Lavochkin,What is the employer of Semyon Lavochkin?,OKB-301,0.0,"['NPO Lavochkin', 'OKB-301', 'NASA', 'Roscosmos']",Who employed Semyon Lavochkin?,A. NPO Lavochkin  B. OKB-301  C. Roscosmos  D. NASA,A,Is NPO Lavochkin the employer of Semyon Lavochkin?,Is OKB-301 the employer of Semyon Lavochkin?,What is a notable achievement or contribution of Semyon Lavochkin?,Who is employed by NPO Lavochkin?,Who was the founder of the employer of Semyon Lavochkin?,Andrei Tupolev,What was the primary industry of the company founded by the employer of Semyon Lavochkin?,Aerospace,Which country was the primary industry of the company founded by the employer of Semyon Lavochkin based in?,Soviet Union,What was the capital city of the country where the primary industry of the company founded by the employer of Semyon Lavochkin was based?,Moscow,Which river flows through the capital city of the country where the primary industry of the company founded by the employer of Semyon Lavochkin was based?,Moskva River
human_scientist,Leonhard Euler,spouse,Katharina Euler,Who is the spouse of Leonhard Euler?,Katherine Gsell,0.0,"['Katharina Euler', 'Katherine Gsell', 'Marie Curie', 'Sophie Germain']",Who was married to Leonhard Euler?,A. Sophie Germain  B. Katherine Gsell  C. Katharina Euler  D. Marie Curie,C,Is Katharina Euler the spouse of Leonhard Euler?,Is Katherine Gsell the spouse of Leonhard Euler?,What is Leonhard Euler well-known for in the field of mathematics?,Who is Katharina Euler's spouse?,What is the name of the spouse of Leonhard Euler?,Katharina Gsell,Who was the father of the spouse of Leonhard Euler?,Georg Gsell,What was the profession of the father of the spouse of Leonhard Euler?,Painter,In which city did the father of the spouse of Leonhard Euler work as a painter?,Saint Petersburg,In which country is the city located where the father of the spouse of Leonhard Euler worked as a painter?,Russia
human_scientist,Ada Yonath,influenced by,William Lipscomb,Who was Ada Yonath influenced by?,Max Perutz,0.0,"['William Lipscomb', 'Max Perutz', 'Linus Pauling', 'Dorothy Hodgkin']",By whom was Ada Yonath influenced?,A. Max Perutz  B. Dorothy Hodgkin  C. William Lipscomb  D. Linus Pauling,C,Was Ada Yonath influenced by William Lipscomb?,Was Ada Yonath influenced by Max Perutz?,What notable award did Ada Yonath receive?,Who was influenced by William Lipscomb?,Who influenced Ada Yonath's work?,Linus Pauling,Which university did the person who influenced Ada Yonath's work attend?,California Institute of Technology,In which city is the university located that the person who influenced Ada Yonath's work attended?,Pasadena,In which state is the city located where the university that the person who influenced Ada Yonath's work attended is situated?,California,In which country is the state located where the city is situated that contains the university the person who influenced Ada Yonath's work attended?,United States
human_scientist,Benjamin Constant,spouse,Charlotte de Constant de Rebecque (1769-1845),Who is the spouse of Benjamin Constant?,Charlotte von Hardenberg,0.0,"['Charlotte de Constant de Rebecque (1769-1845)', 'Charlotte von Hardenberg', 'Germaine de Staël', 'Juliette Récamier']",Who was married to Benjamin Constant?,A. Germaine de Staël  B. Charlotte de Constant de Rebecque (1769-1845)  C. Charlotte von Hardenberg  D. Juliette Récamier,B,Is Charlotte de Constant de Rebecque (1769-1845) the spouse of Benjamin Constant?,Is Charlotte von Hardenberg the spouse of Benjamin Constant?,What is Benjamin Constant known for besides his spouse?,Who is the husband of Charlotte de Constant de Rebecque (1769-1845)?,Who is the child of the spouse of Benjamin Constant?,Juste Constant,What is the profession of the child of the spouse of Benjamin Constant?,Politician,Which political party did the child of the spouse of Benjamin Constant belong to?,Liberal Party,Who was the leader of the political party that the child of the spouse of Benjamin Constant belonged to?,Jean-Jacques Rousseau,What is the title of a famous work by the leader of the political party that the child of the spouse of Benjamin Constant belonged to?,The Social Contract
human_scientist,Jim Simons,spouse,Barbara Simons,Who is the spouse of Jim Simons?,Marilyn Simons,0.0,"['Barbara Simons', 'Marilyn Simons', 'Susan Simons', 'Linda Simons']",Who is married to Jim Simons?,A. Marilyn Simons  B. Linda Simons  C. Barbara Simons  D. Susan Simons,C,Is Barbara Simons the spouse of Jim Simons?,Is Marilyn Simons the spouse of Jim Simons?,What is Jim Simons known for in the field of mathematics?,Who is the spouse of Barbara Simons?,What is the name of the spouse of Jim Simons?,Marilyn Simons,Which university did the spouse of Jim Simons attend for their undergraduate studies?,Stony Brook University,In which city is the university that the spouse of Jim Simons attended located?,Stony Brook,In which state is the city located where the university that the spouse of Jim Simons attended is situated?,New York,In which country is the state located where the city is situated that contains the university the spouse of Jim Simons attended?,United States
human_scientist,Alberto Santos-Dumont,cause of death,hanging,What is the cause of death of Alberto Santos-Dumont?,Pneumonia,0.0,"['Hanging', 'Pneumonia', 'Heart attack', 'Drowning']",How did Alberto Santos-Dumont die?,A. Pneumonia  B. hanging  C. Drowning  D. Heart attack,B,Did Alberto Santos-Dumont die by hanging?,Did Alberto Santos-Dumont die of pneumonia?,What is Alberto Santos-Dumont known for in the field of aviation?,Who died by hanging?,What was the cause of death of Alberto Santos-Dumont?,Suicide,In which city did Alberto Santos-Dumont die?,Guarujá,In which state is the city located where Alberto Santos-Dumont died?,São Paulo,In which country is the state located where the city is situated that Alberto Santos-Dumont died?,Brazil,On which continent is the country located where the state is situated that contains the city where Alberto Santos-Dumont died?,South America
human_scientist,Vitaly Ginzburg,influenced by,Benjamin Fain,Who was Vitaly Ginzburg influenced by?,Lev Landau,0.0,"['Benjamin Fain', 'Lev Landau', 'Andrei Sakharov', 'Igor Tamm']",By whom was Vitaly Ginzburg influenced?,A. Lev Landau  B. Igor Tamm  C. Andrei Sakharov  D. Benjamin Fain,D,Was Vitaly Ginzburg influenced by Benjamin Fain?,Was Vitaly Ginzburg influenced by Lev Landau?,What is a notable achievement of Vitaly Ginzburg?,Who was influenced by Benjamin Fain?,Who influenced Vitaly Ginzburg's work?,Lev Landau,Which university did the person who influenced Vitaly Ginzburg work at?,Moscow State University,In which city is the university located where the person who influenced Vitaly Ginzburg worked?,Moscow,In which country is the city located where the university is situated that the person who influenced Vitaly Ginzburg worked?,Russia,What is the official language of the country where the city is located that contains the university where the person who influenced Vitaly Ginzburg worked?,Russian
human_scientist,Paul Dirac,doctoral advisor,Ralph H. Fowwlerr,Who is the doctoral advisor of Paul Dirac?,Paul Dirac's doctoral advisor was Ralph Fowler,0.0,"['Ralph H. Fowler', ""Paul Dirac's doctoral advisor was Ralph Fowler"", 'Albert Einstein', 'Niels Bohr']",Who supervised Paul Dirac's doctoral studies?,A. Niels Bohr  B. Ralph H. Fowwlerr  C. Paul Dirac's doctoral advisor was Ralph Fowler  D. Albert Einstein,B,Is Ralph H. Fowler the doctoral advisor of Paul Dirac?,Is Paul Dirac's doctoral advisor Ralph Fowler?,What is Paul Dirac known for in the field of physics?,Who was the doctoral student of Ralph H. Fowler?,Who was the doctoral advisor of Paul Dirac?,Ralph Fowler,Which university did the doctoral advisor of Paul Dirac work at?,University of Cambridge,In which city is the university located where the doctoral advisor of Paul Dirac worked?,Cambridge,In which country is the city located where the university that the doctoral advisor of Paul Dirac worked at is situated?,United Kingdom,What is the official language of the country where the city is located that contains the university where the doctoral advisor of Paul Dirac worked?,English
human_scientist,Julius Axelrod,place of death,Bethesda,What is the place of death of Julius Axelrod?,Rockville,0.0,"['Bethesda', 'Rockville', 'Baltimore', 'Silver Spring']",Where did Julius Axelrod pass away?,A. Rockville  B. Bethesda  C. Silver Spring  D. Baltimore,B,Did Julius Axelrod die in Bethesda?,Did Julius Axelrod die in Rockville?,What notable award did Julius Axelrod receive?,Who died in Bethesda?,What is the capital city of the place where Julius Axelrod died?,"Washington, D.C.",Which river flows through the capital city of the place where Julius Axelrod died?,Potomac River,What is the name of the famous monument located near the river that flows through the capital city of the place where Julius Axelrod died?,Washington Monument,"Who was the first president of the country where the capital city is located, in which the place where Julius Axelrod died is situated?",George Washington,"In which year did the first president of the country, where the capital city is located in which the place where Julius Axelrod died is situated, take office?",1789
human_scientist,Yury Pobedonostsev,occupation,scientist,What is the occupation of Yury Pobedonostsev?,Conservative statesman,0.0,"['scientist', 'Conservative statesman', 'engineer', 'teacher']",What profession does Yury Pobedonostsev have?,A. teacher  B. engineer  C. Conservative statesman  D. scientist,D,Is Yury Pobedonostsev's occupation a scientist?,Is Yury Pobedonostsev's occupation a Conservative statesman?,What is a notable achievement of Yury Pobedonostsev?,Who is a scientist by occupation?,What is the occupation of Yury Pobedonostsev?,Lawyer,Which university did the lawyer Yury Pobedonostsev attend?,Moscow State University,In which city is the university that the lawyer Yury Pobedonostsev attended located?,Moscow,In which country is the city located where the university that the lawyer Yury Pobedonostsev attended is situated?,Russia,What is the official language of the country where the city is located that contains the university the lawyer Yury Pobedonostsev attended?,Russian
human_scientist,Leonīds Ribickis,field of work,electrical engineering,What is the field of work of Leonīds Ribickis?,Archaeology,0.0,"['electrical engineering', 'Archaeology', 'Mechanical engineering', 'Computer science']",In which field does Leonīds Ribickis work?,A. Archaeology  B. Mechanical engineering  C. electrical engineering  D. Computer science,C,Is the field of work of Leonīds Ribickis electrical engineering?,Is the field of work of Leonīds Ribickis Archaeology?,What is a notable achievement or position held by Leonīds Ribickis?,Who works in the field of electrical engineering?,What is the primary institution where Leonīds Ribickis works in his field of work?,Riga Technical University,In which city is the primary institution located where Leonīds Ribickis works in his field of work?,Riga,In which country is the city located where the primary institution is situated where Leonīds Ribickis works in his field of work?,Latvia,What is the official language of the country where the city is located that contains the primary institution where Leonīds Ribickis works in his field of work?,Latvian,What is the currency used in the country where the city is located that contains the primary institution where Leonīds Ribickis works in his field of work?,Euro
human_scientist,Clay Shirky,place of birth,Columbia,What is the place of birth of Clay Shirky?,New York,0.0,"['Columbia', 'New York', 'Los Angeles', 'Chicago']",Where was Clay Shirky born?,A. Columbia  B. Chicago  C. Los Angeles  D. New York,A,Is Clay Shirky's place of birth Columbia?,Is Clay Shirky's place of birth New York?,What is Clay Shirky known for?,Who was born in Columbia?,What is the capital city of the state where Clay Shirky was born?,Albany,Which river flows through the capital city of the state where Clay Shirky was born?,Hudson River,What is the length of the river that flows through the capital city of the state where Clay Shirky was born?,315 miles,Which ocean does the river that flows through the capital city of the state where Clay Shirky was born eventually empty into?,Atlantic Ocean,"Which continent is home to the ocean that the river flows into, which passes through the capital city of the state where Clay Shirky was born?",North America
human_scientist,Robert Dilts,residence,Santa Cruz,What is the residence of Robert Dilts?,California,0.0,"['Santa Cruz', 'California', 'Los Angeles', 'San Francisco']",Where does Robert Dilts live?,A. San Francisco  B. California  C. Santa Cruz  D. Los Angeles,C,Is the residence of Robert Dilts Santa Cruz?,Is the residence of Robert Dilts California?,What is Robert Dilts known for?,Who resides in Santa Cruz?,What is the name of the city where Robert Dilts resides?,Santa Cruz,Which state is the city located in where Robert Dilts resides?,California,What is the country of the state where the city is located that Robert Dilts resides in?,United States,What is the continent of the country where the state is located that contains the city where Robert Dilts resides?,North America,What is the largest ocean bordering the continent where the country is located that contains the state where the city is situated that Robert Dilts resides in?,Pacific Ocean
human_scientist,Paul Dirac,academic degree,Doctor of Philosophy,What is the academic degree of Paul Dirac?,Bachelor of Arts,0.0,"['Doctor of Philosophy', 'Bachelor of Arts', 'Master of Science', 'Doctor of Medicine']",Which academic degree does Paul Dirac hold?,A. Doctor of Philosophy  B. Master of Science  C. Bachelor of Arts  D. Doctor of Medicine,A,Is the academic degree of Paul Dirac Doctor of Philosophy?,Is the academic degree of Paul Dirac Bachelor of Arts?,What is Paul Dirac well-known for in the field of physics?,Who holds the academic degree of Doctor of Philosophy?,From which university did Paul Dirac receive his academic degree?,University of Cambridge,In which city is the university located from which Paul Dirac received his academic degree?,Cambridge,In which country is the city located where the university from which Paul Dirac received his academic degree is situated?,United Kingdom,What is the name of the river that flows through the city where the university from which Paul Dirac received his academic degree is located?,River Cam,Into which larger body of water does the river that flows through the city where the university from which Paul Dirac received his academic degree is located eventually flow?,The North Sea
human_scientist,Buckminster Fuller,conflict,World War I,What is the conflict of Buckminster Fuller?,Existentialism,0.0,"['World War I', 'Existentialism', 'World War II', 'The Cold War']",Which conflict was Buckminster Fuller involved in?,A. World War II  B. The Cold War  C. Existentialism  D. World War I,D,Was Buckminster Fuller involved in World War I?,Was Buckminster Fuller involved in Existentialism?,What is Buckminster Fuller well-known for in the field of architecture?,Who was involved in World War I?,Who was Buckminster Fuller in conflict with?,Philip Johnson,What is the profession of the person Buckminster Fuller was in conflict with?,Architect,Which famous building was designed by the architect who was in conflict with Buckminster Fuller?,Glass House,In which state is the famous building located that was designed by the architect who was in conflict with Buckminster Fuller?,Connecticut,In which country is the state located where the famous building designed by the architect who was in conflict with Buckminster Fuller is situated?,United States
human_scientist,Anatoli Blagonravov,employer,Institute of Machines Science,What is the employer of Anatoli Blagonravov?,Soviet Academy of Sciences,0.0,"['Institute of Machines Science', 'Soviet Academy of Sciences', 'Russian Academy of Sciences', 'Moscow State University']",Who employs Anatoli Blagonravov?,A. Russian Academy of Sciences  B. Moscow State University  C. Institute of Machines Science  D. Soviet Academy of Sciences,C,Is the employer of Anatoli Blagonravov the Institute of Machines Science?,Is the employer of Anatoli Blagonravov the Soviet Academy of Sciences?,What field is Anatoli Blagonravov known for?,Who is employed by the Institute of Machines Science?,What is the primary field of work of the employer of Anatoli Blagonravov?,Space science,Which notable space program was associated with the primary field of work of the employer of Anatoli Blagonravov?,Soviet space program,Who was the first human to travel into space under the notable space program associated with the primary field of work of the employer of Anatoli Blagonravov?,Yuri Gagarin,What was the name of the spacecraft that carried the first human to travel into space under the notable space program associated with the primary field of work of the employer of Anatoli Blagonravov?,Vostok 1,In which year did the spacecraft that carried the first human to travel into space under the notable space program associated with the primary field of work of the employer of Anatoli Blagonravov launch?,1961
human_scientist,Anke Bosse,employer,University of Klagenfurt,What is the employer of Anke Bosse?,Deutsche Bahn,0.0,"['University of Klagenfurt', 'Deutsche Bahn', 'Siemens', 'University of Vienna']",Who employs Anke Bosse?,A. University of Vienna  B. Deutsche Bahn  C. University of Klagenfurt  D. Siemens,C,Is the University of Klagenfurt the employer of Anke Bosse?,Is Deutsche Bahn the employer of Anke Bosse?,What is a notable research area of Anke Bosse?,Who is employed by the University of Klagenfurt?,Who is the CEO of the employer of Anke Bosse?,John Doe,Which university did the CEO of the employer of Anke Bosse attend?,Harvard University,In which city is the university located that the CEO of the employer of Anke Bosse attended?,Cambridge,In which state is the city located where the university that the CEO of the employer of Anke Bosse attended is situated?,Massachusetts,In which country is the state located where the city is situated that contains the university the CEO of the employer of Anke Bosse attended?,United States
human_scientist,Yury Pobedonostsev,employer,Bauman Moscow State Technical University,What is the employer of Yury Pobedonostsev?,Russian Orthodox Church,0.0,"['Bauman Moscow State Technical University', 'Russian Orthodox Church', 'Lomonosov Moscow State University', 'Saint Petersburg State University']",Where does Yury Pobedonostsev work?,A. Lomonosov Moscow State University  B. Saint Petersburg State University  C. Russian Orthodox Church  D. Bauman Moscow State Technical University,D,Is Bauman Moscow State Technical University the employer of Yury Pobedonostsev?,Is Russian Orthodox Church the employer of Yury Pobedonostsev?,What is a well-known attribute of Yury Pobedonostsev?,Who is employed by Bauman Moscow State Technical University?,Who was the head of the organization that employed Yury Pobedonostsev?,Alexander II of Russia,Who succeeded the head of the organization that employed Yury Pobedonostsev?,Alexander III of Russia,Who was the spouse of the successor of the head of the organization that employed Yury Pobedonostsev?,Maria Feodorovna,Which country was the birthplace of the spouse of the successor of the head of the organization that employed Yury Pobedonostsev?,Denmark,What is the capital city of the country where the spouse of the successor of the head of the organization that employed Yury Pobedonostsev was born?,Copenhagen
human_scientist,Lewis Elton,place of birth,Tübingen,What is the place of birth of Lewis Elton?,London,0.0,"['Tübingen', 'London', 'Berlin', 'Munich']",Where was Lewis Elton born?,A. Tübingen  B. Berlin  C. London  D. Munich,A,Was Lewis Elton born in Tübingen?,Was Lewis Elton born in London?,What was Lewis Elton's profession?,Who was born in Tübingen?,What is the country of the place of birth of Lewis Elton?,Germany,What is the capital city of the country where Lewis Elton was born?,Berlin,Which river flows through the capital city of the country where Lewis Elton was born?,Spree,What is the length of the river that flows through the capital city of the country where Lewis Elton was born?,400 kilometers,Into which sea does the river that flows through the capital city of the country where Lewis Elton was born eventually drain?,Baltic Sea
human_scientist,Maurice Bucaille,place of death,Paris,What is the place of death of Maurice Bucaille?,Cairo,0.0,"['Paris', 'Cairo', 'London', 'Rome']",Where did Maurice Bucaille pass away?,A. Paris  B. Cairo  C. London  D. Rome,A,Did Maurice Bucaille die in Paris?,Did Maurice Bucaille die in Cairo?,What was Maurice Bucaille's profession?,Who died in Paris?,What is the country where Maurice Bucaille died?,France,What is the capital city of the country where Maurice Bucaille died?,Paris,What is the most famous landmark in the capital city of the country where Maurice Bucaille died?,Eiffel Tower,Who designed the most famous landmark in the capital city of the country where Maurice Bucaille died?,Gustave Eiffel,In which year was the designer of the most famous landmark in the capital city of the country where Maurice Bucaille died born?,1832
human_scientist,Camillo Golgi,place of birth,Corteno Golgi,Who is the place of birth of Camillo Golgi?,Cortena e Ongaria,0.0,"['Corteno Golgi', 'Cortena e Ongaria', 'Milan', 'Rome']",Where was Camillo Golgi born?,A. Cortena e Ongaria  B. Rome  C. Milan  D. Corteno Golgi,D,Was Camillo Golgi born in Corteno Golgi?,Was Camillo Golgi born in Cortena e Ongaria?,What is Camillo Golgi known for in the field of science?,Who was born in Corteno Golgi?,What is the country of the place of birth of Camillo Golgi?,Italy,What is the official language of the country where Camillo Golgi was born?,Italian,What is the capital city of the country where the place of birth of Camillo Golgi is located?,Rome,What is the population of the capital city of the country where Camillo Golgi was born?,Approximately 2.8 million,What is the name of the river that flows through the capital city of the country where Camillo Golgi was born?,Tiber
human_scientist,Salvador Macip i Maresma,place of birth,Blanes,Who is the place of birth of Salvador Macip i Maresma?,Barcelona,0.0,"['Blanes', 'Barcelona', 'Madrid', 'Girona']",Where was Salvador Macip i Maresma born?,A. Madrid  B. Barcelona  C. Blanes  D. Girona,C,Is Blanes the place of birth of Salvador Macip i Maresma?,Is Barcelona the place of birth of Salvador Macip i Maresma?,What is Salvador Macip i Maresma known for?,Who was born in Blanes?,What is the country of the place of birth of Salvador Macip i Maresma?,Spain,What is the official language of the country where Salvador Macip i Maresma was born?,Spanish,What is the capital city of the country where Salvador Macip i Maresma was born?,Madrid,What is the population of the capital city of the country where Salvador Macip i Maresma was born?,Approximately 3.3 million,What is the name of the river that flows through the capital city of the country where Salvador Macip i Maresma was born?,Manzanares
human_scientist,Guglielmo Marconi,place of death,Rome,What is the place of death of Guglielmo Marconi?,Cap Ferrat,0.0,"['Rome', 'Cap Ferrat', 'Milan', 'Florence']",Where did Guglielmo Marconi die?,A. Florence  B. Rome  C. Milan  D. Cap Ferrat,B,Did Guglielmo Marconi die in Rome?,Did Guglielmo Marconi die in Cap Ferrat?,What is Guglielmo Marconi famous for inventing?,Who died in Rome?,What is the country of the place where Guglielmo Marconi died?,Italy,What is the capital city of the country where Guglielmo Marconi died?,Rome,Which famous ancient structure is located in the capital city of the country where Guglielmo Marconi died?,Colosseum,Who was the Roman Emperor when the famous ancient structure located in the capital city of the country where Guglielmo Marconi died was completed?,Titus,Which dynasty did the Roman Emperor belong to who was in power when the famous ancient structure in the capital city of the country where Guglielmo Marconi died was completed?,Flavian dynasty
human_scientist,Julius Axelrod,place of burial,Judean Memorial Gardens,What is the place of burial of Julius Axelrod?,Bethesda Memorial Gardens,0.0,"['Judean Memorial Gardens', 'Bethesda Memorial Gardens', 'Greenwood Cemetery', 'Arlington National Cemetery']",Where is Julius Axelrod buried?,A. Judean Memorial Gardens  B. Bethesda Memorial Gardens  C. Greenwood Cemetery  D. Arlington National Cemetery,A,Is Julius Axelrod buried at Judean Memorial Gardens?,Is Julius Axelrod buried at Bethesda Memorial Gardens?,What notable award did Julius Axelrod receive during his lifetime?,Who is buried at Judean Memorial Gardens?,Who is buried in the same place as Julius Axelrod?,Ruth Axelrod,What is the relationship of the person buried in the same place as Julius Axelrod to him?,Spouse,What was the profession of the spouse of the person buried in the same place as Julius Axelrod?,Homemaker,In which city did the spouse of the person buried in the same place as Julius Axelrod live?,Bethesda,In which state is the city located where the spouse of the person buried in the same place as Julius Axelrod lived?,Maryland
human_scientist,Buckminster Fuller,movement,high-tech architecture,What is the movement of Buckminster Fuller?,Dymaxionism,0.0,"['high-tech architecture', 'Dymaxionism', 'Brutalism', 'Postmodernism']",Which architectural movement is associated with Buckminster Fuller?,A. Dymaxionism  B. Brutalism  C. high-tech architecture  D. Postmodernism,C,Is the movement of Buckminster Fuller high-tech architecture?,Is the movement of Buckminster Fuller Dymaxionism?,What is Buckminster Fuller well-known for inventing?,Who is associated with the movement of high-tech architecture?,What is the name of the architectural movement associated with Buckminster Fuller?,Geodesic design,Who was a prominent architect influenced by the architectural movement associated with Buckminster Fuller?,Norman Foster,Which famous building was designed by the architect influenced by the architectural movement associated with Buckminster Fuller?,30 St Mary Axe (The Gherkin),In which city is the famous building designed by the architect influenced by the architectural movement associated with Buckminster Fuller located?,London,In which country is the city located that contains the famous building designed by the architect influenced by the architectural movement associated with Buckminster Fuller?,United Kingdom
