subject,relation,object,question,label
Moon Hyun-jin,sex or gender,male,What is the sex or gender of Moon Hyun-jin?,male
Ines Geipel,member of political party,Socialist Unity Party of Germany,What is the member of political party of Ines Geipel?,Socialist Unity Party of Germany
Helmut Reichmann,family name,Reichmann,Who is the family name of Helmut Reichmann?,Reichmann
Helmut Reichmann,academic degree,doctorate,What is the academic degree of Helmut Reichmann?,doctorate
Wim Hof,place of birth,Sittard,What is the place of birth of Wim Hof?,Sittard
Ines Geipel,sex or gender,female,What is the sex or gender of Ines Geipel?,female
Wim Hof,lifestyle,vegetarianism,What is the lifestyle of Wim Hof?,vegetarianism
Wim Hof,sport,swimming,What is the sport of Wim Hof?,swimming
Václav Chalupa,residence,Prague,What is the residence of Václav Chalupa?,Prague
Václav Chalupa,sport,rowing,What is the sport of Václav Chalupa?,rowing
Wim Hof,sex or gender,male,What is the sex or gender of Wim Hof?,male
Václav Chalupa,sex or gender,male,What is the sex or gender of Václav Chalupa?,male
Heinz Ollesch,country of citizenship,Germany,What is the country of citizenship of Heinz Ollesch?,Germany
Václav Kozák,sport,rowing,What is the sport of Václav Kozák?,rowing
Václav Kozák,place of birth,Vrbno nad Lesy,Who is the place of birth of Václav Kozák?,Vrbno nad Lesy
Hans Lindgren,sex or gender,male,What is the sex or gender of Hans Lindgren?,male
Heinz Ollesch,sex or gender,male,What is the sex or gender of Heinz Ollesch?,male
Hans Lindgren,given name,Hans,Who is the given name of Hans Lindgren?,Hans
Václav Kozák,sex or gender,male,What is the sex or gender of Václav Kozák?,male
Michael Sauer,country of citizenship,Germany,What is the country of citizenship of Michael Sauer?,Germany
Tomáš Rada,place of birth,Prague,What is the place of birth of Tomáš Rada?,Prague
Jan Hanč,place of death,Prague,What is the place of death of Jan Hanč?,Prague
Michael Sauer,sex or gender,male,What is the sex or gender of Michael Sauer?,male
Tomáš Rada,sex or gender,male,What is the sex or gender of Tomáš Rada?,male
Miloslav Hořava,sex or gender,male,What is the sex or gender of Miloslav Hořava?,male
Michael Sauer,sport,athletics,What is the sport of Michael Sauer?,athletics
Jan Hanč,sport,track and field,What is the sport of Jan Hanč?,track and field
Tomáš Rada,sport,association football,What is the sport of Tomáš Rada?,association football
Jan Hanč,sex or gender,male,What is the sex or gender of Jan Hanč?,male
Jan Hanč,given name,Jan,What is the given name of Jan Hanč?,Jan
Miloslav Hořava,member of sports team,New York Rangers,What is the member of sports team of Miloslav Hořava?,New York Rangers
Miloslav Hořava,sport,ice hockey,What is the sport of Miloslav Hořava?,ice hockey
Miloslav Hořava,drafted by,Edmonton Oilers,What was Miloslav Hořava drafted by?,Edmonton Oilers
Michael Sauer,given name,Michael,Who is the given name of Michael Sauer?,Michael
Bernard Hinault,place of birth,Yffiniac,What is the place of birth of Bernard Hinault?,Yffiniac
Gilles Quénéhervé,educated at,École nationale d'administration,What was Gilles Quénéhervé educated at?,École nationale d'administration
Bernard Hinault,field of work,cycling,What is the field of work of Bernard Hinault?,cycling
Bernard Hinault,sport,road bicycle racing,What is the sport of Bernard Hinault?,road bicycle racing
Gilles Quénéhervé,sport,athletics,What is the sport of Gilles Quénéhervé?,athletics
Bernard Hinault,sex or gender,male,What is the sex or gender of Bernard Hinault?,male
Thomas Lipton,notable work,tea,What is the notable work of Thomas Lipton?,tea
Thomas Lipton,place of burial,"Southern Necropolis, Glasgow",What is the place of burial of Thomas Lipton?,"Southern Necropolis, Glasgow"
Thomas Lipton,country of citizenship,United Kingdom,What is the country of citizenship of Thomas Lipton?,United Kingdom
Gilles Quénéhervé,sex or gender,male,What is the sex or gender of Gilles Quénéhervé?,male
Thomas Lipton,given name,Thomas,Who is the given name of Thomas Lipton?,Thomas
Martin Straka,field of work,ice hockey,What is the field of work of Martin Straka?,ice hockey
Thomas Lipton,noble title,baronet,What is the noble title of Thomas Lipton?,baronet
Thomas Lipton,sex or gender,male,What is the sex or gender of Thomas Lipton?,male
Thomas Lipton,described by source,Encyclopædia Britannica 11th edition,What is the described by source of Thomas Lipton?,Encyclopædia Britannica 11th edition
Martin Straka,drafted by,Pittsburgh Penguins,What was Martin Straka drafted by?,Pittsburgh Penguins
Martin Straka,sport,ice hockey,What is the sport of Martin Straka?,ice hockey
Martin Straka,position played on team / speciality,centre,What is the position played on team / speciality of Martin Straka?,centre
Jaroslav Šedivec,sport,association football,What is the sport of Jaroslav Šedivec?,association football
Jaroslav Šedivec,position played on team / speciality,forward,What is the position played on team / speciality of Jaroslav Šedivec?,forward
Martin Straka,given name,Martin,Who is the given name of Martin Straka?,Martin
Martin Straka,sex or gender,male,What is the sex or gender of Martin Straka?,male
Terpander,writing language,Ancient Greek,What is the writing language of Terpander?,Ancient Greek
Stanisław Marusarz,conflict,World War II,What is the conflict of Stanisław Marusarz?,World War II
Jaroslav Šedivec,sex or gender,male,What is the sex or gender of Jaroslav Šedivec?,male
Terpander,sex or gender,male,What is the sex or gender of Terpander?,male
Frank Shorter,place of birth,Munich,What is the place of birth of Frank Shorter?,Munich
Tomáš Vlasák,sport,ice hockey,What is the sport of Tomáš Vlasák?,ice hockey
Stanisław Marusarz,sex or gender,male,What is the sex or gender of Stanisław Marusarz?,male
Tomáš Vlasák,place of birth,Prague,What is the place of birth of Tomáš Vlasák?,Prague
Frank Shorter,sex or gender,male,What is the sex or gender of Frank Shorter?,male
Jan Marek,drafted by,New York Rangers,What was Jan Marek drafted by?,New York Rangers
Tomáš Vlasák,sex or gender,male,What is the sex or gender of Tomáš Vlasák?,male
Jan Marek,sport,ice hockey,What is the sport of Jan Marek?,ice hockey
Jan Marek,sex or gender,male,What is the sex or gender of Jan Marek?,male
Olga Fikotová,place of death,Costa Mesa,What is the place of death of Olga Fikotová?,Costa Mesa
Jan Marek,given name,Jan,What is the given name of Jan Marek?,Jan
Olga Fikotová,place of birth,Most,What is the place of birth of Olga Fikotová?,Most
Olga Fikotová,spouse,Hal Connolly,Who is the spouse of Olga Fikotová?,Hal Connolly
Hans Günter Winkler,place of birth,Barmen,What is the place of birth of Hans Günter Winkler?,Barmen
Hans Günter Winkler,field of work,equestrianism,What is the field of work of Hans Günter Winkler?,equestrianism
Heide Rosendahl,sport,athletics,What is the sport of Heide Rosendahl?,athletics
Olga Fikotová,sex or gender,female,What is the sex or gender of Olga Fikotová?,female
Hans Günter Winkler,sport,equestrian sport,What is the sport of Hans Günter Winkler?,equestrian sport
Ana Mendieta,place of birth,Havana,What is the place of birth of Ana Mendieta?,Havana
Heine Stupp,country of citizenship,Germany,What is the country of citizenship of Heine Stupp?,Germany
František Raboň,sport,road bicycle racing,What is the sport of František Raboň?,road bicycle racing
Hans Günter Winkler,given name,Hans,Who is the given name of Hans Günter Winkler?,Hans
Hans Günter Winkler,family name,Winkler,Who is the family name of Hans Günter Winkler?,Winkler
Hans Günter Winkler,sex or gender,male,What is the sex or gender of Hans Günter Winkler?,male
Heine Stupp,occupation,athlete,What is the occupation of Heine Stupp?,athlete
František Raboň,place of birth,Prague,What is the place of birth of František Raboň?,Prague
Heine Stupp,sex or gender,male,What is the sex or gender of Heine Stupp?,male
Hans Günter Winkler,cause of death,cardiac arrest,What is the cause of death of Hans Günter Winkler?,cardiac arrest
František Raboň,member of sports team,Soudal–Quick-Step,What is the member of sports team of František Raboň?,Soudal–Quick-Step
František Raboň,sex or gender,male,What is the sex or gender of František Raboň?,male
Bohumil Němeček,place of birth,Tábor,What is the place of birth of Bohumil Němeček?,Tábor
Josef Černý,sport,ice hockey,What is the sport of Josef Černý?,ice hockey
Bohumil Němeček,sex or gender,male,What is the sex or gender of Bohumil Němeček?,male
Bohumil Němeček,sport,boxing,What is the sport of Bohumil Němeček?,boxing
Josef Černý,place of birth,Rožmitál pod Třemšínem,What is the place of birth of Josef Černý?,Rožmitál pod Třemšínem
Josef Černý,given name,Josef,Who is the given name of Josef Černý?,Josef
Tom Danielson,sport,road bicycle racing,What is the sport of Tom Danielson?,road bicycle racing
Tom Danielson,member of sports team,EF Education-EasyPost,What is the member of sports team of Tom Danielson?,EF Education-EasyPost
Tom Danielson,given name,Thomas,Who is the given name of Tom Danielson?,Thomas
Frank Shorter,sport,athletics,What is the sport of Frank Shorter?,athletics
Josef Černý,sex or gender,male,What is the sex or gender of Josef Černý?,male
Tom Danielson,place of birth,East Lyme,What is the place of birth of Tom Danielson?,East Lyme
Tom Danielson,sex or gender,male,What is the sex or gender of Tom Danielson?,male
Sarah Wiener,mother,Lore Heuermann,Who is the mother of Sarah Wiener?,Lore Heuermann
Sarah Wiener,father,Oswald Wiener,Who is the father of Sarah Wiener?,Oswald Wiener
Sarah Wiener,member of political party,The Greens – The Green Alternative,What is the member of political party of Sarah Wiener?,The Greens – The Green Alternative
Frank Shorter,given name,Frank,Who is the given name of Frank Shorter?,Frank
Sarah Wiener,spouse,Peter Lohmeyer,Who is the spouse of Sarah Wiener?,Peter Lohmeyer
Sarah Wiener,sex or gender,female,What is the sex or gender of Sarah Wiener?,female
Mariusz Zaruski,military or police rank,brigadier general,What is the military or police rank of Mariusz Zaruski?,brigadier general
Mariusz Zaruski,sex or gender,male,What is the sex or gender of Mariusz Zaruski?,male
Mariusz Zaruski,conflict,World War I,What is the conflict of Mariusz Zaruski?,World War I
Sarah Wiener,candidacy in election,2019 European Parliament election,When is the candidacy in election of Sarah Wiener?,2019 European Parliament election
Jiří Kormaník,place of death,Chomutov,What is the place of death of Jiří Kormaník?,Chomutov
Jiří Kormaník,place of birth,Scăiuș,What is the place of birth of Jiří Kormaník?,Scăiuș
Karel Rada,sport,association football,What is the sport of Karel Rada?,association football
Arybbas of Epirus,family,Aeacidae,What is the family of Arybbas of Epirus?,Aeacidae
Jiří Kormaník,sex or gender,male,What is the sex or gender of Jiří Kormaník?,male
Arybbas of Epirus,occupation,athlete,What is the occupation of Arybbas of Epirus?,athlete
Arybbas of Epirus,sex or gender,male,What is the sex or gender of Arybbas of Epirus?,male
Tomáš Šmíd,sport,tennis,What is the sport of Tomáš Šmíd?,tennis
Tomáš Šmíd,playing hand,right-handedness,What is the playing hand of Tomáš Šmíd?,right-handedness
Arybbas of Epirus,child,Aeacides of Epirus,What is the child of Arybbas of Epirus?,Aeacides of Epirus
Tomáš Šmíd,field of work,tennis,What is the field of work of Tomáš Šmíd?,tennis
Moritz Sándor,place of death,Vienna,What is the place of death of Moritz Sándor?,Vienna
Moritz Sándor,described by source,Biographisches Lexikon des Kaiserthums Oesterreich,What is the described by source of Moritz Sándor?,Biographisches Lexikon des Kaiserthums Oesterreich
Tomáš Šmíd,sex or gender,male,What is the sex or gender of Tomáš Šmíd?,male
Moritz Sándor,noble title,count,What is the noble title of Moritz Sándor?,count
Moritz Sándor,sex or gender,male,What is the sex or gender of Moritz Sándor?,male
Moritz Sándor,child,Pauline von Metternich,Who is the child of Moritz Sándor?,Pauline von Metternich
Moritz Sándor,spouse,Leontine von Metternich,Who is the spouse of Moritz Sándor?,Leontine von Metternich
Jan Řehula,sport,triathlon,What is the sport of Jan Řehula?,triathlon
Jan Řehula,sex or gender,male,What is the sex or gender of Jan Řehula?,male
Chris Bradford,country of citizenship,United Kingdom,What is the country of citizenship of Chris Bradford?,United Kingdom
Jan Řehula,given name,Jan,What is the given name of Jan Řehula?,Jan
Jan Řehula,place of birth,Cheb,What is the place of birth of Jan Řehula?,Cheb
Kai Greene,occupation,athlete,What is the occupation of Kai Greene?,athlete
Kai Greene,sport,bodybuilding,What is the sport of Kai Greene?,bodybuilding
Kai Greene,place of birth,Brooklyn,What is the place of birth of Kai Greene?,Brooklyn
Kai Greene,field of work,bodybuilding,What is the field of work of Kai Greene?,bodybuilding
Josef Beránek,sport,ice hockey,What is the sport of Josef Beránek?,ice hockey
Chris Bradford,sex or gender,male,What is the sex or gender of Chris Bradford?,male
Josef Beránek,drafted by,Edmonton Oilers,What was Josef Beránek drafted by?,Edmonton Oilers
Kai Greene,sex or gender,male,What is the sex or gender of Kai Greene?,male
Marcel Lička,sport,association football,What is the sport of Marcel Lička?,association football
Marcel Lička,place of birth,Ostrava,What is the place of birth of Marcel Lička?,Ostrava
Marcel Lička,coach of sports team,FC Dynamo Brest,What is the coach of sports team of Marcel Lička?,FC Dynamo Brest
Marcel Lička,position played on team / speciality,midfielder,What is the position played on team / speciality of Marcel Lička?,midfielder
Josef Beránek,given name,Josef,Who is the given name of Josef Beránek?,Josef
Karl Majcen,given name,Karl,Who is the given name of Karl Majcen?,Karl
Marcel Lička,sex or gender,male,What is the sex or gender of Marcel Lička?,male
Josef Beránek,sex or gender,male,What is the sex or gender of Josef Beránek?,male
Vendula Frintová,sport,triathlon,What is the sport of Vendula Frintová?,triathlon
Vendula Frintová,place of birth,Náchod,What is the place of birth of Vendula Frintová?,Náchod
Marcel Lička,father,Verner Lička,Who is the father of Marcel Lička?,Verner Lička
Vendula Frintová,sex or gender,female,What is the sex or gender of Vendula Frintová?,female
Jet Li,native language,Mandarin,What is the native language of Jet Li?,Mandarin
Jet Li,religion or worldview,Buddhism,What is the religion or worldview of Jet Li?,Buddhism
Vendula Frintová,educated at,"Faculty of Science, Charles University",What was Vendula Frintová educated at?,"Faculty of Science, Charles University"
Jet Li,place of birth,Beijing,What is the place of birth of Jet Li?,Beijing
Jet Li,spouse,Nina Li,Who is the spouse of Jet Li?,Nina Li
Jet Li,sex or gender,male,What is the sex or gender of Jet Li?,male
Toni Schumacher,sport,association football,What is the sport of Toni Schumacher?,association football
Jet Li,blood type,O,What is the blood type of Jet Li?,O
Jet Li,instrument,voice,What is the instrument of Jet Li?,voice
Toni Schumacher,country of citizenship,Germany,What is the country of citizenship of Toni Schumacher?,Germany
Toni Schumacher,position played on team / speciality,goalkeeper,What is the position played on team / speciality of Toni Schumacher?,goalkeeper
Toni Schumacher,native language,German,What is the native language of Toni Schumacher?,German
Toni Schumacher,country for sport,Germany,What is the country for sport of Toni Schumacher?,Germany
Toni Schumacher,league,Bundesliga,What is the league of Toni Schumacher?,Bundesliga
Georg Lurich,native language,Estonian,What is the native language of Georg Lurich?,Estonian
Georg Lurich,sport,weightlifting,What is the sport of Georg Lurich?,weightlifting
Toni Schumacher,family name,Schumacher,Who is the family name of Toni Schumacher?,Schumacher
Georg Lurich,place of burial,Estonia,What is the place of burial of Georg Lurich?,Estonia
Georg Lurich,place of death,Armavir,What is the place of death of Georg Lurich?,Armavir
Toni Schumacher,sex or gender,male,What is the sex or gender of Toni Schumacher?,male
Karl Majcen,place of birth,Graz,What is the place of birth of Karl Majcen?,Graz
Toni Schumacher,given name,Harald,Who is the given name of Toni Schumacher?,Harald
Georg Lurich,sex or gender,male,What is the sex or gender of Georg Lurich?,male
Jakub Kindl,drafted by,Detroit Red Wings,What was Jakub Kindl drafted by?,Detroit Red Wings
Karl Majcen,sex or gender,male,What is the sex or gender of Karl Majcen?,male
Jakub Kindl,member of sports team,Detroit Red Wings,What is the member of sports team of Jakub Kindl?,Detroit Red Wings
Karl Majcen,occupation,athlete,What is the occupation of Karl Majcen?,athlete
Jakub Kindl,sport,ice hockey,What is the sport of Jakub Kindl?,ice hockey
Jozef Adamec,sport,association football,What is the sport of Jozef Adamec?,association football
József Várszegi,sport,athletics,What is the sport of József Várszegi?,athletics
Jozef Adamec,position played on team / speciality,forward,What is the position played on team / speciality of Jozef Adamec?,forward
Jozef Adamec,family name,Adamec,Who is the family name of Jozef Adamec?,Adamec
Jozef Adamec,sex or gender,male,What is the sex or gender of Jozef Adamec?,male
Jakub Kindl,sex or gender,male,What is the sex or gender of Jakub Kindl?,male
József Várszegi,place of burial,Farkasréti Cemetery,What is the place of burial of József Várszegi?,Farkasréti Cemetery
József Várszegi,sex or gender,male,What is the sex or gender of József Várszegi?,male
Matúš Kozáčik,position played on team / speciality,goalkeeper,What is the position played on team / speciality of Matúš Kozáčik?,goalkeeper
József Várszegi,place of death,Budapest,What is the place of death of József Várszegi?,Budapest
Matúš Kozáčik,sport,association football,What is the sport of Matúš Kozáčik?,association football
Matúš Kozáčik,place of birth,Dolný Kubín,Who is the place of birth of Matúš Kozáčik?,Dolný Kubín
Matúš Kozáčik,sex or gender,male,What is the sex or gender of Matúš Kozáčik?,male
Yang Chengfu,occupation,athlete,What is the occupation of Yang Chengfu?,athlete
Yang Chengfu,country of citizenship,China,What is the country of citizenship of Yang Chengfu?,China
Yang Chengfu,place of birth,Beijing,What is the place of birth of Yang Chengfu?,Beijing
Yang Chengfu,family name,Yang,Who is the family name of Yang Chengfu?,Yang
Yang Chengfu,sex or gender,male,What is the sex or gender of Yang Chengfu?,male
Yang Chengfu,child,Yang Shou-chung,Who is the child of Yang Chengfu?,Yang Shou-chung
Callias II,place of birth,Athens,What is the place of birth of Callias II?,Athens
Jiří Mužík,sport,athletics,What is the sport of Jiří Mužík?,athletics
Callias II,spouse,Elpinice,What is the spouse of Callias II?,Elpinice
Sergei Utochkin,sex or gender,male,What is the sex or gender of Sergei Utochkin?,male
Callias II,time period,classical antiquity,What is the time period of Callias II?,classical antiquity
Callias II,sex or gender,male,What is the sex or gender of Callias II?,male
Jiří Mužík,sex or gender,male,What is the sex or gender of Jiří Mužík?,male
Pavel Fořt,sport,association football,What is the sport of Pavel Fořt?,association football
Eusébio,native language,Portuguese,What is the native language of Eusébio?,Portuguese
Eusébio,place of burial,Church of Santa Engrácia,What is the place of burial of Eusébio?,Church of Santa Engrácia
Eusébio,place of birth,Maputo,What is the place of birth of Eusébio?,Maputo
Erling Kagge,member of political party,Conservative Party of Norway,What is the member of political party of Erling Kagge?,Conservative Party of Norway
Erling Kagge,educated at,Oslo Cathedral School,What was Erling Kagge educated at?,Oslo Cathedral School
Eusébio,sex or gender,male,What is the sex or gender of Eusébio?,male
Erling Kagge,country of citizenship,Norway,What is the country of citizenship of Erling Kagge?,Norway
Petr Čáslava,member of sports team,HC Pardubice,What is the member of sports team of Petr Čáslava?,HC Pardubice
Petr Čáslava,sport,ice hockey,What is the sport of Petr Čáslava?,ice hockey
Erling Kagge,father,Stein Kagge,Who is the father of Erling Kagge?,Stein Kagge
Martyna Wojciechowska,place of birth,Warsaw,What is the place of birth of Martyna Wojciechowska?,Warsaw
Martyna Wojciechowska,spouse,Przemysław Kossakowski,Who is the spouse of Martyna Wojciechowska?,Przemysław Kossakowski
Martyna Wojciechowska,field of work,nature reserve,What is the field of work of Martyna Wojciechowska?,nature reserve
Erling Kagge,sex or gender,male,What is the sex or gender of Erling Kagge?,male
Pavel Fořt,position played on team / speciality,forward,What is the position played on team / speciality of Pavel Fořt?,forward
Karel Rada,league,Bundesliga,What is the league of Karel Rada?,Bundesliga
Erling Kagge,place of birth,Oslo,What is the place of birth of Erling Kagge?,Oslo
Martyna Wojciechowska,sex or gender,female,What is the sex or gender of Martyna Wojciechowska?,female
Pavel Fořt,sex or gender,male,What is the sex or gender of Pavel Fořt?,male
Magnús Scheving,educated at,University of Iceland,What was Magnús Scheving educated at?,University of Iceland
Magnús Scheving,native language,Icelandic,What is the native language of Magnús Scheving?,Icelandic
Petr Čáslava,sex or gender,male,What is the sex or gender of Petr Čáslava?,male
Eusébio,position played on team / speciality,forward,What is the position played on team / speciality of Eusébio?,forward
Magnús Scheving,country of citizenship,Iceland,What is the country of citizenship of Magnús Scheving?,Iceland
Eusébio,sport,association football,What is the sport of Eusébio?,association football
Karel Rada,sex or gender,male,What is the sex or gender of Karel Rada?,male
Magnús Scheving,sex or gender,male,What is the sex or gender of Magnús Scheving?,male
Mariano Haro,sport,athletics,What is the sport of Mariano Haro?,athletics
Mariano Haro,residence,Becerril de Campos,Who is the residence of Mariano Haro?,Becerril de Campos
Milan Kajkl,sport,ice hockey,What is the sport of Milan Kajkl?,ice hockey
Mariano Haro,sex or gender,male,What is the sex or gender of Mariano Haro?,male
Zdeněk Pecka,sport,rowing,What is the sport of Zdeněk Pecka?,rowing
Zdeněk Pecka,spouse,Květa Jeriová,Who is the spouse of Zdeněk Pecka?,Květa Jeriová
Zdeněk Pecka,sex or gender,male,What is the sex or gender of Zdeněk Pecka?,male
Milan Chalupa,member of sports team,Detroit Red Wings,What is the member of sports team of Milan Chalupa?,Detroit Red Wings
Pavel Nedvěd,sport,association football,What is the sport of Pavel Nedvěd?,association football
Milan Kajkl,sex or gender,male,What is the sex or gender of Milan Kajkl?,male
Pavel Nedvěd,religion or worldview,Catholic Church,What is the religion or worldview of Pavel Nedvěd?,Catholic Church
Milan Chalupa,sport,ice hockey,What is the sport of Milan Chalupa?,ice hockey
Pavel Nedvěd,position played on team / speciality,midfielder,What is the position played on team / speciality of Pavel Nedvěd?,midfielder
Milan Chalupa,sex or gender,male,What is the sex or gender of Milan Chalupa?,male
Pavel Nedvěd,place of birth,Cheb,What is the place of birth of Pavel Nedvěd?,Cheb
Milan Chalupa,drafted by,Detroit Red Wings,What was Milan Chalupa drafted by?,Detroit Red Wings
Tomáš Pospíchal,place of death,Prague,What is the place of death of Tomáš Pospíchal?,Prague
Jim Poole,native language,English,What is the native language of Jim Poole?,English
Jim Poole,field of work,badminton,What is the field of work of Jim Poole?,badminton
Pavel Nedvěd,sex or gender,male,What is the sex or gender of Pavel Nedvěd?,male
Tomáš Pospíchal,sex or gender,male,What is the sex or gender of Tomáš Pospíchal?,male
Antal Róka,sport,athletics,What is the sport of Antal Róka?,athletics
Tyson Fury,country for sport,United Kingdom,What is the country for sport of Tyson Fury?,United Kingdom
Jim Poole,place of death,Blacksburg,What is the place of death of Jim Poole?,Blacksburg
Jim Poole,sex or gender,male,What is the sex or gender of Jim Poole?,male
Antal Róka,place of death,Siófok,What is the place of death of Antal Róka?,Siófok
Tomáš Pospíchal,sport,association football,What is the sport of Tomáš Pospíchal?,association football
Tomáš Pospíchal,position played on team / speciality,forward,What is the position played on team / speciality of Tomáš Pospíchal?,forward
Antal Róka,sex or gender,male,What is the sex or gender of Antal Róka?,male
Antal Róka,place of burial,Farkasréti Cemetery,What is the place of burial of Antal Róka?,Farkasréti Cemetery
Jiří Holík,sport,ice hockey,What is the sport of Jiří Holík?,ice hockey
Jiří Holík,member of sports team,HC Rebel Havlíčkův Brod,What is the member of sports team of Jiří Holík?,HC Rebel Havlíčkův Brod
Jim Poole,given name,Richard,Who is the given name of Jim Poole?,Richard
Jiří Holík,educated at,Masaryk University,What was Jiří Holík educated at?,Masaryk University
Henryk Dobrzański,field of work,military service,What is the field of work of Henryk Dobrzański?,military service
Henryk Dobrzański,social classification,noble,What is the social classification of Henryk Dobrzański?,noble
Henryk Dobrzański,military or police rank,major,What is the military or police rank of Henryk Dobrzański?,major
Jiří Holík,sex or gender,male,What is the sex or gender of Jiří Holík?,male
Henryk Dobrzański,sex or gender,male,What is the sex or gender of Henryk Dobrzański?,male
Kateřina Emmons,occupation,athlete,What is the occupation of Kateřina Emmons?,athlete
Kateřina Emmons,spouse,Matthew Emmons,Who is the spouse of Kateřina Emmons?,Matthew Emmons
Jiří Lála,sport,ice hockey,What is the sport of Jiří Lála?,ice hockey
Jiří Lála,place of birth,Tábor,What is the place of birth of Jiří Lála?,Tábor
Róbert Horling,place of death,Budapest,What is the place of death of Róbert Horling?,Budapest
Kateřina Emmons,sex or gender,female,What is the sex or gender of Kateřina Emmons?,female
Karel Poborský,league,Premier League,What is the league of Karel Poborský?,Premier League
Jiří Lála,sex or gender,male,What is the sex or gender of Jiří Lála?,male
Róbert Horling,place of birth,Budapest,What is the place of birth of Róbert Horling?,Budapest
Róbert Horling,sex or gender,male,What is the sex or gender of Róbert Horling?,male
Jaroslav Holík,sport,ice hockey,What is the sport of Jaroslav Holík?,ice hockey
Karel Poborský,sex or gender,male,What is the sex or gender of Karel Poborský?,male
Josef Pešice,place of birth,Prague,What is the place of birth of Josef Pešice?,Prague
Josef Pešice,sport,association football,What is the sport of Josef Pešice?,association football
Josef Pešice,cause of death,stomach cancer,What is the cause of death of Josef Pešice?,stomach cancer
Josef Pešice,coach of sports team,AEL Limassol FC,What is the coach of sports team of Josef Pešice?,AEL Limassol FC
Jaroslav Holík,sex or gender,male,What is the sex or gender of Jaroslav Holík?,male
Josef Pešice,position played on team / speciality,midfielder,What is the position played on team / speciality of Josef Pešice?,midfielder
Josef Pešice,sex or gender,male,What is the sex or gender of Josef Pešice?,male
Josef Pešice,given name,Josef,Who is the given name of Josef Pešice?,Josef
Josef Pešice,manner of death,natural causes,What is the manner of death of Josef Pešice?,natural causes
Tyson Fury,sport,boxing,What is the sport of Tyson Fury?,boxing
Tyson Fury,religion or worldview,Christianity,What is the religion or worldview of Tyson Fury?,Christianity
Jaroslav Benák,drafted by,Calgary Flames,What was Jaroslav Benák drafted by?,Calgary Flames
Tyson Fury,sex or gender,male,What is the sex or gender of Tyson Fury?,male
Tyson Fury,country of citizenship,United Kingdom,What is the country of citizenship of Tyson Fury?,United Kingdom
Jaroslav Benák,sport,ice hockey,What is the sport of Jaroslav Benák?,ice hockey
Jaroslav Benák,sex or gender,male,What is the sex or gender of Jaroslav Benák?,male
Gyula Halasy,sex or gender,male,What is the sex or gender of Gyula Halasy?,male
Gyula Halasy,place of burial,Farkasréti Cemetery,What is the place of burial of Gyula Halasy?,Farkasréti Cemetery
Gyula Halasy,place of death,Budapest,What is the place of death of Gyula Halasy?,Budapest
Vladimír Martinec,member of sports team,HC Pardubice,What is the member of sports team of Vladimír Martinec?,HC Pardubice
Gyula Halasy,occupation,athlete,What is the occupation of Gyula Halasy?,athlete
Gyula Halasy,place of birth,Kisvárda,Who is the place of birth of Gyula Halasy?,Kisvárda
Vladimír Martinec,sex or gender,male,What is the sex or gender of Vladimír Martinec?,male
Jackie Joyner-Kersee,ethnic group,African Americans,What is the ethnic group of Jackie Joyner-Kersee?,African Americans
Jackie Joyner-Kersee,member of sports team,UCLA Bruins,What is the member of sports team of Jackie Joyner-Kersee?,UCLA Bruins
Jackie Joyner-Kersee,native language,English,What is the native language of Jackie Joyner-Kersee?,English
Jackie Joyner-Kersee,educated at,"University of California, Los Angeles",What was Jackie Joyner-Kersee educated at?,"University of California, Los Angeles"
Vladimír Martinec,child,Tomáš Martinec,Who is the child of Vladimír Martinec?,Tomáš Martinec
Jackie Joyner-Kersee,sex or gender,female,What is the sex or gender of Jackie Joyner-Kersee?,female
Vladimír Martinec,sport,ice hockey,What is the sport of Vladimír Martinec?,ice hockey
Peter Blake,country of citizenship,New Zealand,What is the country of citizenship of Peter Blake?,New Zealand
Peter Blake,cause of death,gunshot wound,What is the cause of death of Peter Blake?,gunshot wound
Bo Munthe,place of birth,Stockholm,What is the place of birth of Bo Munthe?,Stockholm
Peter Blake,place of death,Macapá,What is the place of death of Peter Blake?,Macapá
Bo Munthe,sex or gender,male,What is the sex or gender of Bo Munthe?,male
Bo Munthe,occupation,athlete,What is the occupation of Bo Munthe?,athlete
Peter Blake,educated at,Takapuna Grammar School,What was Peter Blake educated at?,Takapuna Grammar School
Peter Blake,sex or gender,male,What is the sex or gender of Peter Blake?,male
Peter Blake,field of work,sailing,What is the field of work of Peter Blake?,sailing
Karel Poborský,sport,association football,What is the sport of Karel Poborský?,association football
Peter Blake,occupation,athlete,What is the occupation of Peter Blake?,athlete
Jiří Bubla,member of sports team,Vancouver Canucks,What is the member of sports team of Jiří Bubla?,Vancouver Canucks
Peter Blake,manner of death,homicide,What is the manner of death of Peter Blake?,homicide
Róbert Horling,sport,water polo,What is the sport of Róbert Horling?,water polo
Peter Blake,given name,Peter,Who is the given name of Peter Blake?,Peter
Peter Blake,sport,sailing,What is the sport of Peter Blake?,sailing
Věra Čáslavská,place of birth,Prague,What is the place of birth of Věra Čáslavská?,Prague
Jiří Bubla,child,Jiří Šlégr,Who is the child of Jiří Bubla?,Jiří Šlégr
Věra Čáslavská,child,Martin Odložil,Who is the child of Věra Čáslavská?,Martin Odložil
Věra Čáslavská,place of death,Prague,What is the place of death of Věra Čáslavská?,Prague
