topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
technology_programming_language,MUMPS,operating system,cross-platform,What is the operating system of MUMPS?,MUMPS,0.0,"['cross-platform', 'MUMPS', 'Windows', 'Linux']",Which operating system does MUMPS use?,Is the operating system of MUMPS cross-platform?,Is the operating system of MUMPS MUMPS?,What is a well-known feature of MUMPS?,What uses the cross-platform operating system?,A. Windows  B. MUMPS  C. Linux  D. cross-platform,D,What is a programming language that runs on the operating system of MUMPS?,MUMPS (also known as M),Who developed the programming language that runs on the operating system of MUMPS?,Massachusetts General Hospital,In which city is the hospital located that developed the programming language that runs on the operating system of MUMPS?,Boston,In which state is the city located where the hospital that developed the programming language that runs on the operating system of MUMPS is situated?,Massachusetts,In which country is the state located where the city is situated that contains the hospital that developed the programming language that runs on the operating system of MUMPS?,United States
technology_programming_language,GNU Octave,influenced by,MATLAB,What was GNU Octave influenced by?,GNU Octave is a free software implementation of the Octave programming language. It,0.0,"['MATLAB', 'GNU Octave is a free software implementation of the Octave programming language. It', 'Python', 'R']",Which software influenced GNU Octave?,Was GNU Octave influenced by MATLAB?,Was GNU Octave influenced by GNU Octave is a free software implementation of the Octave programming language?,Is GNU Octave an open-source software?,What software was influenced by MATLAB?,A. R  B. MATLAB  C. GNU Octave is a free software implementation of the Octave programming language. It  D. Python,B,Who is the creator of the software that GNU Octave was influenced by?,Cleve Moler,Which university did the creator of the software that GNU Octave was influenced by attend for their undergraduate studies?,California Institute of Technology,In which city is the university that the creator of the software that GNU Octave was influenced by attended located?,Pasadena,In which state is the city located where the university that the creator of the software that GNU Octave was influenced by attended is situated?,California,In which country is the state located where the city is situated that contains the university the creator of the software that GNU Octave was influenced by attended?,United States
technology_programming_language,GnuCOBOL,developer,GNU Project,What is the developer of GnuCOBOL?,The GnuCOBOL project,0.0,"['GNU Project', 'The GnuCOBOL project', 'Free Software Foundation', 'Open Source Initiative']",Who developed GnuCOBOL?,Is the developer of GnuCOBOL the GNU Project?,Is the developer of GnuCOBOL The GnuCOBOL project?,What type of software is GnuCOBOL known for?,What project was developed by the GNU Project?,A. GNU Project  B. The GnuCOBOL project  C. Open Source Initiative  D. Free Software Foundation,A,Who is the founder of the developer of GnuCOBOL?,Richard Stallman,Which university did the founder of the developer of GnuCOBOL attend?,Harvard University,In which city is the university that the founder of the developer of GnuCOBOL attended located?,Cambridge,In which state is the city located where the university that the founder of the developer of GnuCOBOL attended is situated?,Massachusetts,In which country is the state located where the city is situated that contains the university the founder of the developer of GnuCOBOL attended?,United States
technology_programming_language,Gforth,creator,Anton Ertl,Who is the creator of Gforth?,The creator of Gforth is me,0.0,"['Anton Ertl', 'The creator of Gforth is me', 'John Smith', 'Jane Doe']",Who developed Gforth?,Is Anton Ertl the creator of Gforth?,Is the creator of Gforth me?,What programming language is Gforth associated with?,Who was created by Anton Ertl?,A. Jane Doe  B. Anton Ertl  C. The creator of Gforth is me  D. John Smith,B,What is the nationality of the creator of Gforth?,Austrian,What is the capital city of the country of the creator of Gforth?,Vienna,Which river flows through the capital city of the country of the creator of Gforth?,Danube,What is the length of the river that flows through the capital city of the country of the creator of Gforth?,"2,850 km",Which sea does the river that flows through the capital city of the country of the creator of Gforth ultimately empty into?,Black Sea
technology_programming_language,KTurtle,copyright license,GNU General Public License,What is the copyright license of KTurtle?,The copyright license of KTurtle is public domain,0.0,"['GNU General Public License', 'The copyright license of KTurtle is public domain', 'MIT License', 'Apache License']",Under which copyright license is KTurtle distributed?,Is the copyright license of KTurtle the GNU General Public License?,Is the copyright license of KTurtle public domain?,What is the primary programming language used in KTurtle?,Which software is licensed under the GNU General Public License?,A. The copyright license of KTurtle is public domain  B. Apache License  C. GNU General Public License  D. MIT License,C,Who is the author of the copyright license of KTurtle?,Free Software Foundation,Who is the founder of the organization that is the author of the copyright license of KTurtle?,Richard Stallman,What is the birth year of the founder of the organization that is the author of the copyright license of KTurtle?,1953,In which city was the founder of the organization that is the author of the copyright license of KTurtle born?,New York City,In which country is the city located where the founder of the organization that is the author of the copyright license of KTurtle was born?,United States
technology_programming_language,Haml,copyright license,MIT License,What is the copyright license of Haml?,"Copyright © 2004-2007, Haml. Haml is a trademark of Ham",0.0,"['MIT License', 'Copyright © 2004-2007, Haml. Haml is a trademark of Ham', 'GPL License', 'Apache License']",Under which license is Haml copyrighted?,Is the copyright license of Haml the MIT License?,"Is the copyright license of Haml Copyright © 2004-2007, Haml. Haml is a trademark of Ham?",What is a well-known feature of Haml?,Which software uses the MIT License as its copyright license?,"A. GPL License  B. MIT License  C. Copyright © 2004-2007, Haml. Haml is a trademark of Ham  D. Apache License",B,Who is the author of the software that has the copyright license of Haml?,Nathan Weizenbaum,Which company did the author of the software that has the copyright license of Haml work for?,Google,In which city is the company located where the author of the software that has the copyright license of Haml worked?,Mountain View,In which state is the city located where the company is situated that employed the author of the software that has the copyright license of Haml?,California,In which country is the state located where the city is situated that contains the company that employed the author of the software that has the copyright license of Haml?,United States
technology_programming_language,make,developer,Stuart Feldman,Who is the developer of make?,The developer of make is the GNU Project,0.0,"['Stuart Feldman', 'The developer of make is the GNU Project', 'Linus Torvalds', 'Richard Stallman']",Who developed make?,Is Stuart Feldman the developer of make?,Is the developer of make the GNU Project?,What is a well-known attribute of make?,Who was developed by Stuart Feldman?,A. Stuart Feldman  B. Richard Stallman  C. The developer of make is the GNU Project  D. Linus Torvalds,A,What is the alma mater of the developer of make?,Massachusetts Institute of Technology,In which city is the alma mater of the developer of make located?,Cambridge,In which state is the city located where the alma mater of the developer of make is situated?,Massachusetts,In which country is the state located where the city is situated that contains the alma mater of the developer of make?,United States,What is the official language of the country where the state is located that contains the city where the alma mater of the developer of make is situated?,English
technology_programming_language,ASP.NET,replaced by,ASP.NET Core,What was ASP.NET replaced by?,ASP.NET is a framework for building web applications,0.0,"['ASP.NET Core', 'ASP.NET is a framework for building web applications', 'Django', 'Ruby on Rails']",What is the successor to ASP.NET?,Was ASP.NET replaced by ASP.NET Core?,Was ASP.NET replaced by ASP.NET is a framework for building web applications?,What type of applications is ASP.NET commonly used to build?,What did ASP.NET Core replace?,A. ASP.NET is a framework for building web applications  B. ASP.NET Core  C. Django  D. Ruby on Rails,B,Who is the primary developer of the technology that replaced ASP.NET?,Microsoft,Who is the CEO of the primary developer of the technology that replaced ASP.NET?,Satya Nadella,Which university did the CEO of the primary developer of the technology that replaced ASP.NET attend for their undergraduate studies?,Manipal Institute of Technology,In which city is the university located where the CEO of the primary developer of the technology that replaced ASP.NET attended for their undergraduate studies?,Manipal,In which state is the city located where the university is situated that the CEO of the primary developer of the technology that replaced ASP.NET attended for their undergraduate studies?,Karnataka
technology_programming_language,Lua,operating system,cross-platform,What is the operating system of Lua?,Lua is an open source programming language,0.0,"['cross-platform', 'Lua is an open source programming language', 'Windows', 'Linux']",Which operating system does Lua use?,Is the operating system of Lua cross-platform?,Is the operating system of Lua 'Lua is an open source programming language'?,What type of programming language is Lua?,What programming language uses a cross-platform operating system?,A. Windows  B. cross-platform  C. Linux  D. Lua is an open source programming language,B,What is the primary use of the operating system of Lua?,Scripting language for embedded systems,Which company developed the primary use of the operating system of Lua?,PUC-Rio,In which country is the company located that developed the primary use of the operating system of Lua?,Brazil,What is the official language of the country where the company that developed the primary use of the operating system of Lua is located?,Portuguese,What is the population of the country where the company that developed the primary use of the operating system of Lua is located?,Approximately 213 million
technology_programming_language,KTurtle,GUI toolkit or framework,Qt,What is the GUI toolkit or framework of KTurtle?,Turtle,0.0,"['Qt', 'Turtle', 'GTK', 'Swing']",Which GUI toolkit or framework does KTurtle use?,Is the GUI toolkit or framework of KTurtle Qt?,Is the GUI toolkit or framework of KTurtle Turtle?,What programming language is KTurtle associated with?,Which application uses Qt as its GUI toolkit or framework?,A. Turtle  B. Swing  C. GTK  D. Qt,D,Who is the developer of the GUI toolkit or framework of KTurtle?,Qt Company,In which country is the developer of the GUI toolkit or framework of KTurtle headquartered?,Finland,What is the capital city of the country where the developer of the GUI toolkit or framework of KTurtle is headquartered?,Helsinki,Which sea is the capital city of the country where the developer of the GUI toolkit or framework of KTurtle is headquartered located near?,Baltic Sea,Which ocean is connected to the sea near the capital city of the country where the developer of the GUI toolkit or framework of KTurtle is headquartered?,Atlantic Ocean
technology_programming_language,TypeScript,creator,Anders Hejlsberg,Who is the creator of TypeScript?,Microsoft,0.0,"['Anders Hejlsberg', 'Microsoft', 'Brendan Eich', 'Guido van Rossum']",Who developed TypeScript?,Is Anders Hejlsberg the creator of TypeScript?,Is Microsoft the creator of TypeScript?,What is a well-known feature of TypeScript?,Who was created by Anders Hejlsberg?,A. Microsoft  B. Anders Hejlsberg  C. Brendan Eich  D. Guido van Rossum,B,What is the nationality of the creator of TypeScript?,Danish,Which company did the creator of TypeScript work for when he created it?,Microsoft,In which year did the creator of TypeScript join the company he worked for when he created it?,1996,What was the first major project the creator of TypeScript worked on at the company he joined in 1996?,Delphi,Which programming language influenced the first major project the creator of TypeScript worked on at the company he joined in 1996?,Turbo Pascal
technology_programming_language,Mathematica,GUI toolkit or framework,Qt,What is the GUI toolkit or framework of Mathematica?,Mathematica,0.0,"['Qt', 'Mathematica', 'GTK', 'Swing']",Which GUI toolkit or framework does Mathematica use?,Is the GUI toolkit or framework of Mathematica Qt?,Is the GUI toolkit or framework of Mathematica Mathematica?,What type of software is Mathematica known for?,Which software uses Qt as its GUI toolkit or framework?,A. Mathematica  B. Swing  C. GTK  D. Qt,D,Who is the creator of the GUI toolkit or framework of Mathematica?,Trolltech,Which company acquired the creator of the GUI toolkit or framework of Mathematica?,Nokia,In which year did the company that acquired the creator of the GUI toolkit or framework of Mathematica complete the acquisition?,2008,Who was the CEO of the company that acquired the creator of the GUI toolkit or framework of Mathematica in the year they completed the acquisition?,Olli-Pekka Kallasvuo,Which university did the CEO of the company that acquired the creator of the GUI toolkit or framework of Mathematica in the year they completed the acquisition attend?,University of Helsinki
technology_programming_language,JavaScript,said to be the same as,JScript,What did JavaScript say to be the same as?,"""Hello, World!""",0.0,"['JScript', '""Hello, World!""', 'Python', 'Java']",What is JavaScript said to be equivalent to?,Is JavaScript said to be the same as JScript?,"Is JavaScript said to be the same as Hello, World!?",What is a popular programming language used for web development?,What is JScript said to be the same as?,"A. JScript  B. Java  C. ""Hello, World!""  D. Python",A,Who developed the language that JavaScript said to be the same as?,Microsoft,In which year was the language developed that JavaScript said to be the same as created?,1996,What is the primary purpose of the language developed by Microsoft that JavaScript said to be the same as?,Client-side scripting,Which web browser initially supported the language developed by Microsoft that JavaScript said to be the same as?,Internet Explorer,Which company developed the web browser that initially supported the language developed by Microsoft that JavaScript said to be the same as?,Microsoft
technology_programming_language,Scratch,uses,multiple languages,What does Scratch use?,Scratch is a programming language for children,0.0,"['multiple languages', 'Scratch is a programming language for children', 'single language', 'Java']",What programming languages does Scratch utilize?,Does Scratch use multiple languages?,Does Scratch use Scratch is a programming language for children?,What is Scratch primarily designed for?,What uses multiple languages?,A. multiple languages  B. Java  C. single language  D. Scratch is a programming language for children,A,Who developed the multiple languages that Scratch uses?,Lifelong Kindergarten Group at the MIT Media Lab,Who is the leader of the group that developed the multiple languages that Scratch uses?,Mitchel Resnick,Which university is associated with the leader of the group that developed the multiple languages that Scratch uses?,Massachusetts Institute of Technology (MIT),In which city is the university located that is associated with the leader of the group that developed the multiple languages that Scratch uses?,Cambridge,In which state is the city located where the university is situated that is associated with the leader of the group that developed the multiple languages that Scratch uses?,Massachusetts
technology_programming_language,CoffeeScript,founded by,Jeremy Ashkenas,Who was CoffeeScript founded by?,Ryan Dahl,0.0,"['Jeremy Ashkenas', 'Ryan Dahl', 'Brendan Eich', 'Douglas Crockford']",Who is the founder of CoffeeScript?,Was CoffeeScript founded by Jeremy Ashkenas?,Was CoffeeScript founded by Ryan Dahl?,What is CoffeeScript primarily used for?,Who founded Jeremy Ashkenas?,A. Douglas Crockford  B. Jeremy Ashkenas  C. Ryan Dahl  D. Brendan Eich,B,What is the profession of the person who founded CoffeeScript?,Software Developer,Which company did the person who founded CoffeeScript work for?,The New York Times,In which city is the company located where the person who founded CoffeeScript worked?,New York City,In which state is the city located where the company is situated that employed the person who founded CoffeeScript?,New York,In which country is the state located where the city is situated that contains the company that employed the person who founded CoffeeScript?,United States
technology_programming_language,CLISP,developer,GNU Project,What is the developer of CLISP?,Lisp,0.0,"['GNU Project', 'Lisp', 'Free Software Foundation', 'Richard Stallman']",Who developed CLISP?,Is the developer of CLISP the GNU Project?,Is the developer of CLISP Lisp?,What programming language is CLISP an implementation of?,What did the GNU Project develop?,A. Free Software Foundation  B. GNU Project  C. Richard Stallman  D. Lisp,B,What is the main programming language used by the developer of CLISP?,C,Who is the founder of the organization that developed CLISP?,Richard Stallman,Which university did the founder of the organization that developed CLISP attend?,Harvard University,In which city is the university located that the founder of the organization that developed CLISP attended?,Cambridge,In which state is the city located where the university is situated that the founder of the organization that developed CLISP attended?,Massachusetts
technology_programming_language,Logo,influenced by,Lisp,What was Logo influenced by?,The computer,0.0,"['Lisp', 'The computer', 'Python', 'Java']",Which programming language had an influence on Logo?,Was Logo influenced by Lisp?,Was Logo influenced by The computer?,What is a notable feature of Logo?,What programming language was influenced by Lisp?,A. Java  B. The computer  C. Lisp  D. Python,C,Who created the programming language that influenced Logo?,John McCarthy,Which university did the creator of the programming language that influenced Logo work at?,Stanford University,In which city is the university located where the creator of the programming language that influenced Logo worked?,Stanford,In which state is the city located where the university is situated that the creator of the programming language that influenced Logo worked?,California,In which country is the state located where the city is situated that contains the university where the creator of the programming language that influenced Logo worked?,United States
technology_programming_language,Simula,operating system,Microsoft Windows,What is the operating system of Simula?,OS,0.0,"['Microsoft Windows', 'OS', 'Linux', 'macOS']",Which operating system does Simula use?,Is the operating system of Simula Microsoft Windows?,Is the operating system of Simula OS?,What programming language was developed by Simula?,What is the operating system that uses Simula?,A. OS  B. macOS  C. Microsoft Windows  D. Linux,C,Who is the developer of the operating system of Simula?,Microsoft,Who is the current CEO of the developer of the operating system of Simula?,Satya Nadella,Which university did the current CEO of the developer of the operating system of Simula attend for their undergraduate studies?,Manipal Institute of Technology,In which city is the university located where the current CEO of the developer of the operating system of Simula attended for their undergraduate studies?,Manipal,In which state is the city located where the university is situated that the current CEO of the developer of the operating system of Simula attended for their undergraduate studies?,Karnataka
technology_programming_language,Logo,named after,logos,What was Logo named after?,"The name ""Logo"" is a combination of the first two letters of the",0.0,"['logos', 'The name ""Logo"" is a combination of the first two letters of the', 'symbols', 'words']",What is the origin of the name Logo?,Was Logo named after logos?,Was Logo named after the name 'Logo' is a combination of the first two letters of the?,What is a well-known feature of Logo?,What is logos named after?,"A. The name ""Logo"" is a combination of the first two letters of the  B. logos  C. symbols  D. words",B,What is the meaning of the term that Logo was named after?,word or reason,In which language does the term that Logo was named after mean 'word or reason'?,Greek,Which ancient civilization used the language in which the term that Logo was named after means 'word or reason'?,Ancient Greece,What is a famous philosopher from the ancient civilization that used the language in which the term that Logo was named after means 'word or reason'?,Aristotle,What is a notable work by the famous philosopher from the ancient civilization that used the language in which the term that Logo was named after means 'word or reason'?,Nicomachean Ethics
technology_programming_language,Scratch,developer,MIT Media Lab,What is the developer of Scratch?,"Scratch is a free, open-source, online programming environment for children ages",0.0,"['MIT Media Lab', 'Scratch is a free, open-source, online programming environment for children ages', 'Google', 'Microsoft']",Who developed Scratch?,Is the developer of Scratch MIT Media Lab?,"Is the developer of Scratch Scratch is a free, open-source, online programming environment for children ages?",What type of programming environment is Scratch?,What did MIT Media Lab develop?,"A. Google  B. Microsoft  C. Scratch is a free, open-source, online programming environment for children ages  D. MIT Media Lab",D,"Who is the director of the MIT Media Lab, the developer of Scratch?",Dava Newman,"Which university is the MIT Media Lab, the developer of Scratch, affiliated with?",Massachusetts Institute of Technology (MIT),"In which city is the university located that the MIT Media Lab, the developer of Scratch, is affiliated with?",Cambridge,"In which state is the city located where the university is situated that the MIT Media Lab, the developer of Scratch, is affiliated with?",Massachusetts,"In which country is the state located where the city is situated that contains the university the MIT Media Lab, the developer of Scratch, is affiliated with?",United States
technology_programming_language,Asymptote,operating system,cross-platform,What is the operating system of Asymptote?,"Asymptote is a free, open-source, general-purpose computer",0.0,"['cross-platform', 'Asymptote is a free, open-source, general-purpose computer', 'Windows', 'Linux']",Which operating system does Asymptote use?,Is the operating system of Asymptote cross-platform?,"Is the operating system of Asymptote Asymptote is a free, open-source, general-purpose computer?",What type of software is Asymptote known for?,What software uses a cross-platform operating system?,"A. Windows  B. cross-platform  C. Asymptote is a free, open-source, general-purpose computer  D. Linux",B,What is the primary programming language used in the operating system of Asymptote?,C++,Who is the creator of the primary programming language used in the operating system of Asymptote?,Bjarne Stroustrup,Which university did the creator of the primary programming language used in the operating system of Asymptote attend?,University of Cambridge,In which city is the university located that the creator of the primary programming language used in the operating system of Asymptote attended?,Cambridge,In which country is the city located where the university is situated that the creator of the primary programming language used in the operating system of Asymptote attended?,United Kingdom
technology_programming_language,Raku,operating system,cross-platform,What is the operating system of Raku?,Raku,0.0,"['cross-platform', 'Raku', 'Linux', 'Windows']",Which operating system does Raku use?,Is the operating system of Raku cross-platform?,Is the operating system of Raku Raku?,What programming language is Raku known for?,What software uses cross-platform as its operating system?,A. Windows  B. cross-platform  C. Linux  D. Raku,B,What is the primary programming language used to develop the operating system of Raku?,Perl 6,Who is the creator of the primary programming language used to develop the operating system of Raku?,Larry Wall,In which year was the primary programming language used to develop the operating system of Raku created?,2000,Which organization oversees the development of the primary programming language used to develop the operating system of Raku?,The Perl Foundation,Where is the headquarters of the organization that oversees the development of the primary programming language used to develop the operating system of Raku located?,"Holland, Michigan, United States"
technology_programming_language,XSLT,influenced by,Document Style Semantics and Specification Language,What was XSLT influenced by?,XML,0.0,"['Document Style Semantics and Specification Language', 'XML', 'HTML', 'CSS']",Which language had an influence on XSLT?,Was XSLT influenced by Document Style Semantics and Specification Language?,Was XSLT influenced by XML?,What is a common use of XSLT?,What did Document Style Semantics and Specification Language influence?,A. Document Style Semantics and Specification Language  B. XML  C. CSS  D. HTML,A,Who developed the Document Style Semantics and Specification Language that influenced XSLT?,International Organization for Standardization (ISO),In which year was the Document Style Semantics and Specification Language that influenced XSLT developed by the International Organization for Standardization (ISO)?,1996,What is the primary purpose of the Document Style Semantics and Specification Language that influenced XSLT and was developed by the International Organization for Standardization (ISO) in 1996?,To specify document styles and semantics for text processing,Which other markup language is closely related to the Document Style Semantics and Specification Language that influenced XSLT and was developed by the International Organization for Standardization (ISO) in 1996?,Standard Generalized Markup Language (SGML),What is the primary use of the Standard Generalized Markup Language (SGML) that is closely related to the Document Style Semantics and Specification Language which influenced XSLT and was developed by the International Organization for Standardization (ISO) in 1996?,To define the structure and management of documents
technology_programming_language,Erlang,named after,Agner Krarup Erlang,Who was Erlang named after?,Erlang is a programming language,0.0,"['Agner Krarup Erlang', 'Erlang is a programming language', 'Alan Turing', 'John von Neumann']",After whom was Erlang named?,Was Erlang named after Agner Krarup Erlang?,Was Erlang named after Erlang is a programming language?,What is Erlang primarily known for?,Who was Agner Krarup Erlang named after?,A. Agner Krarup Erlang  B. Alan Turing  C. John von Neumann  D. Erlang is a programming language,A,What was the profession of the person Erlang was named after?,Mathematician and Engineer,"Which university did the mathematician and engineer, after whom Erlang was named, attend?",University of Copenhagen,"In which city is the university located that the mathematician and engineer, after whom Erlang was named, attended?",Copenhagen,"In which country is the city located where the university is situated that the mathematician and engineer, after whom Erlang was named, attended?",Denmark,"What is the official language of the country where the city is located that contains the university the mathematician and engineer, after whom Erlang was named, attended?",Danish
technology_programming_language,WebGL,developer,Khronos Group,What is the developer of WebGL?,WebGL is a technology that allows you to create 3D graphics on the web,0.0,"['Khronos Group', 'WebGL is a technology that allows you to create 3D graphics on the web', 'Mozilla Foundation', 'Google']",Who developed WebGL?,Is the developer of WebGL the Khronos Group?,Is the developer of WebGL a technology that allows you to create 3D graphics on the web?,What is a well-known feature of WebGL?,What did the Khronos Group develop?,A. Google  B. Khronos Group  C. Mozilla Foundation  D. WebGL is a technology that allows you to create 3D graphics on the web,B,Who is the president of the developer of WebGL?,Neil Trevett,Which company does the president of the developer of WebGL work for?,NVIDIA,What is the headquarters location of the company that the president of the developer of WebGL works for?,"Santa Clara, California",In which country is the headquarters located of the company that the president of the developer of WebGL works for?,United States,What is the founding year of the country where the headquarters is located of the company that the president of the developer of WebGL works for?,1776
technology_programming_language,CMU Common Lisp,developer,Carnegie Mellon University,What is the developer of CMU Common Lisp?,CMU Common Lisp,0.0,"['Carnegie Mellon University', 'CMU Common Lisp', 'MIT', 'Stanford University']",Who developed CMU Common Lisp?,Is Carnegie Mellon University the developer of CMU Common Lisp?,Is CMU Common Lisp the developer of CMU Common Lisp?,What is CMU Common Lisp primarily used for?,What did Carnegie Mellon University develop?,A. CMU Common Lisp  B. Stanford University  C. MIT  D. Carnegie Mellon University,D,What is the location of the developer of CMU Common Lisp?,"Pittsburgh, Pennsylvania",What is the population of the location of the developer of CMU Common Lisp?,"Approximately 300,000","What is the area in square miles of the location with a population of approximately 300,000, which is the location of the developer of CMU Common Lisp?",58.34 square miles,"What is the name of the river that flows through the area of 58.34 square miles, which is the location of the developer of CMU Common Lisp?",Allegheny River,"What is the length of the river that flows through the area of 58.34 square miles, which is the location of the developer of CMU Common Lisp?",325 miles
technology_programming_language,Objective-C,designed by,Brad Cox,Who was Objective-C designed by?,Steve Jobs,0.0,"['Brad Cox', 'Steve Jobs', 'Dennis Ritchie', 'Bjarne Stroustrup']",Who is the designer of Objective-C?,Was Objective-C designed by Brad Cox?,Was Objective-C designed by Steve Jobs?,What programming language is known for being a superset of C?,Who designed Brad Cox?,A. Steve Jobs  B. Bjarne Stroustrup  C. Dennis Ritchie  D. Brad Cox,D,What company did the person who designed Objective-C work for?,Stepstone,Who co-founded the company that the person who designed Objective-C worked for?,Tom Love,What programming language did the co-founder of the company that the person who designed Objective-C worked for help develop?,Objective-C,Which company acquired the company that the co-founder who helped develop Objective-C worked for?,NeXT,Who founded the company that acquired the company where the co-founder who helped develop Objective-C worked?,Steve Jobs
technology_programming_language,Maple,readable file format,STereoLithography,What is the readable file format of Maple?,Maple is a program that can be used to solve mathematical problems.  Question,0.0,"['STereoLithography', 'Maple is a program that can be used to solve mathematical problems.  Question', 'PDF', 'JPEG']",Which file format can be read by Maple?,Is the readable file format of Maple STereoLithography?,Is the readable file format of Maple 'Maple is a program that can be used to solve mathematical problems.'?,What type of software is Maple known for?,Which software can read the STereoLithography file format?,A. Maple is a program that can be used to solve mathematical problems.  Question  B. STereoLithography  C. JPEG  D. PDF,B,What is the primary use of the readable file format of Maple?,3D printing,Which industry primarily uses the readable file format of Maple for 3D printing?,Manufacturing,What is a common material used in the industry that primarily uses the readable file format of Maple for 3D printing?,Plastic,What is a key property of the common material used in the industry that primarily uses the readable file format of Maple for 3D printing?,Durability,What is a common application of the durable material used in the industry that primarily uses the readable file format of Maple for 3D printing?,Prototyping
technology_programming_language,GNU Octave,developer,John W. Eaton,Who is the developer of GNU Octave?,GNU Octave is a free software project that is developed by the Free Software Foundation,0.0,"['John W. Eaton', 'GNU Octave is a free software project that is developed by the Free Software Foundation', 'Richard Stallman', 'Linus Torvalds']",Who developed GNU Octave?,Is John W. Eaton the developer of GNU Octave?,Is GNU Octave a free software project that is developed by the Free Software Foundation the developer of GNU Octave?,What type of software is GNU Octave known for?,Who is John W. Eaton the developer of?,A. GNU Octave is a free software project that is developed by the Free Software Foundation  B. John W. Eaton  C. Richard Stallman  D. Linus Torvalds,B,What is the alma mater of the developer of GNU Octave?,University of Wisconsin-Madison,In which city is the alma mater of the developer of GNU Octave located?,Madison,In which state is the city located where the alma mater of the developer of GNU Octave is situated?,Wisconsin,What is the nickname of the state where the city is located that contains the alma mater of the developer of GNU Octave?,Badger State,In which country is the state located that has the nickname 'Badger State' where the city is situated that contains the alma mater of the developer of GNU Octave?,United States
technology_programming_language,make,programming paradigm,macro,What is the programming paradigm of make?,Object-oriented programming,0.0,"['macro', 'Object-oriented programming', 'functional programming', 'procedural programming']",Which programming paradigm does make follow?,Is the programming paradigm of make macro?,Is the programming paradigm of make Object-oriented programming?,What is make commonly used for in software development?,What follows the macro programming paradigm?,A. procedural programming  B. functional programming  C. Object-oriented programming  D. macro,D,Who is the creator of the programming paradigm of make?,Stuart Feldman,Which university did the creator of the programming paradigm of make attend for their undergraduate studies?,Princeton University,In which city is the university that the creator of the programming paradigm of make attended located?,Princeton,In which state is the city located where the university that the creator of the programming paradigm of make attended is situated?,New Jersey,In which country is the state located where the city is situated that contains the university the creator of the programming paradigm of make attended?,United States
technology_programming_language,Forth,designed by,Charles H. Moore,Who was Forth designed by?,Forth was designed by John Kemeny and Thomas Kurtz.  Question,0.0,"['Charles H. Moore', 'Forth was designed by John Kemeny and Thomas Kurtz.  Question', 'Dennis Ritchie', 'Bjarne Stroustrup']",Who is the designer of Forth?,Was Forth designed by Charles H. Moore?,Was Forth designed by John Kemeny and Thomas Kurtz?,What type of programming language is Forth?,Who designed Charles H. Moore?,A. Bjarne Stroustrup  B. Dennis Ritchie  C. Forth was designed by John Kemeny and Thomas Kurtz.  Question  D. Charles H. Moore,D,What is the profession of the person who designed Forth?,Computer Scientist,Which university did the computer scientist who designed Forth attend?,MIT,In which city is the university located that the computer scientist who designed Forth attended?,Cambridge,In which state is the city located where the university that the computer scientist who designed Forth attended is situated?,Massachusetts,In which country is the state located where the city is situated that contains the university the computer scientist who designed Forth attended?,United States
technology_programming_language,Gambas,GUI toolkit or framework,Qt,What is the GUI toolkit or framework of Gambas?,Gambas is a GUI toolkit,0.0,"['Qt', 'Gambas is a GUI toolkit', 'GTK', 'wxWidgets']",Which GUI toolkit or framework does Gambas use?,Is Qt the GUI toolkit or framework of Gambas?,Is Gambas is a GUI toolkit the GUI toolkit or framework of Gambas?,What programming language is Gambas primarily associated with?,Which software uses Qt as its GUI toolkit or framework?,A. Gambas is a GUI toolkit  B. Qt  C. GTK  D. wxWidgets,B,Who is the developer of the GUI toolkit or framework of Gambas?,Qt Company,In which country is the developer of the GUI toolkit or framework of Gambas headquartered?,Finland,What is the capital city of the country where the developer of the GUI toolkit or framework of Gambas is headquartered?,Helsinki,What is the population of the capital city of the country where the developer of the GUI toolkit or framework of Gambas is headquartered?,"Approximately 631,695",What is the official language spoken in the capital city of the country where the developer of the GUI toolkit or framework of Gambas is headquartered?,Finnish
technology_programming_language,Maple,developer,Waterloo Maple,What is the developer of Maple?,Maple is a software program that is used to solve mathematical problems,0.0,"['Waterloo Maple', 'Maple is a software program that is used to solve mathematical problems', 'MathWorks', 'Wolfram Research']",Who developed Maple?,Is Waterloo Maple the developer of Maple?,Is Maple is a software program that is used to solve mathematical problems the developer of Maple?,What type of software is Maple known for?,What software was developed by Waterloo Maple?,A. Maple is a software program that is used to solve mathematical problems  B. Wolfram Research  C. Waterloo Maple  D. MathWorks,C,What is the parent company of the developer of Maple?,"Cybernet Systems Co., Ltd.",In which country is the parent company of the developer of Maple headquartered?,Japan,What is the capital city of the country where the parent company of the developer of Maple is headquartered?,Tokyo,Which famous tower is located in the capital city of the country where the parent company of the developer of Maple is headquartered?,Tokyo Tower,In which district is the famous tower located in the capital city of the country where the parent company of the developer of Maple is headquartered?,Minato
