topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
human_entrepreneur,"Friedrich Wilhelm, Prince of Hohenzollern",occupation,entrepreneur,"What is the occupation of Friedrich Wilhelm, Prince of Hohenzollern?",King of Prussia,0.0,"['entrepreneur', 'King of Prussia', 'scientist', 'artist']","What job does Friedrich Wilhelm, Prince of Hohenzollern, have?","Is the occupation of Friedrich Wilhelm, Prince of Hohenzollern an entrepreneur?","Is the occupation of Friedrich Wilhelm, Prince of Hohenzollern a King of Prussia?","Which royal house is Friedrich Wilhelm, Prince of Hohenzollern, associated with?",Who is an entrepreneur in the Hohenzollern family?,A. entrepreneur  B. artist  C. King of Prussia  D. scientist,A,"What is the name of the company founded by the entrepreneur Friedrich Wilhelm, Prince of Hohenzollern?",Hohenzollern Capital,"In which year was the company founded by the entrepreneur Friedrich Wilhelm, Prince of Hohenzollern established?",1992,"In which city is the headquarters of the company founded by the entrepreneur Friedrich Wilhelm, Prince of Hohenzollern located?",Sigmaringen,"In which state is the city located where the headquarters of the company founded by the entrepreneur Friedrich Wilhelm, Prince of Hohenzollern is situated?",Baden-Württemberg,"In which country is the state located where the city is situated that contains the headquarters of the company founded by the entrepreneur Friedrich Wilhelm, Prince of Hohenzollern?",Germany
human_entrepreneur,Klaus-Michael Kühne,place of birth,Hamburg,What is the place of birth of Klaus-Michael Kühne?,Germany,0.0,"['Hamburg', 'Germany', 'Berlin', 'Munich']",Where was Klaus-Michael Kühne born?,Is Klaus-Michael Kühne's place of birth Hamburg?,Is Klaus-Michael Kühne's place of birth Germany?,What is Klaus-Michael Kühne known for in the business world?,Who was born in Hamburg?,A. Munich  B. Germany  C. Hamburg  D. Berlin,C,What is the population of the place of birth of Klaus-Michael Kühne?,1.84 million,What is the area in square kilometers of the place of birth of Klaus-Michael Kühne?,755.2 km²,What is the name of the river that flows through the place of birth of Klaus-Michael Kühne?,Elbe,What is the name of the port located in the place of birth of Klaus-Michael Kühne?,Port of Hamburg,In which year was the port located in the place of birth of Klaus-Michael Kühne established?,1189
human_entrepreneur,Denis Thatcher,military branch,British Army,What is the military branch of Denis Thatcher?,The Royal Navy,0.0,"['British Army', 'The Royal Navy', 'Royal Air Force', 'Royal Marines']",Which military branch did Denis Thatcher serve in?,Is the military branch of Denis Thatcher the British Army?,Is the military branch of Denis Thatcher The Royal Navy?,What was Denis Thatcher's profession before joining the military?,Who served in the British Army?,A. British Army  B. Royal Marines  C. The Royal Navy  D. Royal Air Force,A,What is the rank of Denis Thatcher in the British Army?,Major,What is the name of the regiment in which Denis Thatcher served as a Major in the British Army?,Royal Engineers,During which war did Denis Thatcher serve as a Major in the Royal Engineers of the British Army?,World War II,In which year did Denis Thatcher serve as a Major in the Royal Engineers of the British Army during World War II?,1945,Which significant event in World War II occurred in the same year that Denis Thatcher served as a Major in the Royal Engineers of the British Army?,End of World War II
human_entrepreneur,Sebastián Piñera,doctoral advisor,Kenneth Arrow,Who is the doctoral advisor of Sebastián Piñera?,The doctoral advisor of Sebastián Piñera is the president of Chile,0.0,"['Kenneth Arrow', 'The doctoral advisor of Sebastián Piñera is the president of Chile', 'Milton Friedman', 'Paul Samuelson']",Who supervised Sebastián Piñera's doctoral studies?,Is Kenneth Arrow the doctoral advisor of Sebastián Piñera?,Is the doctoral advisor of Sebastián Piñera the president of Chile?,What is a notable position held by Sebastián Piñera in Chile?,Who is the doctoral student of Kenneth Arrow?,A. Paul Samuelson  B. The doctoral advisor of Sebastián Piñera is the president of Chile  C. Milton Friedman  D. Kenneth Arrow,D,What is the nationality of the doctoral advisor of Sebastián Piñera?,American,Which university did the doctoral advisor of Sebastián Piñera work at?,Stanford University,In which city is the university located where the doctoral advisor of Sebastián Piñera worked?,Stanford,In which state is the city located where the university is situated that the doctoral advisor of Sebastián Piñera worked at?,California,In which country is the state located where the city is situated that contains the university where the doctoral advisor of Sebastián Piñera worked?,United States
human_entrepreneur,Keith R. Kernspecht,country of citizenship,Germany,What is the country of citizenship of Keith R. Kernspecht?,United States of America,0.0,"['Germany', 'United States of America', 'France', 'Canada']",Which country is Keith R. Kernspecht a citizen of?,Is Keith R. Kernspecht's country of citizenship Germany?,Is Keith R. Kernspecht's country of citizenship the United States of America?,What martial art is Keith R. Kernspecht known for?,Who is a citizen of Germany?,A. Canada  B. United States of America  C. France  D. Germany,D,Who is a famous philosopher from the country of citizenship of Keith R. Kernspecht?,Immanuel Kant,What is a major work by the famous philosopher from the country of citizenship of Keith R. Kernspecht?,Critique of Pure Reason,In which year was the major work by the famous philosopher from the country of citizenship of Keith R. Kernspecht published?,1781,Which university did the famous philosopher from the country of citizenship of Keith R. Kernspecht attend?,University of Königsberg,In which city is the university located that the famous philosopher from the country of citizenship of Keith R. Kernspecht attended?,Königsberg
human_entrepreneur,Karel Schwarzenberg,spouse,Therese Schwarzenberg,Who is the spouse of Karel Schwarzenberg?,His wife is the former Czechoslovakian President Václav Havel,0.0,"['Therese Schwarzenberg', 'His wife is the former Czechoslovakian President Václav Havel', 'Marie von Schwarzenberg', 'Anna Schwarzenberg']",Who is married to Karel Schwarzenberg?,Is Therese Schwarzenberg the spouse of Karel Schwarzenberg?,Is the spouse of Karel Schwarzenberg the former Czechoslovakian President Václav Havel?,What is a notable position held by Karel Schwarzenberg?,Who is the spouse of Therese Schwarzenberg?,A. His wife is the former Czechoslovakian President Václav Havel  B. Anna Schwarzenberg  C. Therese Schwarzenberg  D. Marie von Schwarzenberg,C,What is the nationality of the spouse of Karel Schwarzenberg?,Austrian,What is the profession of the spouse of Karel Schwarzenberg?,Philanthropist,Which organization is associated with the profession of the spouse of Karel Schwarzenberg?,Hilde Umdasch House,In which city is the organization associated with the profession of the spouse of Karel Schwarzenberg located?,Amstetten,In which country is the city located where the organization associated with the profession of the spouse of Karel Schwarzenberg is situated?,Austria
human_entrepreneur,Karel Schwarzenberg,mother,Antonia Schwarzenberg,Who is the mother of Karel Schwarzenberg?,The mother of Karel Schwarzenberg is the Czech Republic.  Question,0.0,"['Antonia Schwarzenberg', 'The mother of Karel Schwarzenberg is the Czech Republic.  Question', 'Marie von Schwarzenberg', 'Anna von Schwarzenberg']",Who is Karel Schwarzenberg's mother?,Is Antonia Schwarzenberg the mother of Karel Schwarzenberg?,Is the mother of Karel Schwarzenberg the Czech Republic?,What is a notable title held by Karel Schwarzenberg?,Who is the child of Antonia Schwarzenberg?,A. Antonia Schwarzenberg  B. The mother of Karel Schwarzenberg is the Czech Republic.  Question  C. Anna von Schwarzenberg  D. Marie von Schwarzenberg,A,Who is the father of the mother of Karel Schwarzenberg?,Heinrich von Ledebur,What is the nationality of the father of the mother of Karel Schwarzenberg?,Austrian,What is the profession of the father of the mother of Karel Schwarzenberg?,Diplomat,Which country did the father of the mother of Karel Schwarzenberg serve as a diplomat?,Austria,In which city was the father of the mother of Karel Schwarzenberg born?,Vienna
human_entrepreneur,Max Duttenhofer,manner of death,natural causes,What is the manner of death of Max Duttenhofer?,Suicide,0.0,"['natural causes', 'Suicide', 'accident', 'homicide']",How did Max Duttenhofer die?,Did Max Duttenhofer die of natural causes?,Did Max Duttenhofer die of Suicide?,What was Max Duttenhofer known for?,Who died of natural causes?,A. accident  B. Suicide  C. natural causes  D. homicide,C,"What was the occupation of the person who died of natural causes, Max Duttenhofer?",Industrialist,"Which company was founded by the industrialist who died of natural causes, Max Duttenhofer?",Rheinmetall,"In which year was the company founded by the industrialist who died of natural causes, Max Duttenhofer, established?",1889,"In which city was the company founded by the industrialist who died of natural causes, Max Duttenhofer, established?",Düsseldorf,"In which country is the city located where the company founded by the industrialist who died of natural causes, Max Duttenhofer, was established?",Germany
human_entrepreneur,William Ralph Merton,religion or worldview,Judaism,What is the religion or worldview of William Ralph Merton?,Christian,0.0,"['Judaism', 'Christian', 'Islam', 'Hinduism']",What faith or belief system does William Ralph Merton follow?,Is the religion or worldview of William Ralph Merton Judaism?,Is the religion or worldview of William Ralph Merton Christian?,What is a notable achievement or profession of William Ralph Merton?,Who follows the religion or worldview of Judaism?,A. Hinduism  B. Islam  C. Judaism  D. Christian,C,Who is a notable figure in the religion or worldview of William Ralph Merton?,Albert Einstein,What is a famous theory developed by a notable figure in the religion or worldview of William Ralph Merton?,Theory of Relativity,In which year was the famous theory developed by a notable figure in the religion or worldview of William Ralph Merton published?,1905,Which scientific journal published the famous theory in 1905 developed by a notable figure in the religion or worldview of William Ralph Merton?,Annalen der Physik,In which country is the scientific journal located that published the famous theory in 1905 developed by a notable figure in the religion or worldview of William Ralph Merton?,Germany
human_entrepreneur,Corny Littmann,sport,association football,What is the sport of Corny Littmann?,Corny Littmann is a sport that is played by two people. One,0.0,"['association football', 'Corny Littmann is a sport that is played by two people. One', 'basketball', 'tennis']",Which sport is associated with Corny Littmann?,Is the sport of Corny Littmann association football?,Is the sport of Corny Littmann Corny Littmann is a sport that is played by two people. One?,What is Corny Littmann known for besides sports?,Who is associated with the sport of association football?,A. tennis  B. basketball  C. Corny Littmann is a sport that is played by two people. One  D. association football,D,What is the name of the team associated with the sport of Corny Littmann?,FC St. Pauli,In which city is the team associated with the sport of Corny Littmann based?,Hamburg,In which country is the city located where the team associated with the sport of Corny Littmann is based?,Germany,What is the population of the country where the city is located that is home to the team associated with the sport of Corny Littmann?,Approximately 83 million,What is the capital of the country with a population of approximately 83 million where the city is located that is home to the team associated with the sport of Corny Littmann?,Berlin
human_entrepreneur,Ferdinand Schichau,religion or worldview,Lutheranism,What is the religion or worldview of Ferdinand Schichau?,Christian,0.0,"['Lutheranism', 'Christian', 'Catholicism', 'Judaism']",What faith or belief system did Ferdinand Schichau adhere to?,Is the religion or worldview of Ferdinand Schichau Lutheranism?,Is the religion or worldview of Ferdinand Schichau Christian?,What was Ferdinand Schichau known for in the field of engineering?,Who is associated with the religion or worldview of Lutheranism?,A. Catholicism  B. Judaism  C. Christian  D. Lutheranism,D,Who is a notable figure associated with the religion or worldview of Ferdinand Schichau?,Martin Luther,What is a major work written by the notable figure associated with the religion or worldview of Ferdinand Schichau?,The Ninety-Five Theses,In which year was the major work written by the notable figure associated with the religion or worldview of Ferdinand Schichau published?,1517,In which city was the major work published in 1517 by the notable figure associated with the religion or worldview of Ferdinand Schichau?,Wittenberg,In which country is the city located where the major work was published in 1517 by the notable figure associated with the religion or worldview of Ferdinand Schichau?,Germany
human_entrepreneur,Andrus Ansip,country of citizenship,Estonia,What is the country of citizenship of Andrus Ansip?,The Netherlands,0.0,"['Estonia', 'The Netherlands', 'Latvia', 'Finland']",Which country is Andrus Ansip a citizen of?,Is the country of citizenship of Andrus Ansip Estonia?,Is the country of citizenship of Andrus Ansip The Netherlands?,What is a well-known position held by Andrus Ansip?,Who is a citizen of Estonia?,A. The Netherlands  B. Finland  C. Estonia  D. Latvia,C,Who is the current president of the country of citizenship of Andrus Ansip?,Alar Karis,What is the capital city of the country where the current president of the country of citizenship of Andrus Ansip resides?,Tallinn,What is the population of the capital city of the country where the current president of the country of citizenship of Andrus Ansip resides?,"Approximately 437,619","What is the official language spoken in the capital city with a population of approximately 437,619 where the current president of the country of citizenship of Andrus Ansip resides?",Estonian,"What is the currency used in the country where the official language is Estonian and the capital city has a population of approximately 437,619?",Euro
human_entrepreneur,Yulia Tymoshenko,religion or worldview,Eastern Orthodoxy,What is the religion or worldview of Yulia Tymoshenko?,I am a Christian,0.0,"['Eastern Orthodoxy', 'I am a Christian', 'Catholicism', 'Protestantism']",What faith or belief system does Yulia Tymoshenko follow?,Is Yulia Tymoshenko's religion or worldview Eastern Orthodoxy?,Is Yulia Tymoshenko's religion or worldview 'I am a Christian'?,What political position is Yulia Tymoshenko known for?,Who follows the religion or worldview of Eastern Orthodoxy?,A. Eastern Orthodoxy  B. Protestantism  C. I am a Christian  D. Catholicism,A,Who is the head of the church that follows the religion or worldview of Yulia Tymoshenko?,Ecumenical Patriarch Bartholomew I,In which city is the head of the church that follows the religion or worldview of Yulia Tymoshenko based?,Istanbul,In which country is the city located where the head of the church that follows the religion or worldview of Yulia Tymoshenko is based?,Turkey,What is the official language of the country where the city is located that is the base of the head of the church that follows the religion or worldview of Yulia Tymoshenko?,Turkish,What is the population of the country where the official language is Turkish and the city is located that is the base of the head of the church that follows the religion or worldview of Yulia Tymoshenko?,Approximately 82 million
human_entrepreneur,Paul Mauser,work location,Berlin,What is the work location of Paul Mauser?,The work location of Paul Mauser is in the United States.  Question,0.0,"['Berlin', 'The work location of Paul Mauser is in the United States.  Question', 'London', 'Paris']",Where does Paul Mauser work?,Is Paul Mauser's work location in Berlin?,Is Paul Mauser's work location in the United States?,What is Paul Mauser known for?,Who works in Berlin?,A. The work location of Paul Mauser is in the United States.  Question  B. London  C. Berlin  D. Paris,C,What is the population of the work location of Paul Mauser?,3.769 million,What is the area in square kilometers of the work location of Paul Mauser?,891.8 km²,What is the name of the river that flows through the work location of Paul Mauser?,Spree,What is the length of the river that flows through the work location of Paul Mauser?,400 kilometers,In which country is the river located that flows through the work location of Paul Mauser?,Germany
human_entrepreneur,Christine Kaufmann,cause of death,leukemia,What is the cause of death of Christine Kaufmann?,Suicide,0.0,"['leukemia', 'Suicide', 'heart attack', 'stroke']",What was the cause of Christine Kaufmann's death?,Was the cause of Christine Kaufmann's death leukemia?,Was the cause of Christine Kaufmann's death Suicide?,What is Christine Kaufmann known for?,Who died of leukemia?,A. heart attack  B. stroke  C. leukemia  D. Suicide,C,What is the name of the hospital where Christine Kaufmann was treated for leukemia?,Munich Hospital,Who is the chief medical officer at the hospital where Christine Kaufmann was treated for leukemia?,Dr. Hans Müller,Which university did the chief medical officer at the hospital where Christine Kaufmann was treated for leukemia attend?,Ludwig Maximilian University of Munich,In which year did the chief medical officer at the hospital where Christine Kaufmann was treated for leukemia graduate from university?,1995,What was the major field of study of the chief medical officer at the hospital where Christine Kaufmann was treated for leukemia during his university education?,Medicine
human_entrepreneur,Konstantin Stanislavski,spouse,Maria Petrovna Lilina,Who is the spouse of Konstantin Stanislavski?,His wife,0.0,"['Maria Petrovna Lilina', 'His wife', 'Olga Knipper', 'Nina Mikhailovna']",Who is Konstantin Stanislavski married to?,Is Maria Petrovna Lilina the spouse of Konstantin Stanislavski?,Is His wife the spouse of Konstantin Stanislavski?,What is Konstantin Stanislavski famous for in the field of theater?,Who is the spouse of Maria Petrovna Lilina?,A. Nina Mikhailovna  B. Maria Petrovna Lilina  C. Olga Knipper  D. His wife,B,What is the profession of the spouse of Konstantin Stanislavski?,Actress,Which theater was the spouse of Konstantin Stanislavski associated with?,Moscow Art Theatre,Who co-founded the theater that the spouse of Konstantin Stanislavski was associated with?,Vladimir Nemirovich-Danchenko,What is the nationality of the co-founder of the theater that the spouse of Konstantin Stanislavski was associated with?,Russian,In which year was the co-founder of the theater that the spouse of Konstantin Stanislavski was associated with born?,1858
human_entrepreneur,Asif Ali Zardari,convicted of,money laundering,What was Asif Ali Zardari convicted of?,Corruption,0.0,"['money laundering', 'Corruption', 'tax evasion', 'bribery']",For what crime was Asif Ali Zardari found guilty?,Was Asif Ali Zardari convicted of money laundering?,Was Asif Ali Zardari convicted of Corruption?,What political position did Asif Ali Zardari hold in Pakistan?,Who was convicted of money laundering?,A. money laundering  B. Corruption  C. tax evasion  D. bribery,A,Who was the judge that convicted Asif Ali Zardari of money laundering?,Justice Arshad Malik,Which court did the judge who convicted Asif Ali Zardari of money laundering serve in?,Accountability Court,In which city is the court located where the judge who convicted Asif Ali Zardari of money laundering served?,Islamabad,In which country is the city located where the court is situated that the judge who convicted Asif Ali Zardari of money laundering served?,Pakistan,What is the official language of the country where the city is located that contains the court where the judge who convicted Asif Ali Zardari of money laundering served?,Urdu
human_entrepreneur,Karlheinz Steinmüller,spouse,Angela Steinmüller,Who is the spouse of Karlheinz Steinmüller?,He is the husband of the wife of Karlheinz Steinmüller,0.0,"['Angela Steinmüller', 'He is the husband of the wife of Karlheinz Steinmüller', 'Maria Steinmüller', 'Claudia Steinmüller']",Who is Karlheinz Steinmüller's spouse?,Is Angela Steinmüller the spouse of Karlheinz Steinmüller?,Is He is the husband of the wife of Karlheinz Steinmüller the spouse of Karlheinz Steinmüller?,What is Karlheinz Steinmüller's profession?,Who is the spouse of Angela Steinmüller?,A. Claudia Steinmüller  B. Angela Steinmüller  C. Maria Steinmüller  D. He is the husband of the wife of Karlheinz Steinmüller,B,What is the profession of the spouse of Karlheinz Steinmüller?,Mathematician and Science Fiction Writer,Which university did the spouse of Karlheinz Steinmüller attend for their higher education?,Humboldt University of Berlin,In which city is the university that the spouse of Karlheinz Steinmüller attended located?,Berlin,In which country is the city located where the university that the spouse of Karlheinz Steinmüller attended is situated?,Germany,What is the population of the country where the city is located that contains the university the spouse of Karlheinz Steinmüller attended?,Approximately 83 million
human_entrepreneur,Lothar von Faber,father,Georg Leonhard Faber,Who is the father of Lothar von Faber?,Lothar von Faber,0.0,"['Georg Leonhard Faber', 'Lothar von Faber', 'Johann Sebastian Bach', 'Friedrich Nietzsche']",Who fathered Lothar von Faber?,Is Georg Leonhard Faber the father of Lothar von Faber?,Is Lothar von Faber the father of Lothar von Faber?,What is Lothar von Faber known for?,Who is the son of Georg Leonhard Faber?,A. Georg Leonhard Faber  B. Lothar von Faber  C. Friedrich Nietzsche  D. Johann Sebastian Bach,A,What is the occupation of the father of Lothar von Faber?,Pencil manufacturer,What is the name of the company associated with the occupation of the father of Lothar von Faber?,Faber-Castell,In which year was the company associated with the occupation of the father of Lothar von Faber founded?,1761,Who founded the company associated with the occupation of the father of Lothar von Faber?,Kaspar Faber,In which city was the company founded by the person who founded the company associated with the occupation of the father of Lothar von Faber?,Stein
human_entrepreneur,Peter Voigtländer,place of birth,Vienna,What is the place of birth of Peter Voigtländer?,Germany,0.0,"['Vienna', 'Germany', 'Paris', 'London']",Where was Peter Voigtländer born?,Is Peter Voigtländer's place of birth Vienna?,Is Peter Voigtländer's place of birth Germany?,What is Peter Voigtländer's nationality?,Who was born in Vienna?,A. Paris  B. Germany  C. London  D. Vienna,D,What is the population of the place of birth of Peter Voigtländer?,1.9 million,What is the area in square kilometers of the place of birth of Peter Voigtländer?,414.65 km²,What is the official language spoken in the place of birth of Peter Voigtländer?,German,What is the name of the river that flows through the place of birth of Peter Voigtländer?,Danube,What is the name of the famous palace located in the place of birth of Peter Voigtländer?,Schönbrunn Palace
human_entrepreneur,Walter Cramer,manner of death,capital punishment,What is the manner of death of Walter Cramer?,He was murdered,0.0,"['capital punishment', 'He was murdered', 'natural causes', 'accidental death']",How did Walter Cramer die?,Did Walter Cramer die by capital punishment?,Did Walter Cramer die because he was murdered?,What was Walter Cramer's profession?,Who was subjected to capital punishment?,A. He was murdered  B. accidental death  C. natural causes  D. capital punishment,D,What was the method of capital punishment used in the manner of death of Walter Cramer?,Hanging,Where did the hanging occur that was the method of capital punishment used in the manner of death of Walter Cramer?,Plötzensee Prison,"In which city is Plötzensee Prison located, where the hanging occurred that was the method of capital punishment used in the manner of death of Walter Cramer?",Berlin,"In which country is the city located where Plötzensee Prison is situated, where the hanging occurred that was the method of capital punishment used in the manner of death of Walter Cramer?",Germany,"In which continent is the country located where the city is situated that contains Plötzensee Prison, where the hanging occurred that was the method of capital punishment used in the manner of death of Walter Cramer?",Europe
human_entrepreneur,Meg Whitman,affiliation,Hewlett Packard Enterprise,What is the affiliation of Meg Whitman?,CEO of Hewlett-Packard,0.0,"['Hewlett Packard Enterprise', 'CEO of Hewlett-Packard', 'IBM', 'Dell']",Which company is Meg Whitman affiliated with?,Is Meg Whitman affiliated with Hewlett Packard Enterprise?,Is Meg Whitman the CEO of Hewlett-Packard?,What role did Meg Whitman hold at eBay?,Who is affiliated with Hewlett Packard Enterprise?,A. Hewlett Packard Enterprise  B. IBM  C. CEO of Hewlett-Packard  D. Dell,A,Who is the CEO of the affiliation of Meg Whitman?,Antonio Neri,What is the nationality of the CEO of the affiliation of Meg Whitman?,Argentine-American,What is the primary industry of the affiliation of Meg Whitman?,Information Technology,In which city is the headquarters of the affiliation of Meg Whitman located?,Houston,In which state is the city located where the headquarters of the affiliation of Meg Whitman is situated?,Texas
human_entrepreneur,Robert Bosch,place of birth,Albeck,Who is the place of birth of Robert Bosch?,Germany,0.0,"['Albeck', 'Germany', 'Berlin', 'Munich']",Where was Robert Bosch born?,Is Albeck the place of birth of Robert Bosch?,Is Germany the place of birth of Robert Bosch?,What is Robert Bosch known for?,Who was born in Albeck?,A. Munich  B. Albeck  C. Germany  D. Berlin,B,In which country is the place of birth of Robert Bosch located?,Germany,What is the capital city of the country where the place of birth of Robert Bosch is located?,Berlin,Which famous landmark is located in the capital city of the country where the place of birth of Robert Bosch is located?,Brandenburg Gate,Who commissioned the famous landmark located in the capital city of the country where the place of birth of Robert Bosch is located?,King Frederick William II of Prussia,"In which year was the famous landmark commissioned by King Frederick William II of Prussia, located in the capital city of the country where the place of birth of Robert Bosch is located, completed?",1791
human_entrepreneur,Bill Lawrence,genre,jazz,What is the genre of Bill Lawrence?,Comedy,0.0,"['jazz', 'Comedy', 'Rock', 'Classical']",Which genre does Bill Lawrence belong to?,Is the genre of Bill Lawrence jazz?,Is the genre of Bill Lawrence Comedy?,What instrument is Bill Lawrence known for playing?,Who is associated with the genre jazz?,A. Comedy  B. Rock  C. jazz  D. Classical,C,Who is a famous musician in the genre of Bill Lawrence?,Miles Davis,What is a famous album by a famous musician in the genre of Bill Lawrence?,Kind of Blue,In which year was a famous album by a famous musician in the genre of Bill Lawrence released?,1959,Which record label released a famous album by a famous musician in the genre of Bill Lawrence?,Columbia Records,Who was the producer for the record label that released a famous album by a famous musician in the genre of Bill Lawrence?,Teo Macero
human_entrepreneur,Arnold Schwarzenegger,spouse,Maria Shriver,Who is the spouse of Arnold Schwarzenegger?,His wife,0.0,"['Maria Shriver', 'His wife', 'Oprah Winfrey', 'Angelina Jolie']",Who is Arnold Schwarzenegger married to?,Is Maria Shriver the spouse of Arnold Schwarzenegger?,Is His wife the spouse of Arnold Schwarzenegger?,What is Arnold Schwarzenegger well-known for besides his marriage?,Who is Maria Shriver's spouse?,A. His wife  B. Angelina Jolie  C. Oprah Winfrey  D. Maria Shriver,D,Who is the father of the spouse of Arnold Schwarzenegger?,Sargent Shriver,What was the profession of the father of the spouse of Arnold Schwarzenegger?,Politician,Which political party did the father of the spouse of Arnold Schwarzenegger belong to?,Democratic Party,Who was the president when the father of the spouse of Arnold Schwarzenegger served as the U.S. Ambassador to France?,Lyndon B. Johnson,"In which year did the president, who was in office when the father of the spouse of Arnold Schwarzenegger served as the U.S. Ambassador to France, assume office?",1963
human_entrepreneur,Klaus Tschira,place of death,Heidelberg,What is the place of death of Klaus Tschira?,Klaus Tschira died in the year of 1848,0.0,"['Heidelberg', 'Klaus Tschira died in the year of 1848', 'Berlin', 'Munich']",Where did Klaus Tschira pass away?,Did Klaus Tschira die in Heidelberg?,Did Klaus Tschira die in the year of 1848?,What is Klaus Tschira known for?,Who died in Heidelberg?,A. Berlin  B. Heidelberg  C. Munich  D. Klaus Tschira died in the year of 1848,B,In which country is the place of death of Klaus Tschira located?,Germany,What is the official language of the country where the place of death of Klaus Tschira is located?,German,What is the population of the country where the place of death of Klaus Tschira is located?,Approximately 83 million,What is the capital city of the country where the place of death of Klaus Tschira is located?,Berlin,What is the name of the river that flows through the capital city of the country where the place of death of Klaus Tschira is located?,Spree
human_entrepreneur,Steve Coast,notable work,OpenStreetMap,What is the notable work of Steve Coast?,The notable work of Steve Coast is the development of the first commercially successful computer game,0.0,"['OpenStreetMap', 'The notable work of Steve Coast is the development of the first commercially successful computer game', 'Google Maps', 'Wikipedia']",What significant project is Steve Coast known for?,Is OpenStreetMap the notable work of Steve Coast?,Is the notable work of Steve Coast the development of the first commercially successful computer game?,What is Steve Coast's profession?,Who is known for the notable work OpenStreetMap?,A. Google Maps  B. Wikipedia  C. OpenStreetMap  D. The notable work of Steve Coast is the development of the first commercially successful computer game,C,Who is the founder of the notable work of Steve Coast?,Steve Coast,Which company acquired the notable work of Steve Coast?,Microsoft,In which year did the company that acquired the notable work of Steve Coast make the acquisition?,2010,Who was the CEO of the company in the year it acquired the notable work of Steve Coast?,Steve Ballmer,Which university did the CEO of the company that acquired the notable work of Steve Coast attend?,Harvard University
human_entrepreneur,Heinrich Emanuel Merck,place of death,Darmstadt,What is the place of death of Heinrich Emanuel Merck?,The place of death of Heinrich Emanuel Merck is the cemetery of the city,0.0,"['Darmstadt', 'The place of death of Heinrich Emanuel Merck is the cemetery of the city', 'Berlin', 'Munich']",Where did Heinrich Emanuel Merck pass away?,Did Heinrich Emanuel Merck die in Darmstadt?,Did Heinrich Emanuel Merck die in the cemetery of the city?,What is Heinrich Emanuel Merck known for?,Who died in Darmstadt?,A. Darmstadt  B. Munich  C. The place of death of Heinrich Emanuel Merck is the cemetery of the city  D. Berlin,A,What is the population of the place of death of Heinrich Emanuel Merck?,"Approximately 160,000","What is the area in square kilometers of the place with a population of approximately 160,000, which is the place of death of Heinrich Emanuel Merck?",122.23 square kilometers,"What is the name of the river that flows through the place with an area of 122.23 square kilometers, which has a population of approximately 160,000, and is the place of death of Heinrich Emanuel Merck?",Darmbach,"What is the name of the state where the river Darmbach flows through the place with an area of 122.23 square kilometers, which has a population of approximately 160,000, and is the place of death of Heinrich Emanuel Merck?",Hesse,"What is the capital of the state where the river Darmbach flows through the place with an area of 122.23 square kilometers, which has a population of approximately 160,000, and is the place of death of Heinrich Emanuel Merck?",Wiesbaden
human_entrepreneur,Seth Bullock,spouse,Martha Bullock,Who is the spouse of Seth Bullock?,Seth Bullock,0.0,"['Martha Bullock', 'Seth Bullock', 'Jane Bullock', 'Anna Bullock']",Who is married to Seth Bullock?,Is Martha Bullock the spouse of Seth Bullock?,Is Seth Bullock the spouse of Seth Bullock?,What is Seth Bullock known for?,Who is the spouse of Martha Bullock?,A. Jane Bullock  B. Seth Bullock  C. Martha Bullock  D. Anna Bullock,C,What is the profession of the spouse of Seth Bullock?,Homemaker,In which city did the spouse of Seth Bullock live?,Deadwood,In which state is the city located where the spouse of Seth Bullock lived?,South Dakota,What is a notable historical event that took place in the state where the city is located where the spouse of Seth Bullock lived?,The Black Hills Gold Rush,In which year did the notable historical event take place in the state where the city is located where the spouse of Seth Bullock lived?,1876
human_entrepreneur,Louis Victor Robert Schwartzkopff,occupation,entrepreneur,What is the occupation of Louis Victor Robert Schwartzkopff?,A lawyer,0.0,"['entrepreneur', 'A lawyer', 'engineer', 'doctor']",What profession does Louis Victor Robert Schwartzkopff have?,Is Louis Victor Robert Schwartzkopff an entrepreneur?,Is Louis Victor Robert Schwartzkopff a lawyer?,What is a notable achievement of Louis Victor Robert Schwartzkopff?,Who is an entrepreneur named Louis Victor Robert Schwartzkopff?,A. A lawyer  B. entrepreneur  C. engineer  D. doctor,B,What company did the entrepreneur Louis Victor Robert Schwartzkopff found?,Berliner Maschinenbau,In which year was the company founded by the entrepreneur Louis Victor Robert Schwartzkopff established?,1852,What type of products did the company founded by the entrepreneur Louis Victor Robert Schwartzkopff produce?,Locomotives,Which city was the headquarters of the company that produced locomotives and was founded by the entrepreneur Louis Victor Robert Schwartzkopff?,Berlin,In which country is the city located where the headquarters of the company that produced locomotives and was founded by the entrepreneur Louis Victor Robert Schwartzkopff is situated?,Germany
