topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
human_athlete,Miloslav Hořava,sport,ice hockey,What is the sport of Miloslav Hořava?,Miloslav Hořava is a sport that is played by two teams of,0.0,"['ice hockey', 'Miloslav Hořava is a sport that is played by two teams of', 'soccer', 'basketball']",Which sport does Miloslav Hořava play?,Is the sport of Miloslav Hořava ice hockey?,Is the sport of Miloslav Hořava Miloslav Hořava is a sport that is played by two teams of?,What nationality is Miloslav Hořava?,Who plays the sport of ice hockey?,A. soccer  B. basketball  C. ice hockey  D. Miloslav Hořava is a sport that is played by two teams of,C,Which team did Miloslav Hořava play for in ice hockey?,New York Rangers,Who was the head coach of the team that Miloslav Hořava played for in ice hockey?,Roger Neilson,Which team did the head coach of the team that Miloslav Hořava played for in ice hockey previously coach?,Philadelphia Flyers,Who was the captain of the team that the head coach of the team that Miloslav Hořava played for in ice hockey previously coached?,Bobby Clarke,Which position did the captain of the team that the head coach of the team that Miloslav Hořava played for in ice hockey previously coached play?,Center
human_athlete,Rory Stewart,father,Brian Stewart,Who is the father of Rory Stewart?,Rory Stewart,0.0,"['Brian Stewart', 'Rory Stewart', 'John Stewart', 'David Stewart']",Who is Rory Stewart's father?,Is Brian Stewart the father of Rory Stewart?,Is Rory Stewart the father of Rory Stewart?,What is Rory Stewart known for?,Who is the son of Brian Stewart?,A. Brian Stewart  B. David Stewart  C. Rory Stewart  D. John Stewart,A,What was the occupation of the father of Rory Stewart?,British intelligence officer,Which organization did the father of Rory Stewart work for as a British intelligence officer?,MI6,In which country is the organization located that the father of Rory Stewart worked for as a British intelligence officer?,United Kingdom,What is the capital city of the country where the organization is located that the father of Rory Stewart worked for as a British intelligence officer?,London,Which river flows through the capital city of the country where the organization is located that the father of Rory Stewart worked for as a British intelligence officer?,River Thames
human_athlete,Eusébio,place of burial,Church of Santa Engrácia,What is the place of burial of Eusébio?,Eusébio is buried in the cemetery of the city of Lisbon,0.0,"['Church of Santa Engrácia', 'Eusébio is buried in the cemetery of the city of Lisbon', 'Praça do Comércio', 'Belém Tower']",Where is Eusébio buried?,Is Eusébio buried in the Church of Santa Engrácia?,Is Eusébio buried in the cemetery of the city of Lisbon?,What is a famous attribute or landmark associated with Eusébio?,Who is buried in the Church of Santa Engrácia?,A. Eusébio is buried in the cemetery of the city of Lisbon  B. Belém Tower  C. Church of Santa Engrácia  D. Praça do Comércio,C,In which city is the place of burial of Eusébio located?,Lisbon,In which country is the city located where the place of burial of Eusébio is situated?,Portugal,What is the official language of the country where the city is located that contains the place of burial of Eusébio?,Portuguese,What is the population of the country where the city is located that contains the place of burial of Eusébio?,Approximately 10 million,What is the currency used in the country where the city is located that contains the place of burial of Eusébio?,Euro
human_athlete,Jackie Joyner-Kersee,member of sports team,UCLA Bruins,What is the member of sports team of Jackie Joyner-Kersee?,She is a member of the sports team of Jackie Joyner-Kersee,0.0,"['UCLA Bruins', 'She is a member of the sports team of Jackie Joyner-Kersee', 'Los Angeles Lakers', 'Chicago Bulls']",Which sports team is Jackie Joyner-Kersee a member of?,Is Jackie Joyner-Kersee a member of the UCLA Bruins?,Is Jackie Joyner-Kersee a member of the sports team of Jackie Joyner-Kersee?,What sport is Jackie Joyner-Kersee known for?,Who is a member of the UCLA Bruins?,A. She is a member of the sports team of Jackie Joyner-Kersee  B. UCLA Bruins  C. Los Angeles Lakers  D. Chicago Bulls,B,"Who is the head coach of the UCLA Bruins, the member of sports team of Jackie Joyner-Kersee?",John Wooden,"Which university did the head coach of the UCLA Bruins, the member of sports team of Jackie Joyner-Kersee, attend for their undergraduate studies?",Purdue University,"In which city is the university that the head coach of the UCLA Bruins, the member of sports team of Jackie Joyner-Kersee, attended located?",West Lafayette,"In which state is the city located where the university that the head coach of the UCLA Bruins, the member of sports team of Jackie Joyner-Kersee, attended is situated?",Indiana,"In which country is the state located where the city is situated that contains the university the head coach of the UCLA Bruins, the member of sports team of Jackie Joyner-Kersee, attended?",United States
human_athlete,Jaroslav Špaček,drafted by,Florida Panthers,What was Jaroslav Špaček drafted by?,The Czechoslovakian national team,0.0,"['Florida Panthers', 'The Czechoslovakian national team', 'New York Rangers', 'Chicago Blackhawks']",Which team drafted Jaroslav Špaček?,Was Jaroslav Špaček drafted by the Florida Panthers?,Was Jaroslav Špaček drafted by the Czechoslovakian national team?,What is Jaroslav Špaček's nationality?,Who was drafted by the Florida Panthers?,A. Florida Panthers  B. The Czechoslovakian national team  C. New York Rangers  D. Chicago Blackhawks,A,Who was the head coach of the team that Jaroslav Špaček was drafted by?,Doug MacLean,Which team did the head coach of the team that Jaroslav Špaček was drafted by coach after leaving the Florida Panthers?,Columbus Blue Jackets,Who was the captain of the team that the head coach of the team that Jaroslav Špaček was drafted by coached after leaving the Florida Panthers?,Lyle Odelein,Which team did the captain of the team that the head coach of the team that Jaroslav Špaček was drafted by coached after leaving the Florida Panthers play for before joining the Columbus Blue Jackets?,Chicago Blackhawks,Who was the general manager of the team that the captain of the team that the head coach of the team that Jaroslav Špaček was drafted by coached after leaving the Florida Panthers played for before joining the Columbus Blue Jackets?,Bob Pulford
human_athlete,Jean-Baptiste Charcot,father,Jean-Martin Charcot,Who is the father of Jean-Baptiste Charcot?,Jean-Baptiste Charcot,0.0,"['Jean-Martin Charcot', 'Jean-Baptiste Charcot', 'Sigmund Freud', 'Louis Pasteur']",Who fathered Jean-Baptiste Charcot?,Is Jean-Martin Charcot the father of Jean-Baptiste Charcot?,Is Jean-Baptiste Charcot the father of Jean-Baptiste Charcot?,What was Jean-Baptiste Charcot known for?,Who is the son of Jean-Martin Charcot?,A. Jean-Martin Charcot  B. Jean-Baptiste Charcot  C. Louis Pasteur  D. Sigmund Freud,A,What is the profession of the father of Jean-Baptiste Charcot?,Neurologist,Which hospital was the workplace of the father of Jean-Baptiste Charcot?,Salpêtrière Hospital,In which city is the hospital located where the father of Jean-Baptiste Charcot worked?,Paris,In which country is the city located where the hospital is situated that the father of Jean-Baptiste Charcot worked?,France,What is the official language of the country where the city is located that contains the hospital where the father of Jean-Baptiste Charcot worked?,French
human_athlete,Chua Phung Kim,sport,weightlifting,What is the sport of Chua Phung Kim?,Muay Thai,0.0,"['weightlifting', 'Muay Thai', 'swimming', 'basketball']",Which sport does Chua Phung Kim participate in?,Is the sport of Chua Phung Kim weightlifting?,Is the sport of Chua Phung Kim Muay Thai?,What is the nationality of Chua Phung Kim?,Who is associated with the sport weightlifting?,A. weightlifting  B. basketball  C. swimming  D. Muay Thai,A,Who is the coach of Chua Phung Kim in weightlifting?,Nguyen Van Tu,Which country does the coach of Chua Phung Kim in weightlifting come from?,Vietnam,What is the capital city of the country where the coach of Chua Phung Kim in weightlifting comes from?,Hanoi,What is the population of the capital city of the country where the coach of Chua Phung Kim in weightlifting comes from?,8 million,What is the area of the capital city with a population of 8 million where the coach of Chua Phung Kim in weightlifting comes from?,"3,358.6 square kilometers"
human_athlete,Věra Čáslavská,sport,artistic gymnastics,What is the sport of Věra Čáslavská?,Tennis,0.0,"['artistic gymnastics', 'Tennis', 'swimming', 'basketball']",Which sport is associated with Věra Čáslavská?,Is the sport of Věra Čáslavská artistic gymnastics?,Is the sport of Věra Čáslavská Tennis?,What nationality is Věra Čáslavská?,Who is associated with the sport of artistic gymnastics?,A. swimming  B. basketball  C. Tennis  D. artistic gymnastics,D,Who is the coach of Věra Čáslavská in artistic gymnastics?,Eva Bosáková,Which country did the coach of Věra Čáslavská in artistic gymnastics represent?,Czechoslovakia,In which year did the country that the coach of Věra Čáslavská in artistic gymnastics represented dissolve?,1993,What are the two countries that emerged after the dissolution of the country that the coach of Věra Čáslavská in artistic gymnastics represented?,Czech Republic and Slovakia,What is the capital city of one of the countries that emerged after the dissolution of the country that the coach of Věra Čáslavská in artistic gymnastics represented?,Prague
human_athlete,Juhan Sütiste,place of death,Tallinn,What is the place of death of Juhan Sütiste?,The place of death of Juhan Sütiste is the cemetery of,0.0,"['Tallinn', 'The place of death of Juhan Sütiste is the cemetery of', 'Tartu', 'Pärnu']",Where did Juhan Sütiste die?,Did Juhan Sütiste die in Tallinn?,Did Juhan Sütiste die in the cemetery of?,What is Juhan Sütiste known for?,Who died in Tallinn?,A. Tartu  B. The place of death of Juhan Sütiste is the cemetery of  C. Pärnu  D. Tallinn,D,In which country is the place of death of Juhan Sütiste located?,Estonia,What is the official language of the country where the place of death of Juhan Sütiste is located?,Estonian,What is the population of the country where the place of death of Juhan Sütiste is located?,Approximately 1.3 million,What is the capital city of the country where the place of death of Juhan Sütiste is located?,Tallinn,What is the name of the sea that borders the country where the place of death of Juhan Sütiste is located?,Baltic Sea
human_athlete,Aleksander Onoszko,employer,British Overseas Airways Corporation,What is the employer of Aleksander Onoszko?,The employer of Aleksander Onoszko is the Ministry of Foreign Affairs,0.0,"['British Overseas Airways Corporation', 'The employer of Aleksander Onoszko is the Ministry of Foreign Affairs', 'British Airways', 'Air France']",Who employs Aleksander Onoszko?,Is the employer of Aleksander Onoszko the British Overseas Airways Corporation?,Is the employer of Aleksander Onoszko the Ministry of Foreign Affairs?,What nationality is Aleksander Onoszko?,Who is employed by the British Overseas Airways Corporation?,A. British Airways  B. British Overseas Airways Corporation  C. The employer of Aleksander Onoszko is the Ministry of Foreign Affairs  D. Air France,B,What is the headquarters location of the employer of Aleksander Onoszko?,"London, United Kingdom","Who is the founder of the company headquartered in London, United Kingdom, which is the employer of Aleksander Onoszko?",Government of the United Kingdom,"In which year was the company founded by the Government of the United Kingdom, which is headquartered in London, United Kingdom, and is the employer of Aleksander Onoszko?",1939,"What was the primary industry of the company founded in 1939 by the Government of the United Kingdom, headquartered in London, United Kingdom, and is the employer of Aleksander Onoszko?",Aviation,"What was the name of the company that merged with the employer of Aleksander Onoszko, which was founded in 1939 by the Government of the United Kingdom and headquartered in London, United Kingdom?",British European Airways
human_athlete,Helge Wulff,occupation,athlete,What is the occupation of Helge Wulff?,Helge Wulff is a professor of economics,0.0,"['athlete', 'Helge Wulff is a professor of economics', 'doctor', 'engineer']",What does Helge Wulff do for a living?,Is Helge Wulff's occupation an athlete?,Is Helge Wulff's occupation a professor of economics?,What sport is Helge Wulff known for?,Who is an athlete by occupation?,A. engineer  B. Helge Wulff is a professor of economics  C. doctor  D. athlete,D,In which sport does the athlete Helge Wulff compete?,Handball,"Which team does the athlete Helge Wulff, who competes in handball, play for?",SG Flensburg-Handewitt,"In which league does the team SG Flensburg-Handewitt, where the athlete Helge Wulff plays, compete?",Handball-Bundesliga,"In which country is the Handball-Bundesliga, where the team SG Flensburg-Handewitt competes and Helge Wulff plays, based?",Germany,"What is the capital city of the country where the Handball-Bundesliga is based, in which the team SG Flensburg-Handewitt competes and Helge Wulff plays?",Berlin
human_athlete,Bohumil Němeček,sport,boxing,What is the sport of Bohumil Němeček?,Ice hockey,0.0,"['boxing', 'Ice hockey', 'soccer', 'basketball']",Which sport is Bohumil Němeček associated with?,Is the sport of Bohumil Němeček boxing?,Is the sport of Bohumil Němeček Ice hockey?,What nationality is Bohumil Němeček?,Who is associated with the sport of boxing?,A. basketball  B. boxing  C. soccer  D. Ice hockey,B,Which Olympic Games did the athlete who plays the sport of Bohumil Němeček participate in?,1960 Summer Olympics,In which city were the Olympic Games held where the athlete who plays the sport of Bohumil Němeček participated?,Rome,In which country is the city located where the Olympic Games were held that the athlete who plays the sport of Bohumil Němeček participated?,Italy,What is the official language of the country where the city is located that hosted the Olympic Games in which the athlete who plays the sport of Bohumil Němeček participated?,Italian,What is the capital city of the country where the official language is Italian and which hosted the Olympic Games in which the athlete who plays the sport of Bohumil Němeček participated?,Rome
human_athlete,Gyula Halasy,place of death,Budapest,What is the place of death of Gyula Halasy?,The place of death of Gyula Halasy is the cemetery of the city of,0.0,"['Budapest', 'The place of death of Gyula Halasy is the cemetery of the city of', 'Vienna', 'Prague']",Where did Gyula Halasy pass away?,Is the place of death of Gyula Halasy Budapest?,Is the place of death of Gyula Halasy the cemetery of the city of?,What sport was Gyula Halasy known for?,Who died in Budapest?,A. Vienna  B. The place of death of Gyula Halasy is the cemetery of the city of  C. Prague  D. Budapest,D,In which country is the place of death of Gyula Halasy located?,Hungary,What is the official language of the country where the place of death of Gyula Halasy is located?,Hungarian,What is the population of the country where the place of death of Gyula Halasy is located?,Approximately 9.6 million,What is the capital city of the country where the place of death of Gyula Halasy is located?,Budapest,What river runs through the capital city of the country where the place of death of Gyula Halasy is located?,Danube
human_athlete,Gyula Halasy,place of birth,Kisvárda,Who is the place of birth of Gyula Halasy?,Hungary,0.0,"['Kisvárda', 'Hungary', 'Budapest', 'Debrecen']",Where was Gyula Halasy born?,Is Kisvárda the place of birth of Gyula Halasy?,Is Hungary the place of birth of Gyula Halasy?,What sport is Gyula Halasy known for?,Who was born in Kisvárda?,A. Kisvárda  B. Hungary  C. Debrecen  D. Budapest,A,In which country is the place of birth of Gyula Halasy located?,Hungary,What is the official language spoken in the country where the place of birth of Gyula Halasy is located?,Hungarian,What is the population of the country where the place of birth of Gyula Halasy is located?,Approximately 9.6 million,What is the capital city of the country where the place of birth of Gyula Halasy is located?,Budapest,What river runs through the capital city of the country where the place of birth of Gyula Halasy is located?,Danube
human_athlete,Natascha Badmann,sport,triathlon,What is the sport of Natascha Badmann?,Badminton,0.0,"['triathlon', 'Badminton', 'swimming', 'cycling']",Which sport does Natascha Badmann participate in?,Is the sport of Natascha Badmann triathlon?,Is the sport of Natascha Badmann Badminton?,What nationality is Natascha Badmann?,Who is known for participating in triathlon?,A. cycling  B. Badminton  C. swimming  D. triathlon,D,Who is the coach of the athlete whose sport is triathlon?,Toni Hasler,What is the nationality of the coach of the athlete whose sport is triathlon?,Swiss,Which city is the coach of the athlete whose sport is triathlon from?,Basel,In which canton is the city located where the coach of the athlete whose sport is triathlon is from?,Basel-Stadt,In which country is the canton located where the city is situated that the coach of the athlete whose sport is triathlon is from?,Switzerland
human_athlete,Vítězslav Lavička,sport,association football,What is the sport of Vítězslav Lavička?,Ice hockey,0.0,"['association football', 'Ice hockey', 'basketball', 'tennis']",Which sport is Vítězslav Lavička associated with?,Is the sport of Vítězslav Lavička association football?,Is the sport of Vítězslav Lavička Ice hockey?,What is Vítězslav Lavička's nationality?,Who is associated with association football?,A. basketball  B. tennis  C. Ice hockey  D. association football,D,What is the name of the team that Vítězslav Lavička managed in association football?,Sparta Prague,In which league does the team that Vítězslav Lavička managed in association football compete?,Czech First League,Which country hosts the league in which the team that Vítězslav Lavička managed in association football competes?,Czech Republic,What is the capital city of the country that hosts the league in which the team that Vítězslav Lavička managed in association football competes?,Prague,What is the population of the capital city of the country that hosts the league in which the team that Vítězslav Lavička managed in association football competes?,1.3 million
human_athlete,Martin Ručinský,drafted by,Edmonton Oilers,What was Martin Ručinský drafted by?,The Czechoslovakian national team,0.0,"['Edmonton Oilers', 'The Czechoslovakian national team', 'New York Rangers', 'Los Angeles Kings']",Which team drafted Martin Ručinský?,Was Martin Ručinský drafted by the Edmonton Oilers?,Was Martin Ručinský drafted by the Czechoslovakian national team?,What nationality is Martin Ručinský?,Who was drafted by the Edmonton Oilers?,A. The Czechoslovakian national team  B. Edmonton Oilers  C. Los Angeles Kings  D. New York Rangers,B,Who was the general manager of the team that Martin Ručinský was drafted by?,Glen Sather,Which team did the general manager of the team that Martin Ručinský was drafted by join after leaving the Edmonton Oilers?,New York Rangers,Who was the head coach of the team that the general manager joined after leaving the team that Martin Ručinský was drafted by?,Ron Low,Which team did the head coach of the team that the general manager joined after leaving the team that Martin Ručinský was drafted by coach before joining the New York Rangers?,Edmonton Oilers,Who was the captain of the team that the head coach coached before joining the team that the general manager joined after leaving the team that Martin Ručinský was drafted by?,Doug Weight
human_athlete,Mandy François-Elie,sport,athletics,What is the sport of Mandy François-Elie?,Mandy François-Elie is a sport that is played by two people,0.0,"['athletics', 'Mandy François-Elie is a sport that is played by two people', 'basketball', 'swimming']",Which sport does Mandy François-Elie participate in?,Is athletics the sport of Mandy François-Elie?,Is Mandy François-Elie a sport that is played by two people?,What is a notable achievement of Mandy François-Elie?,Who participates in athletics?,A. swimming  B. basketball  C. Mandy François-Elie is a sport that is played by two people  D. athletics,D,What is the event in athletics that Mandy François-Elie competes in?,sprint,In which Paralympic Games did Mandy François-Elie compete in the sprint event?,2012 Summer Paralympics,"In which city were the 2012 Summer Paralympics, where Mandy François-Elie competed in the sprint event, held?",London,"In which country is the city located where the 2012 Summer Paralympics, in which Mandy François-Elie competed in the sprint event, were held?",United Kingdom,"What is the capital of the country where the city is located that hosted the 2012 Summer Paralympics, in which Mandy François-Elie competed in the sprint event?",London
human_athlete,Fritz R. Huitfeldt,place of death,Oslo,What is the place of death of Fritz R. Huitfeldt?,The place of death of Fritz R. Huitfeldt is the cemetery of,0.0,"['Oslo', 'The place of death of Fritz R. Huitfeldt is the cemetery of', 'Bergen', 'Trondheim']",Where did Fritz R. Huitfeldt pass away?,Did Fritz R. Huitfeldt die in Oslo?,Did Fritz R. Huitfeldt die in the cemetery of?,What was the profession of Fritz R. Huitfeldt?,Who died in Oslo?,A. Bergen  B. Trondheim  C. The place of death of Fritz R. Huitfeldt is the cemetery of  D. Oslo,D,What is the population of the place of death of Fritz R. Huitfeldt?,"634,293 (as of 2021)","What is the area in square kilometers of the place with a population of 634,293, which is the place of death of Fritz R. Huitfeldt?",454 square kilometers,"What is the name of the mayor of the place with an area of 454 square kilometers, which has a population of 634,293, and is the place of death of Fritz R. Huitfeldt?",Marianne Borgen,"Which political party does the mayor belong to, who governs the place with an area of 454 square kilometers, a population of 634,293, and is the place of death of Fritz R. Huitfeldt?",Socialist Left Party,"In which year did the mayor, who belongs to the Socialist Left Party, start governing the place with an area of 454 square kilometers, a population of 634,293, and is the place of death of Fritz R. Huitfeldt?",2015
human_athlete,Zdeněk Pecka,spouse,Květa Jeriová,Who is the spouse of Zdeněk Pecka?,Zdeněk Pecka is the spouse of Zdeněk,0.0,"['Květa Jeriová', 'Zdeněk Pecka is the spouse of Zdeněk', 'Jana Novotná', 'Martina Navrátilová']",Who is married to Zdeněk Pecka?,Is Květa Jeriová the spouse of Zdeněk Pecka?,Is Zdeněk Pecka the spouse of Zdeněk?,What sport is Zdeněk Pecka known for?,Who is the spouse of Květa Jeriová?,A. Květa Jeriová  B. Zdeněk Pecka is the spouse of Zdeněk  C. Martina Navrátilová  D. Jana Novotná,A,What sport did the spouse of Zdeněk Pecka compete in?,Cross-country skiing,In which Winter Olympics did the spouse of Zdeněk Pecka compete?,1980 Winter Olympics,"In which city were the 1980 Winter Olympics, where the spouse of Zdeněk Pecka competed, held?",Lake Placid,"In which state is the city located where the 1980 Winter Olympics, in which the spouse of Zdeněk Pecka competed, were held?",New York,"In which country is the state located where the city is situated that hosted the 1980 Winter Olympics, in which the spouse of Zdeněk Pecka competed?",United States
human_athlete,Lenka Ledvinová,sport,athletics,What is the sport of Lenka Ledvinová?,Tennis,0.0,"['athletics', 'Tennis', 'swimming', 'basketball']",Which sport does Lenka Ledvinová participate in?,Is the sport of Lenka Ledvinová athletics?,Is the sport of Lenka Ledvinová Tennis?,What is the nationality of Lenka Ledvinová?,Who is associated with the sport of athletics?,A. basketball  B. Tennis  C. swimming  D. athletics,D,What is the event in athletics that Lenka Ledvinová competes in?,javelin throw,Who is the coach of Lenka Ledvinová in the event she competes in athletics?,Jan Železný,Which country does the coach of Lenka Ledvinová represent?,Czech Republic,What is the capital city of the country that the coach of Lenka Ledvinová represents?,Prague,What is the population of the capital city of the country that the coach of Lenka Ledvinová represents?,1.3 million
human_athlete,Jaroslav Benák,drafted by,Calgary Flames,What was Jaroslav Benák drafted by?,The New York Rangers,0.0,"['Calgary Flames', 'The New York Rangers', 'Boston Bruins', 'Chicago Blackhawks']",Which team drafted Jaroslav Benák?,Was Jaroslav Benák drafted by the Calgary Flames?,Was Jaroslav Benák drafted by The New York Rangers?,What position did Jaroslav Benák play?,Who was drafted by the Calgary Flames?,A. Chicago Blackhawks  B. The New York Rangers  C. Calgary Flames  D. Boston Bruins,C,Who is the current head coach of the team that Jaroslav Benák was drafted by?,Ryan Huska,Which team did the current head coach of the team that Jaroslav Benák was drafted by previously coach?,Stockton Heat,In which league did the team that the current head coach of the team that Jaroslav Benák was drafted by previously coach play?,American Hockey League (AHL),Which team won the championship in the league where the team that the current head coach of the team that Jaroslav Benák was drafted by previously coached?,Chicago Wolves,In which year did the team win the championship in the league where the team that the current head coach of the team that Jaroslav Benák was drafted by previously coached?,2022
human_athlete,Sarah Wiener,father,Oswald Wiener,Who is the father of Sarah Wiener?,Sarah Wiener is the daughter of Sarah Wiener,0.0,"['Oswald Wiener', 'Sarah Wiener is the daughter of Sarah Wiener', 'John Doe', 'Michael Smith']",Who is Sarah Wiener's father?,Is Oswald Wiener the father of Sarah Wiener?,Is Sarah Wiener the daughter of Sarah Wiener the father of Sarah Wiener?,What is Sarah Wiener known for?,Who is the daughter of Oswald Wiener?,A. Oswald Wiener  B. Sarah Wiener is the daughter of Sarah Wiener  C. John Doe  D. Michael Smith,A,What is the profession of the father of Sarah Wiener?,Writer,What is the nationality of the person who is the father of Sarah Wiener?,Austrian,In which city was the Austrian writer who is the father of Sarah Wiener born?,Vienna,What is the population of the city where the Austrian writer who is the father of Sarah Wiener was born?,1.9 million,What is the name of the river that flows through the city with a population of 1.9 million where the Austrian writer who is the father of Sarah Wiener was born?,Danube
human_athlete,Dominik Hašek,place of birth,Pardubice,What is the place of birth of Dominik Hašek?,Dominik Hašek was born in the Czech Republic,0.0,"['Pardubice', 'Dominik Hašek was born in the Czech Republic', 'Prague', 'Brno']",Where was Dominik Hašek born?,Is Dominik Hašek's place of birth Pardubice?,Is Dominik Hašek's place of birth the Czech Republic?,What sport is Dominik Hašek famous for?,Who was born in Pardubice?,A. Prague  B. Dominik Hašek was born in the Czech Republic  C. Brno  D. Pardubice,D,What is the population of the place of birth of Dominik Hašek?,"90,000","What is the area in square kilometers of the place with a population of 90,000 that is the place of birth of Dominik Hašek?",77.71 km²,What is the name of the river that flows through the area of 77.71 km² which is the place of birth of Dominik Hašek?,Elbe,What is the length of the river that flows through the area of 77.71 km² which is the place of birth of Dominik Hašek?,"1,094 km","Which sea does the river that is 1,094 km long and flows through the place of birth of Dominik Hašek empty into?",North Sea
human_athlete,Helge Wulff,employer,Lund University,What is the employer of Helge Wulff?,Helge Wulff is the employer of Helge Wulff,0.0,"['Lund University', 'Helge Wulff is the employer of Helge Wulff', 'Stockholm University', 'Uppsala University']",Who employs Helge Wulff?,Is Lund University the employer of Helge Wulff?,Is Helge Wulff the employer of Helge Wulff?,Which university is Helge Wulff associated with?,Who is employed by Lund University?,A. Uppsala University  B. Helge Wulff is the employer of Helge Wulff  C. Stockholm University  D. Lund University,D,In which city is the employer of Helge Wulff located?,Lund,In which country is the city located where the employer of Helge Wulff is situated?,Sweden,What is the official language of the country where the city is located that contains the employer of Helge Wulff?,Swedish,What is the population of the country where the city is located that contains the employer of Helge Wulff?,Approximately 10 million,What is the capital of the country where the city is located that contains the employer of Helge Wulff?,Stockholm
human_athlete,Adam Papée,father,Fryderyk Papée,Who is the father of Adam Papée?,Adam Papée is the father of Adam Papée,0.0,"['Fryderyk Papée', 'Adam Papée is the father of Adam Papée', 'Jan Kowalski', 'Marek Nowak']",Who is Adam Papée's father?,Is Fryderyk Papée the father of Adam Papée?,Is Adam Papée the father of Adam Papée?,What is a notable achievement or profession of Adam Papée?,Who is the son of Fryderyk Papée?,A. Fryderyk Papée  B. Jan Kowalski  C. Adam Papée is the father of Adam Papée  D. Marek Nowak,A,What is the profession of the father of Adam Papée?,Historian,Which university did the father of Adam Papée work at?,Jagiellonian University,In which city is the university located where the father of Adam Papée worked?,Kraków,In which country is the city located where the university is situated that the father of Adam Papée worked at?,Poland,What is the official language of the country where the city is located that contains the university where the father of Adam Papée worked?,Polish
human_athlete,Vlastimil Moravec,family name,Moravec,Who is the family name of Vlastimil Moravec?,Vlastimil,0.0,"['Moravec', 'Vlastimil', 'Novak', 'Kovarik']",What is the surname of Vlastimil Moravec?,Is Moravec the family name of Vlastimil Moravec?,Is Vlastimil the family name of Vlastimil Moravec?,What is the nationality of Vlastimil Moravec?,Who has the family name Moravec?,A. Vlastimil  B. Novak  C. Kovarik  D. Moravec,D,Who is a notable person with the family name of Vlastimil Moravec?,Hans Moravec,What is the profession of a notable person with the family name of Vlastimil Moravec?,Roboticist,Which university is associated with the profession of a notable person with the family name of Vlastimil Moravec?,Carnegie Mellon University,In which city is the university associated with the profession of a notable person with the family name of Vlastimil Moravec located?,Pittsburgh,In which state is the city located where the university associated with the profession of a notable person with the family name of Vlastimil Moravec is situated?,Pennsylvania
human_athlete,Adam Papée,military or police rank,sub-lieutenant,What is the military or police rank of Adam Papée?,Sergeant,0.0,"['sub-lieutenant', 'Sergeant', 'Captain', 'Lieutenant']",What rank does Adam Papée hold in the military or police?,Is the military or police rank of Adam Papée sub-lieutenant?,Is the military or police rank of Adam Papée Sergeant?,What sport is Adam Papée known for?,Who holds the military or police rank of sub-lieutenant?,A. Sergeant  B. sub-lieutenant  C. Lieutenant  D. Captain,B,What is the name of the military unit where the sub-lieutenant Adam Papée served?,Polish Army,Who was the commander of the military unit where the sub-lieutenant Adam Papée served?,Józef Piłsudski,What was the role of the commander of the military unit where the sub-lieutenant Adam Papée served?,Chief of State,"Which country did the Chief of State, who was the commander of the military unit where the sub-lieutenant Adam Papée served, lead?",Poland,"In which continent is the country located that was led by the Chief of State, who was the commander of the military unit where the sub-lieutenant Adam Papée served?",Europe
human_athlete,Ivan Poddubny,sport,wrestling,What is the sport of Ivan Poddubny?,Ice hockey,0.0,"['wrestling', 'Ice hockey', 'basketball', 'swimming']",Which sport is associated with Ivan Poddubny?,Is the sport of Ivan Poddubny wrestling?,Is the sport of Ivan Poddubny Ice hockey?,What is a notable achievement of Ivan Poddubny?,Who is associated with the sport of wrestling?,A. swimming  B. wrestling  C. Ice hockey  D. basketball,B,Who is the coach of Ivan Poddubny in wrestling?,Vasily Butenko,Which country is the coach of Ivan Poddubny in wrestling from?,Russia,What is the capital city of the country where the coach of Ivan Poddubny in wrestling is from?,Moscow,What is the population of the capital city of the country where the coach of Ivan Poddubny in wrestling is from?,Approximately 12 million,What is the main river flowing through the capital city of the country where the coach of Ivan Poddubny in wrestling is from?,Moskva River
human_athlete,Toralf Lyng,country of citizenship,Norway,What is the country of citizenship of Toralf Lyng?,Germany,0.0,"['Norway', 'Germany', 'Sweden', 'Denmark']",Which country is Toralf Lyng a citizen of?,Is the country of citizenship of Toralf Lyng Norway?,Is the country of citizenship of Toralf Lyng Germany?,What is a famous fjord in the country where Toralf Lyng is a citizen?,Who is a citizen of Norway?,A. Sweden  B. Denmark  C. Germany  D. Norway,D,What is the capital of the country of citizenship of Toralf Lyng?,Oslo,What is the population of the capital of the country of citizenship of Toralf Lyng?,"Approximately 693,000",What is the main language spoken in the capital of the country of citizenship of Toralf Lyng?,Norwegian,What is the currency used in the country where the capital's main language is Norwegian?,Norwegian krone,What is the symbol for the currency used in the country where the capital's main language is Norwegian?,kr
